rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification.1,college.1,completion_year.1,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,Unnamed: 26,gender
48,676815,554950,918580,https://imagesx.practo.com/providers/dr-anil-patil-joint-replacement-surgeon-bangalore-03816911-3b0c-4418-8c41-2d369148b2a6.jpg,/bangalore/doctor/anil-patil-2-orthopedist?practice_id=918580&specialization=Orthopedist&referrer=doctor_listing&page_uid=058339fc-3f46-47a7-8ed2-bc27da0c3c49,Dr. Anil Patil,Orthopedist,MBBS,Devaraj URS Medical College - Kolar,2009.0,MS - Orthopaedics,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,2013.0,15.0,Bangalore,Yeshwanthpur,Hospital,SPARSH Hospital,900,"Dr. Anil Patil is a specialist orthopedic surgeon. After he received his Post Graduate Training from one of the premier institutes of India, KEM Hospital, Mumbai, He went on to complete several fellowships in India and Abroad. He has a diverse experience of more than 10 Years in problems of Knee and Shoulder. He practices at The Orthopaedic and Sports Med Clinic and is a consultant at Sparsh Hospital, Bangalore. Dr. Anil Patil has special interest in the following fields: 1. Sports Injury Of the Knee Like ACL Tear, Meniscus Tears and Other Ligament Injuries.  2. Arthritis of the Knee, Total and Partial Knee Replacement 3. Shoulder Injury - Rotator Cuff Tears, Recurrent Dislocation Of Shoulder.",99.0,174.0,130,"8/8/2024, 4:51:31 PM",7,,male
49,456967,349955,1028004,https://imagesx.practo.com/providers/dr-naveen-devarajaiah-orthopedic-surgeon-bangalore-0af4ea4e-0edb-4e01-94bb-725d7a27e15a.jpg,/bangalore/doctor/dr-naveen-devarajaiah-orthopedist?practice_id=1028004&specialization=Orthopedist&referrer=doctor_listing&page_uid=058339fc-3f46-47a7-8ed2-bc27da0c3c49,Dr. Naveen Devarajaiah,Orthopedist,MBBS,"J.S.S Medical College, Mysore",2005.0,MS - Orthopaedics,"J.S.S Medical College, Mysore",2009.0,19.0,Bangalore,Yelahanka,Hospital,N.D.R Medical Centre,480,"Dr. Naveen Devarajaiah is an Orthopedist in Yelahanka, Bangalore and has an experience of 8 years in this field. Dr. Naveen Devarajaiah practices at N.D.R Medical Center in Yelahanka, Bangalore. He completed MBBS from Mysore Medical College in 2005, MS - Orthopaedics from Mysore JSS Medical College in 2006 and Fellowship in Hands Surgery from Stanley Medical College, Chennai in 2012. He is a member of Indian Orthopaedic Association and Bangalore Orthopaedic Society.   ",98.0,770.0,106,"8/8/2024, 4:51:31 PM",8,,male
50,367307,84074,637575,https://imagesx.practo.com/providers/dr-sreedhar-singh-joint-replacement-surgeon-bangalore-ec0dd6e2-31bf-4485-98ac-ce038b324d5a.jpg,/bangalore/doctor/dr-sreedhar-singh-orthopedist-1?practice_id=637575&specialization=Orthopedist&referrer=doctor_listing&page_uid=058339fc-3f46-47a7-8ed2-bc27da0c3c49,Dr. Sreedhar Singh,Orthopedist,FRCS - Trauma & Orthopedic Surgery,"The Royal College of Surgeons (RCS), UK",1998.0,FRCS - General Surgery,"Royal College Of Surgeon Of Edinburgh, Uk",1994.0,34.0,Bangalore,Hebbal,Hospital,Manipal Hospital,800,"Dr. Sreedhar Singh is Head of Dept of Joint Replacement. He Obtained MBBS from Bangalore Medical College, He Spent 10 years in the United Kingdom in higher orthopedic training. He Obtained FRCS(Glasgow) & FRCS(Edinburgh) in 1994, He Successfully completed MCh(orth) & FRCS( trauma & orth) from London. He Specialized in Joint Replacement, & Sports Injuries. Attached to leading hospitals in Bangalore. He Has conducted thousands of Joint replacements over the past 22 years.  Monday and Saturday doctor is available at ''Bone & Joint Clinic''. You can contact the clinic and confirm the appointment.",92.0,1655.0,276,"8/8/2024, 4:51:31 PM",9,,male
51,855746,889254,1131812,https://imagesx.practo.com/providers/dr-deepak-r-orthopedic-surgeon-bangalore-ac5a34d5-4866-4eb8-8f79-cbc39fee94fb.jpg,/bangalore/doctor/dr-deepak-r-orthopedist?practice_id=1131812&specialization=Orthopedist&referrer=doctor_listing&page_uid=c89f6088-d832-4c16-b514-6a8911a78196,Dr. Deepak R,Orthopedist,MBBS,Rguhs,2007.0,DNB - Orthopedics/Orthopedic Surgery,National Board Of Examination,2014.0,17.0,Bangalore,Yeshwanthpur,Hospital,Manipal Hospitals,950,,100.0,1.0,0,"8/8/2024, 4:51:31 PM",0,,male
52,309854,392477,775288,https://imagesx.practo.com/providers/dr-praveen-s-battepati-orthopedic-surgeon-bangalore-c1bb1c17-e4da-42e8-b5b5-455c51188496.jpg,/bangalore/doctor/praveen-s-battepati-orthopedist?practice_id=775288&specialization=Orthopedist&referrer=doctor_listing&page_uid=c89f6088-d832-4c16-b514-6a8911a78196,Dr. Praveen S Battepati,Orthopedist,MBBS,"Government Medical College, Mysore",1998.0,Diploma in Orthopaedics,Kasturba Medical  College,2002.0,26.0,Bangalore,Sanjay Nagar,Clinic,Prapoorna Ortho Consult,600,"Dr. Praveen S Battepati is an Orthopaedic Surgeon in Sanjay Nagar, Bangalore and has an experience of 16years in this field. Dr. Praveen S Battepati practices at Prapoorna Ortho Consult in Sanjay Nagar, Bangalore. He completed MBBS from Mysore Medical College in 1999, Diploma in Orthopaedics from Kasturba Medical College - Mangalore in 2002 and DNB (Orthopaedics) from City Hospital Research and Diagnostic Centre in 2005. He is a member of Indian Orthopaedic Association, Karnataka Orthopaedic Association, Asian Association for Dynamic Osteosynthesis (AADOS), AO Trauma Foundation and Bangalore Orthopaedic Society. Worked as a Consultant at HOSMAT HOSPITAL from November 2006 till September 2020. Now he sees patients at Prapoorna Ortho Consult . Has Operating privileges at 1. Fortis Hospital ,Cunningham Road  2. Aster CMI Hebbal 3. Hosmat Hospital, Magrath Road 4. RMV Hospital , Sanjaynagar.",100.0,356.0,182,"8/8/2024, 4:51:31 PM",1,,male
53,676661,591430,1102131,https://imagesx.practo.com/providers/dr-karan-kukreja-orthopedic-surgeon-bangalore-02f4e394-e1dd-4419-b2e8-69cb93ef5908.jpg,/bangalore/doctor/karan-kukreja-orthopedist?practice_id=1102131&specialization=Orthopedist&referrer=doctor_listing&page_uid=c89f6088-d832-4c16-b514-6a8911a78196,Dr. Karan Kukreja,Orthopedist,MBBS,"M S Ramaiah Medical College, Bangalore",2004.0,MS - Orthopaedics,"M S Ramaiah Medical College, Bangalore",2009.0,20.0,Bangalore,Whitefield,Hospital,Manipal Hospital Whitefield,700,"Dr. Karan Kukreja is a Orthopedic surgeon (MS, DNB, FRCS)  with 14 years of experience in bone and joint related conditions. Specialist in arthroscopy, joint replacement, Iliizarov and sports medicine. After completing his post graduation from Bangalore, he trained at the prestigious Ospedale Alezzandro Manzoni,Lecco,Italy amongst other institutes. Dr. Karan is also a Fellow of the Royal College of Surgeons, Edinburgh  Dr. Karan performs hip and knee replacements, complex trauma and arthroscopy surgeries frequently. He believes in adapting a transparent and patient centric approach during treatment. Patient communication and confidence are given utmost importance.",92.0,64.0,45,"8/8/2024, 4:51:31 PM",2,,male
54,857089,42871,853078,https://imagesx.practo.com/providers/dr-sharath-chandra-h-orthopedic-surgeon-bangalore-2cf80bf5-4f8d-4d70-8929-c03d5f0f4ba7.jpg,/bangalore/doctor/dr-sharath-chandra-h-orthopedist-1?practice_id=853078&specialization=Orthopedist&referrer=doctor_listing&page_uid=c89f6088-d832-4c16-b514-6a8911a78196,Dr. Sharath Chandra H,Orthopedist,MBBS,"Kempegowda Institute of Medical Sciences (KIMS), Bangalore",1989.0,MS - Orthopaedics,JJMMC Davangere RGUHS Bangalore,1994.0,34.0,Bangalore,Jayanagar,Hospital,Sagar Hospitals,700,,98.0,66.0,33,"8/8/2024, 4:51:31 PM",3,,male
55,807623,706328,1131816,https://imagesx.practo.com/providers/dr-dinesh-manni-orthopedic-surgeon-bangalore-8448caad-4112-4d16-99bd-6d728ce8184f.jpg,/bangalore/doctor/dinesh-manni-orthopedist?practice_id=1131816&specialization=Orthopedist&referrer=doctor_listing&page_uid=c89f6088-d832-4c16-b514-6a8911a78196,Dr. Dinesh Manni,Orthopedist,MBBS,"Sri Venkateswara University, Tirupati",2009.0,Diploma in Orthopaedics,"MS Ramaiah Medical College and Teaching Hospital, Bangalore",2013.0,15.0,Bangalore,Whitefield,Hospital,Manipal Hospital Varthur Road (formerly Columbia Asia Hospital),850,,50.0,2.0,1,"8/8/2024, 4:51:31 PM",4,,male
56,634940,265831,1163290,https://imagesx.practo.com/providers/dr-balamurali-krishnan-orthopedic-surgeon-bangalore-e21bb783-410c-4562-990d-a60ee873a452.jpg,/bangalore/doctor/dr-balamurali-krishnan?practice_id=1163290&specialization=Orthopedist&referrer=doctor_listing&page_uid=c89f6088-d832-4c16-b514-6a8911a78196,Dr. Balamurali Krishnan,Orthopedist,MBBS,"Government Medical College , Bellary",1989.0,Diploma in Orthopaedics,"Mahadevappa Rampure Medical College, Gulbarga",1996.0,33.0,Bangalore,Sarjapur Road,Hospital,Manipal Hospital,1000,"Dr. Balamurali Krishnan is an Orthopedist in Whitefield, Bangalore and has an experience of 25 years in this field. Dr. Balamurali Krishnan practices at Columbia Asia Hospital in Whitefield, Bangalore. He completed MBBS from Government Medical College, Bellary in 1989, Diploma in Orthopaedics from Karnataka Medical College in 1996 and MRCS - Orthopaedic Sports Trauma Surgery from Royal College of Surgeons, Edinburgh in 2003.",77.0,47.0,28,"8/8/2024, 4:51:31 PM",5,,male
57,854368,743144,728755,https://imagesx.practo.com/providers/dr-rajashekhar-k-t-orthopedic-surgeon-bangalore-7be18783-55f0-431e-a73e-4eb1f4cbdc0d.jpg,/bangalore/doctor/dr-rajashekhar-k-t-orthopedist-orthopedist?practice_id=728755&specialization=Orthopedist&referrer=doctor_listing&page_uid=c89f6088-d832-4c16-b514-6a8911a78196,Dr. Rajashekhar K T,Orthopedist,MBBS,JJMMC,1997.0,MS - Orthopaedics,"Bangalore Medical College and Research Institute, Bangalore",2002.0,23.0,Bangalore,Bannerghatta Road,Hospital,Apollo Hospital,850,"Dr. Rajashekhar has completed  MBBS from J.J.M. Medical College Davanagere, Karnataka, MS in Orthopedics from Bangalore Medical College, M.ch Orthopedics  from university of Seychelles USAIM,  Fellowship  and extensive training in Joint replacement surgeries and in including computer assisted joint replacement and Pelvi- acetabular fractures with Dr C.J Thakkar at Breach candy,Lilavati ,Hinduja, LTMG Sion hospital for the period (almost 10YRs).   Dr rajshekhar also has done a most prestigious adult reconstruction and joint replacement Fellowship  with Dr Ranawat , who is the pioneer and legend of joint replacement surgery at  Ranawat orthopaedic center,  Hospital for special surgery .Newyork.  He has done exclusively joint replacement surgeries such as Primary and revision hip and knee replacement surgeries, at HOSMAT hospital for 7 yrs.  He has done various visitation on hip and knee replacement surgeries in USA and UK.  He has done almost 3 thousand joint replacement surgeries.  He has won two times Dr K T Dholakia best paper award for his new innovative technique in knee replacement surgery at national level by Dr Ranawat.  He has various publications in joint replacement surgeries.  He has  17 year of experience with the renowned hospitals such HOSMAT hospital, Breach candy, Lilavati , Lake side nursing home Mumbai , Sion (LTMG) Hospital children orthopedics Hospital & Mumbai port Trust Hospital Wadala Mumbai. ",93.0,27.0,23,"8/8/2024, 4:51:31 PM",6,,male
58,859054,1056089,776696,https://imagesx.practo.com/providers/dr-nithin-patel-orthopedic-surgeon-bangalore-91732d5e-b12f-44f0-a0eb-1d754c7e2e89.jpg,/bangalore/doctor/dr-nithin-patel-orthopedist?practice_id=776696&specialization=Orthopedist&referrer=doctor_listing&page_uid=c89f6088-d832-4c16-b514-6a8911a78196,Dr. Nithin Patel,Orthopedist,MBBS,Rajiv Gandhi University of Health Sciences,2006.0,DNB - Orthopedics/Orthopedic Surgery,"DNB board, New Delhi",2011.0,14.0,Bangalore,Kalyan Nagar,Hospital,Trilife Hospital,850,,,0.0,0,"8/8/2024, 4:51:31 PM",7,,male
59,854509,958098,930035,https://imagesx.practo.com/providers/dr-hemanth-h-p-orthopedic-surgeon-bangalore-8427c29e-b79f-4006-bdd8-34aba10f6646.jpg,/bangalore/doctor/hemanth-h-p-orthopedist?practice_id=930035&specialization=Orthopedist&referrer=doctor_listing&page_uid=c89f6088-d832-4c16-b514-6a8911a78196,Dr. Hemanth H P,Orthopedist,MBBS,Rajiv Gandhi University of Health Sciences,2009.0,MS - Orthopaedics,Dr. NTR University of Health Sciences Andhra Pradesh,2013.0,11.0,Bangalore,Banashankari,Hospital,Sagar Hospitals,700,"Dr. Hemanth H P is a orthopedics in JP Nagar, Bangalore and has an experience of 5 years in this field. Dr. Hemanth H P practices at Cure and Care in Jayanagar Bangalore. He completed MBBS from CARIMS in 2009,MS - General Surgery from MR MEDICAL COLLEGE GULBARGA in 2013 and MCh - Orthopedics Surgery from American Institution of medicine  in 2015.",,0.0,0,"8/8/2024, 4:51:31 PM",8,,male
60,547940,569728,1136698,https://imagesx.practo.com/providers/dr-aditya-ballal-orthopedic-surgeon-bangalore-63424a2c-c7c8-4b98-b147-7e2f7ecfaa15.jpg,/bangalore/doctor/dr-aditya-ballal-orthopedist?practice_id=1136698&specialization=Orthopedist&referrer=doctor_listing&page_uid=c89f6088-d832-4c16-b514-6a8911a78196,Dr. Aditya Ballal,Orthopedist,MBBS,K.S. Hegde Medical Academy,2013.0,MS - Orthopaedics,K.S. Hegde Medical Academy,2016.0,11.0,Bangalore,Vidyaranyapura,Hospital,Aveksha Hospital,500,,100.0,11.0,6,"8/8/2024, 4:51:31 PM",9,,male
61,369918,439222,630200,https://imagesx.practo.com/providers/dr-srimanth-b-s-orthopedic-surgeon-bangalore-960ddf4c-417e-4f54-b78d-b284c2b0d936.jpg,/bangalore/doctor/srimanth-bindiganavile-srinivas-orthopedist?practice_id=630200&specialization=Orthopedist&referrer=doctor_listing&page_uid=4ea83238-1b5e-49af-986b-8dd9f6cda346,Dr. Srimanth B S,Orthopedist,MBBS,Devaraj URS Medical College - Kolar,2008.0,MS - Orthopaedics,"M S Ramaiah Medical College, Bangalore",2012.0,12.0,Bangalore,Old Airport Road,Hospital,Manipal Hospitals Old Airport Road,900,"Dr. Srimanth B S is a  Lead Consultant for Orthopaedic Oncology Services at Manipal Comprehensive Cancer Center, Manipal Hospitals, Bengaluru.  A highly qualified doctor having completed his MBBS, MS in Orthopedics and DNB in Orthopedics, Dr. Srimanth B S also holds a Fellowship in Orthopedic Oncology from Seoul National University, South Korea, and a Fellowship in Musculoskeletal Oncology from Rizzoli Orthopedic Institute, Italy in addition to the training at Tata memorial Hospital, Mumbai..  With 11 years of experience in his field of practice, Dr. Srimanth B S is adept in dealing with Tumours and cancers of bone and soft tissue, bone metastases & limb reconstruction. His special field of interest lies in the management of pediatric and pelvic bone and soft tissue tumors.   A brilliant academician, he has been a part off numerous conferences as a delegate, faculty and also organizer at all levels from district to international platforms. He has presented several papers, presentations, and publications throughout his career and is a avid learner to be updated with latest advancements in the field of musculoskeletal oncology. He is an active member of Orthopedic associations in country and also member of International society of limb salvage.",100.0,7.0,5,"8/8/2024, 4:51:31 PM",0,,male
62,841100,231589,814706,https://imagesx.practo.com/providers/dr-sharath-k-r-orthopedic-surgeon-bangalore-16926a80-97e0-4c7a-ba4f-17e80538b6c3.jpg,/bangalore/doctor/dr-sharath-k-r-orthopedist-1?practice_id=814706&specialization=Orthopedist&referrer=doctor_listing&page_uid=4ea83238-1b5e-49af-986b-8dd9f6cda346,Dr. Sharath K.R,Orthopedist,DNB - Orthopedics/Orthopedic Surgery,"National Board of Education, New Delhi",2010.0,MS - Orthopaedics,Pt. Jawahar Lal Nehru Memorial Medical College Raipur,2009.0,16.0,Bangalore,Jayanagar,Hospital,Apollo Speciality Hospitals,800,"Dr. Sharath is working as consultant joint replacement surgeon in M S Ramaiah hospital. He has successfully performed more than 3000 joint replacement and ligament surgeries.   His special interests :   •	Robotic Joint Replacement  ,Total and partial knee replacements •	Computer navigated knee replacement  •	Total hip replacements  •	Knee Ligament reconstructions  •	Arthroscopic knee and shoulder surgeries •	Surgeries for fractures and dislocations.",100.0,36.0,27,"8/8/2024, 4:51:31 PM",1,,male
63,936412,585162,1469118,https://imagesx.practo.com/providers/dr-srinath-d-orthopedic-surgeon-bangalore-a6873c0d-12ed-4577-8f02-0179886cdd0e.jpg,/bangalore/doctor/dr-srinath-d-orthopedist?practice_id=1469118&specialization=Orthopedist&referrer=doctor_listing&page_uid=4ea83238-1b5e-49af-986b-8dd9f6cda346,Dr. Srinath D,Orthopedist,MBBS,Jagadguru Jayadeva Murugarajendra Medical College (JJMMC),2001.0,DNB - Orthopedics/Orthopedic Surgery,National Board Of Examinations,2007.0,23.0,Bangalore,BTM Layout,Hospital,Asha Hospital and Research Centre,800,"Dr. Srinath D (MBBS, MS,DNB) fellow in orthopedic oncology Senior Consultant Orthopedic Oncologist . 23yrs of Experience. Appropriately diagnosed and treated a variety of disease in a general orthopedic ,Orthopedic trauma and care management, Orthopedic oncology,Spine Surgery, Joint replacement Surgery, Arthroscopic Surgery, PLDD treatment for vertebral disc problem,Peri operative and Post operative care and management. Supervises the activities of department and promotes the achievement of departmental objectives as well as practices behavioral expectations. Presented National and International research papers. Assess the quality of the data and performance of clinical trials. Exceptional people management, leadership skills and the capacity to relate to people in a manner that win's confidence and establishes support.",86.0,7.0,7,"8/8/2024, 4:51:31 PM",2,,
64,635622,215257,634957,https://imagesx.practo.com/providers/dr-venugopal-n-orthopedic-surgeon-bangalore-e2763519-8a4b-426d-8ddb-4d43e9ca74e5.jpg,/bangalore/doctor/dr-venugopal-v-orthopedist?practice_id=634957&specialization=Orthopedist&referrer=doctor_listing&page_uid=4ea83238-1b5e-49af-986b-8dd9f6cda346,Dr. Venugopal N,Orthopedist,MBBS,"SDUMC, Kolar",1993.0,MS - Orthopaedics,"PGIMER, Chandigarh, India",2000.0,24.0,Bangalore,Millers Road,Hospital,"Manipal Hospital, Millers Road ( Vikram Hospitals )",1000,"An Orthopaedic Surgeon with over a decade's experience, Dr. Venugopal has expertise in various surgeries and procedures including Trauma, Joint Replacements, Spine and Limb Deformity Correction. In addition to participating in CME programmes at the national level, he also presents research papers at various conferences.",91.0,11.0,5,"8/8/2024, 4:51:31 PM",3,,male
65,807622,189832,1131816,https://imagesx.practo.com/providers/dr-sanjay-prasad-hegde-orthopedic-surgeon-bangalore-078f4196-2c37-4bad-933e-ce316d15a0f5.jpg,/bangalore/doctor/dr-sanjay-prasad-orthopedist-orthopedist?practice_id=1131816&specialization=Orthopedist&referrer=doctor_listing&page_uid=4ea83238-1b5e-49af-986b-8dd9f6cda346,Dr. Sanjay Prasad Hegde,Orthopedist,MBBS,"Kempegowda Institute of Medical Sciences (KIMS), Bangalore",1989.0,MS - Orthopaedics,"J.J.M Medical college, Davangere",1994.0,33.0,Bangalore,Whitefield,Hospital,Manipal Hospital Varthur Road (formerly Columbia Asia Hospital),850,"Dr. Sanjay Prasad Hegde is a Consultant Orthopaedic Surgeon at NH Hospital, Bangalore and AO Instructor for Advanced Course and Faculty at Various National and International Seminars, Conferences and Workshops. His educational qualifications include an MBBS degree from KIMS, Bangalore and MS in Orthopaedics from JJMMC, Davangere. He worked in Mumbai - 1998, Ambedkar Medical College 2005, Manipal Hospital 2016. He served as General Secretory for Bangalore Orthopedic Association, Head of the Orthopedic Department of Manipal Hospital. His areas of keen interest include trauma, arthroscopy, and arthroplasty. With over 25 years of experience, he treats conditions like ACL reconstruction, laminectomy, knee replacement, knee osteotomy, hip replacement, spinal fusion, arthroscopy, joint replacement, and spinal therapy. He is a joint Secretary and Committee Member of Karnataka Orthopaedic Association.  ",85.0,62.0,22,"8/8/2024, 4:51:31 PM",4,,male
66,360741,372247,630200,https://imagesx.practo.com/providers/dr-sunil-g-kini-orthopedic-surgeon-bangalore-4946f1c6-f7ba-4bbd-ba71-d8f8b7ec0bed.jpg,/bangalore/doctor/sunil-g-kini-orthopedist?practice_id=630200&specialization=Orthopedist&referrer=doctor_listing&page_uid=4ea83238-1b5e-49af-986b-8dd9f6cda346,Dr. Sunil G Kini,Orthopedist,MBBS,Rajiv Gandhi University of Health Sciences,2001.0,MS - Orthopaedics,"Rajiv Gandhi University of Health Sciences, Bangalore, India",2007.0,23.0,Bangalore,Old Airport Road,Hospital,Manipal Hospitals Old Airport Road,900,,94.0,615.0,164,"8/8/2024, 4:51:31 PM",5,,male
67,96352,265351,637575,https://imagesx.practo.com/providers/dr-ravichandra-kelkar-orthopedic-surgeon-bangalore-ce5a701b-4f86-4f00-ab1e-b2d2397bb698.jpg,/bangalore/doctor/dr-ravichandra-kelkar-orthopedist?practice_id=637575&specialization=Orthopedist&referrer=doctor_listing&page_uid=4ea83238-1b5e-49af-986b-8dd9f6cda346,Dr. Ravichandra Kelkar,Orthopedist,MBBS,"Bangalore Medical College and Research Institute, Bangalore",,MS - Orthopaedics,"Jawaharlal Institute of Postgraduate Medical Education and Research (JIPMER), Puducherry",,,Bangalore,Hebbal,Hospital,Manipal Hospital,800,,50.0,6.0,2,"8/8/2024, 4:51:31 PM",6,,male
68,881295,794835,1276829,https://imagesx.practo.com/providers/dr-santoshkumar-hakkalamani-orthopedic-surgeon-bangalore-2a212daf-0d9d-46a1-818a-8377ee6c2057.jpg,/bangalore/doctor/santoshkumar-hakkalamani-orthopedist-orthopedist?practice_id=1276829&specialization=Orthopedist&referrer=doctor_listing&page_uid=4ea83238-1b5e-49af-986b-8dd9f6cda346,Dr. Santoshkumar Hakkalamani,Orthopedist,MBBS,Jjm Medical College,1996.0,MS - Orthopaedics,Mahe University Manipal,2016.0,28.0,Bangalore,Sampangiramnagar,Hospital,Trustwell Hospitals,700,,93.0,15.0,9,"8/8/2024, 4:51:31 PM",7,,male
69,146850,344786,630200,https://imagesx.practo.com/providers/dr-hemant-k-kalyan-orthopedic-surgeon-bangalore-3bd449cc-d681-4acc-b79f-eb3785bbae65.jpg,/bangalore/doctor/dr-hemant-k-kalyan-orthopedist-1?practice_id=630200&specialization=Orthopedist&referrer=doctor_listing&page_uid=4ea83238-1b5e-49af-986b-8dd9f6cda346,Dr. Hemant K. Kalyan,Orthopedist,MBBS,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,1985.0,MS - Orthopaedics,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,1989.0,34.0,Bangalore,Old Airport Road,Hospital,Manipal Hospitals Old Airport Road,900,"Dr. Hemant K. Kalyan is a one of Bangalore's top Consultants in Orthopedic Surgery & Sports Medicine. He is Consultant & HOD of the Departments of Orthopedics & Sports Medicine at Manipal Hospital, Bangalore. He conceptualized and established OSSICARE, an outpatient facility specialized in the treatment of Orthopedic conditions and Sports Injuries in 2004, and more than 20,000 patients have availed the facilities on offer since then. He was the first Indian to obtain the Royal Colleges of Scotland Diploma in Sports Medicine and has been a pioneer in  advanced arthroscopy in Bangalore. He specializes in Joint replacements, Minimally Invasive Trauma Surgery and Sports Injury Management.",88.0,259.0,54,"8/8/2024, 4:51:31 PM",8,,male
70,781662,697928,1349306,https://imagesx.practo.com/providers/dr-vijay-chandar-orthopedic-surgeon-bangalore-418f07aa-305b-41b5-8c35-1f2d02d94d5a.jpg,/bangalore/doctor/vijay-chandar-r-orthopaedic-surgeon?practice_id=1349306&specialization=Orthopedist&referrer=doctor_listing&page_uid=4ea83238-1b5e-49af-986b-8dd9f6cda346,Dr. Vijay Chandar,Orthopedist,MBBS,"Vydehi Institute of Medical Sciences and Research Centre, Bangalore",2010.0,MS - Orthopaedics,"Adichunchangiri Institute of Medical Sciences, Mandya",2016.0,14.0,Bangalore,Rajarajeshwarinagar,Hospital,Pathway Hospitals,200,"Dr.Vijay Chandar is an Orthopedic Surgeon with Specialization in Arthroscopy, Sports Medicine, Ligament Reconstruction And Joint Replacement Surgeries.He has a University Accredited Fellowship in Arthroscopy and Sports Medicine from Soundarapandian Bone & Joint Hospital, Chennai. And has a Fellowship in Joint Replacement Surgery . He is highly experienced in performing simple to complex ligament reconstruction in the Knee & Shoulder. He has an expertise in handling complex Joint Trauma, Knee Replacement, Shoulder Replacement and Elbow Replacement.",98.0,48.0,37,"8/8/2024, 4:51:31 PM",9,,male
71,471500,672920,1041383,https://imagesx.practo.com/providers/dr-yogish-vijaya-kumar-orthopedic-surgeon-bangalore-3a2a95a5-1a42-4ee2-86cb-82a15ccf5eea.jpg,/bangalore/doctor/dr-yogish-v-kumar-orthopedist?practice_id=1041383&specialization=Orthopedist&referrer=doctor_listing&page_uid=fe900bc9-4175-42ad-a179-00dff2ab2190,Dr. Yogish Vijaya Kumar,Orthopedist,MBBS,JJMMC Davangere RGUHS Bangalore,1999.0,MS - Orthopaedics,Jagadguru Jayadeva Murugarajendra Medical College (JJMMC),2003.0,25.0,Bangalore,Jayanagar 9 Block,Hospital,Manipal Hospital,750,"Dr. Yogish is a Consultant Orthopaedic & Joint Replacement Surgeon with 18 years experience in the field. He has worked in various positions at different locations in India and abroad. After his basic surgical training in India, he moved to the U.K for advanced training in Joint Replacements. His training also includes a fellowship in Minimally Invasive Hip Replacement and Revision Knee Replacement.  Areas of Expertise :  Primary and Revision Joint Replacement Surgeries Computer-Navigated & Minimally Invasive Knee Replacements Geriatric Orthopaedics Arthroscopy of Knee Joint Pelvic and Acetabular Fractures Complex & Neglected Trauma Cartilage Restoration & Arthritis",90.0,80.0,17,"8/8/2024, 4:51:31 PM",0,,male
72,850033,278875,692837,https://imagesx.practo.com/providers/dr-madan-temker-orthopedic-surgeon-bangalore-0fe3a6a9-cb70-47cb-ae87-1b84c3ed0f27.jpg,/bangalore/doctor/dr-madan-temker-orthopedist?practice_id=692837&specialization=Orthopedist&referrer=doctor_listing&page_uid=fe900bc9-4175-42ad-a179-00dff2ab2190,Dr. Madan Temker,Orthopedist,MBBS,"Bangalore Medical College and Research Institute, Bangalore",1988.0,MS - Orthopaedics,"Bangalore Medical College and Research Institute, Bangalore",1994.0,36.0,Bangalore,Whitefield,Hospital,Oyster Multispeciality Clinic,700,"Dr. Madan temker.D, M.S.(Ortho), D.N.B.(Ortho), P.G.D.H.A., did his postgraduation from Bangalore Medical College, in 1994 and D.N.B. (Ortho) from N.B.E. New Delhi. His basic Orthopedic training was at Bangalore Medical College and advanced training at Kovai Medical Center Hospital, Coimbatore. He got trained in Minimally invasive spine surgery at The Ganga Hospital, Coimbatore under the renowned Spine specialist, Dr. S.Rajashekaran. He underwent further Advanced training in Sports Injuries and Arthroscopy of Shoulder and Knee under the Auspices of ISKSAA, NewDelhi and in the Total Joint Replacement of Knee and Hip at the AIIMS Hospital, NewDelhi. He is a senior spine and Arthroscopy consultant at The Chinmaya Mission Hospital, Indiranagar Bangalore. He has coordinated the procedure of entirely Arthroscopic One-Stage Bicruciate Ligament Tears of Knee Joint for the first time at Chinmaya Mission Hospital. He has treated slipped disc problems of a neck and lower back using most advanced techniques. His results in complicated sports injuries with Multiple Ligament Tears of the Knee Joint as well as Shoulder joint have been excellent.   Dr. Madan Temker.D has accumulated considerable experience in the variety of Arthroscopic treatment of the variety of ACL Tears of the Knee Joint. He is also been regularly operating at Hosmat Hospital for Spine and Arthroscopic Specialities. As a doctor whose passion is to regularly go beyond the call of duty to help a fellow human being, he is personally involved with empathy and concern. He has created many enduring relationships with all his patients, Paramedical Staff, Colleagues and the Society.   His passion for Comprehensive and up to date care is so exemplary that he has patients hailing from almost everywhere.",86.0,487.0,249,"8/8/2024, 4:51:31 PM",1,,male
