rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification.1,college.1,completion_year.1,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,Unnamed: 26,gender
36,439289,495989,1006874,https://imagesx.practo.com/providers/dr-nirmala-jayashankar-gynecologist-chennai-3093c3d2-b10a-4145-bd07-4d8557fe923d.jpg,/chennai/doctor/nirmala-jayashankar-radiologist?practice_id=1006874&specialization=Gynecologist&referrer=doctor_listing&page_uid=53ac5a75-b979-41ab-90f7-c1b5383ebaa8,Dr. Nirmala Jayashankar,Gynecologist,MBBS,"Madras University, Chenai, India",1980,DGO,"Madras University, Chenai, India",1983.0,38,Chennai,Kilpauk,Hospital,Apollo First Med Hospitals,700,"Dr. Nirmala Jayashankar is an esteemed doctor practising Obstetrics & Gynaecology in Chennai. He has been practicing medicine for over 20 years. He practices medicine at Apollo Hospital. Apart from hospital affiliations, he has been working actively in various fields. He has been an active member of various organisations, including Indian Medical Association (IMA). He completed his MBBS from Madras University, Chenai, India. Thereafter, Dr. Nirmala Jayashankar earned DGO from Madras University, Chenai, India and MD - Obstetrics & Gynaecology from Madras University, Chenai, India.",89.0,38,21,"8/7/2024, 8:16:05 PM",5,,female
37,123139,234502,708822,https://imagesx.practo.com/providers/dr-sasirekha-kumaran-gynecologist-chennai-df89def4-ed65-4883-974b-9ffd77a802a3.jpg,/chennai/doctor/dr-sasirekha-kumaran-gynecologist-obstetrician?practice_id=708822&specialization=Gynecologist&referrer=doctor_listing&page_uid=53ac5a75-b979-41ab-90f7-c1b5383ebaa8,Dr. Sasirekha Kumaran,Gynecologist,MBBS,Coimbatore Medical College,2000,DGO,"Kilpauk Medical College, Chennai",2004.0,24,Chennai,Valasaravakkam,Clinic,Jeevan Women Care Clinic,700,"Dr. Sasirekha Kumaran is the Medical Director of Jeevan Women Care Clinic, with more than 13 years of clinical experience, her keen interest is in the management of Infertile Couple and High-Risk Obstetrics. She believes in holistic care of womanhood and started Jeevan Women Care Clinic in 2011 January. She is a well-experienced Clinician, Fertility Specialist, Sonologist, Surgeon, Obstetrician & Mother, graduated from Coimbatore Medical College and later did DGO and MD (OG) from Kilpauk Medical College and Stanley Medical College respectively. She’s also done her DNB in Obstetrics & Gynaecology. She has won Best Paper Award for “Chorioangioma in Pregnancy” in OGSSI Clinical Meet, 2006 and also received appreciation for her paper “Amnioinfusion in Pregnancy”. She is a life member of various clinical bodies like OGSSI, IMA, TAPISAR. The Doctor Practices as a Visiting Consultant in SIMS Vadapani, Sooriya Hospital, and many city hospitals.",97.0,279,201,"8/7/2024, 8:16:05 PM",6,,female
38,900949,783150,1454543,https://imagesx.practo.com/providers/dr-shoba-giresh-obstetrician-chennai-55b716db-e24c-40ce-862d-771065da3a1d.jpg,/chennai/doctor/dr-shoba-giresh-radiologist?practice_id=1454543&specialization=Gynecologist&referrer=doctor_listing&page_uid=53ac5a75-b979-41ab-90f7-c1b5383ebaa8,Dr. Shoba Giresh,Gynecologist,MBBS,Rajiv Gandhi University of Health Sciences,2008,MS - Obstetrics & Gynaecology,Bharath University,2015.0,16,Chennai,Anna Nagar West,Clinic,Dr. Shobha Giresh Gynaec And Aesthetic Centre,500,Post MD she has worked in Sir Ivan Stedeford Hospital at Avadi as a consultant for one & half years. she is currently working at Kola Saraswathi Agarwal Samaj Health Centre since November 2016.CFC also worked in  ( Chennai Fertility Centre) As a consultant from   1-06-2018 to 11-4-2019. She has done a Certificate Course in Sonology in November 2016 & also IUI training taken at Nagoori’s fertility centre in Ahmedabad.,80.0,5,2,"8/7/2024, 8:16:05 PM",7,,female
39,730157,656863,1302497,https://imagesx.practo.com/providers/dr-rukkayal-fathima-gynecologist-chennai-a5700578-4e94-419d-8125-53e1b5ee75a9.jpg,/chennai/doctor/rukkayal-fathima-gynecologist-obstetrician-1?practice_id=1302497&specialization=Gynecologist&referrer=doctor_listing&page_uid=53ac5a75-b979-41ab-90f7-c1b5383ebaa8,Dr. Rukkayal Fathima,Gynecologist,MBBS,Chettinad Hospital & Research Institute,2011,MS - Obstetrics & Gynaecology,"Madras Medical College, Chennai",2016.0,13,Chennai,Egmore,Clinic,The Hive Women And Fertility Clinic,500,"Dr. Rukkayal Fathima finished her M. S., Obstetrics and Gynaecology from the Institute of Obstetrics & Gynaecology (Madras Medical College), Chennai. She has over 8 years of experience practising medicine in various hospitals and clinics. Dr. Rukkayal Fathima is a visiting consultant at St. Isabelle Hospital, Motherhood Hospital, Rainbow Hospital & Mehta Hospital. Dr. Rukkayal Fathima specialises in Obstetrics care, Early Pregnancy Scan, Infertility management including IVF, Menopause advice, Gynaecological surgeries and endoscopy.  Dr. Rukkayal Fathima is a well-known doctor based in Chennai who specialises in Obstetrics & Gynaecology.He has over 3 years of experience practising medicine in various hospitals and clinics.Dr. Rukkayal Fathima currently works at St Isabelle Hospital.He has previously worked at Be Well Hospital, Motherhood Hospital, Govt. Hospital.Dr. Rukkayal Fathima specialises in Growth Scan, Early Pregnancy Scan, Vaginal Rejuvenation, Natural Cycle IVF, menopause advice, Gynaecological Endoscopy.Beyond His affiliation with many hospitals, He has been professionally active in many other ways.Dr. Rukkayal Fathima finished His MBBS from Chettinad Hospital & Research Institute.After that, He went on to do MCh - Plastic & Reconstructive Surgery from Stanley Medical College & Hospital , Chennai.",99.0,280,226,"8/7/2024, 8:16:05 PM",8,,female
40,937246,969938,1469825,https://imagesx.practo.com/providers/dr-gomathi-gynecologist-obstetrician-bangalore-9fd0024e-518a-4821-9a83-5ef2238d3c8c.jpg,/chennai/doctor/dr-dr-gomathi-gynecologist-obstetrician?practice_id=1469825&specialization=Gynecologist&referrer=doctor_listing&page_uid=53ac5a75-b979-41ab-90f7-c1b5383ebaa8,Dr. Gomathi,Gynecologist,MBBS,Devaraj URS Medical College - Kolar,2018,MS - Obstetrics & Gynaecology,Rajarajeswari Medical College and Hospital,2022.0,2,Chennai,KK Nagar,Clinic,KM Nursing Home,400,,100.0,3,3,"8/7/2024, 8:16:05 PM",9,,
41,744969,495321,1303447,https://imagesx.practo.com/providers/dr-r-charumathi-gynecologist-chennai-c414922c-b89d-4fa4-8a8b-a5cdf2578c2d.jpg,/chennai/doctor/r-charumathi-gynecologist-obstetrician?practice_id=1303447&specialization=Gynecologist&referrer=doctor_listing&page_uid=da1ce50f-2f62-45a4-9569-8fa53788b378,Dr. R. Charumathi,Gynecologist,MBBS,"University Of Mysore, India",1984,MD - Obstetrics & Gynaecology,"University Of Mysore, India",1988.0,37,Chennai,Thousand Lights,Hospital,Apollo Womens Hospital,1500,"Dr. Charumathi R is a highly esteemed obstetrician and gynaecologist with over 32 years of experience, specializing in women's health. She practices at Apollo Women Hospitals Thousand Lights in Chennai, catering to patients from various areas including Abhiramapuram and Acharapakkam. Dr. Charumathi R holds an MD and DGO degree. Her expertise covers a wide range of obstetrics and gynaecology conditions, including adenomyosis, endometriosis, fertility issues, menopause management, and morning sickness. Dr. Charumathi R offers comprehensive services such as prenatal care, diagnosis of unexplained infertility, and treatment for conditions like PCOD and PCOS. Patients value Dr. Charumathi R's compassionate approach and her commitment to providing personalized care for women at every stage of life. Her years of experience and dedication to women's health make her one of the most sought-after obstetricians and gynaecologists in Chennai.   If you're in need of a gynaecologist  in your area, Dr. Charumathi R could be an excellent choice for personalized and top-notch medical attention.",100.0,6,2,"8/7/2024, 8:16:05 PM",0,,female
42,197554,295979,646374,https://imagesx.practo.com/providers/dr-rajapriya-ayyappan-gynecologist-chennai-501f7da8-86fa-4df7-957a-b55167270d98.jpg,/chennai/doctor/dr-rajapriya-ayyappan-gynecologist-obstetrician?practice_id=646374&specialization=Gynecologist&referrer=doctor_listing&page_uid=da1ce50f-2f62-45a4-9569-8fa53788b378,Dr. Rajapriya Ayyappan,Gynecologist,MBBS,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),1994,MD - Obstetrics & Gynaecology,"Madras Medical College, Chennai",1997.0,30,Chennai,Perambur,Hospital,Srinivas Priya Hospital,600,"Dr. Rajapriya Ayyappan is a Gynecologist,Obstetrician and Infertility Specialist in Perambur, Chennai and has an experience of 24 years in these fields. Dr. Rajapriya Ayyappan practices at Srinivas Priya Hospital in Perambur, Chennai. She completed MBBS from The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU) in 1993,MD - Obstetrics & Gynaecology from Madras Medical College, Chennai in 1997 and DNB - Obstetrics & Gynecology from Madras Medical College, Chennai in 1998. She has been conferred FRCOG by the Royal College Of London, She has received the Doctor award by Indian Medical Association in 2018.   She is a member of Indian Medical Association (IMA),Federation of Obstetrics and Gynaecological Societies of India (FOGSI),Indian Society for Assisted Reproduction (ISAR),Indian Menopause Society (IMS),PCO SOCIETY,Fertility Preservation Society Of India (FPSI),Indian Fertility Society (IFS) and Member Of Royal College Of OBG (FRCOG). Some of the services provided by the doctor are: Infertility Evaluation / Treatment,Colposcopy Examination,ART Consultant,Hysterectomy (Abdominal/Vaginal) and Pre-Marital Counselling etc.",90.0,21,5,"8/7/2024, 8:16:05 PM",1,,female
43,344059,295881,792837,https://imagesx.practo.com/providers/dr-alpa-khakhar-obstetrician-chennai-f9f734ce-a75a-41d2-a0e5-e97f6f46029e.jpg,/chennai/doctor/dr-alpa-khakhar-gynecologist-obstetrician?practice_id=792837&specialization=Gynecologist&referrer=doctor_listing&page_uid=da1ce50f-2f62-45a4-9569-8fa53788b378,Dr. Alpa Khakhar,Gynecologist,MD - Obstetrics & Gynaecology,"MP Shah Medical College,Jamnagar",2001,MBBS,"MP Shah Medical College,Jamnagar",1998.0,26,Chennai,Greams Road,Hospital,Apollo Hospital,1000,"Dr. Alpa Khakhar with an experience of more than 17 years in this field. One of the few urogynecologist in the city. Have performed & assisted more than 1000 cesarean sections, 500 hysterectomies (laparoscopic/ abdominal), 500 sling( different types) surgeries, 100 vault suspension and other anti-incontinence & prolapse surgeries, 30 fistulas. Also having a Fellowship in Urogynecology & Pelvic Floor Surgery from University of Western Ontario.",97.0,30,11,"8/7/2024, 8:16:05 PM",2,,female
44,901781,1112760,1455056,https://imagesx.practo.com/providers/dr-anaam-yousuff-gynecologist-chennai-43addfd3-2087-43be-ac1b-b95d64ae0f65.jpg,/chennai/doctor/anaam-yousuff-gynecologist-obstetrician?practice_id=1455056&specialization=Gynecologist&referrer=doctor_listing&page_uid=da1ce50f-2f62-45a4-9569-8fa53788b378,Dr. Anaam Yousuff,Gynecologist,MBBS,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),1996,DGO,Sri Ramachandra institute of Higher Education & Research,2002.0,21,Chennai,Choolaimedu,Clinic,Unity Fertility Clinic,700,,100.0,2,2,"8/7/2024, 8:16:05 PM",3,,female
45,903591,1114542,1390119,https://imagesx.practo.com/providers/dr-keerthikaa-s-r-gynecologist-chennai-b90b4d30-549a-4111-a768-21ad54a7dec5.jpg,/chennai/doctor/keerthikaa-s-r-gynecologist-obstetrician?practice_id=1390119&specialization=Gynecologist&referrer=doctor_listing&page_uid=da1ce50f-2f62-45a4-9569-8fa53788b378,Dr. Keerthikaa S.R,Gynecologist,MBBS,The tamilnadu Dr.MGR Medical university,2012,DNB - Obstetrics & Gynecology,National Board Of Examination,2016.0,12,Chennai,Palavakkam,Clinic,ECR Multispeciality Clinic,500,"Dr. Keerthikaa is a reputed women's health specialist with over 12 years of experience. Having secured the prestigious All India Gold Medal in Obstetrics & Gynecology,  she is passionate about preventive medicine and empowering patients to take control of their health.   Her experience and association with various leading healthcare institutions in South India is noteworthy.   Areas of focus - Screening: Conducting routine checkups, pelvic exams, Pap smears, breast exams for early detection of issues and vaccinations.  Early Diagnosis and Prompt treatment: Handling various conditions like infections, abnormal uterine bleeding, fubroids, endometriosis, infertility, and cancers of the reproductive system. Family planning: Advise on birth control, menopause, and other reproductive health concerns. Surgery: Both minor and major Open and Laparoscopic surgeries like D&C, cyst excision, Fibroid removal, Uterus removal etc. Pregnancy: Managing antenatal issues, conducting deliveries and providing prenatal & postnatal counselling including lactation guidance",100.0,2,1,"8/7/2024, 8:16:05 PM",4,,female
46,146446,255694,684323,https://imagesx.practo.com/providers/dr-sudha-shivkumar-gynecologist-chennai-5f6b1ea3-3cd7-4313-a5de-7d8c5816386d.jpg,/chennai/doctor/dr-sudha-shivkumar-gynecologist-obstetrician?practice_id=684323&specialization=Gynecologist&referrer=doctor_listing&page_uid=da1ce50f-2f62-45a4-9569-8fa53788b378,Dr. Sudha Shivkumar,Gynecologist,MBBS,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),1993,MD - Obstetrics & Gynaecology,Kasturba Medical  College,1997.0,31,Chennai,Purasawakkam,Clinic,SS Fertility Centre,800,"Dr.Sudha Shivkumar graduated from Ramachandra Medical College in 1994. After completing her higher speciality training in UK she has been working in Chennai as infertility specialist and consultant in Obstetrics & Gynaecology since 1997. She has earned respect among both the medical fraternity and her patients.  She focuses on individualised attention to every patient, and has designed special programs for infertile couples with various needs .  She runs a successful IVF centre SS fertility centre  in purasaiwalkam since 2016. She also has special interest in handling routine and precious Pregnancies, Adolescent Gynaecological Disorders, Menstrual Dysfunctions, Cancer Screening, and Peri-Menopausal Care.",100.0,45,4,"8/7/2024, 8:16:05 PM",5,,female
47,831671,474282,1129482,https://imagesx.practo.com/providers/dr-dhivyambigai-rajendran-obstetrician-chennai-d96a8c4c-410f-4edf-a8fb-b782ce7ed91b.jpg,/chennai/doctor/dhivyambigai-rajendran-gynecologist-obstetrician?practice_id=1129482&specialization=Gynecologist&referrer=doctor_listing&page_uid=da1ce50f-2f62-45a4-9569-8fa53788b378,Dr. Dhivyambigai Rajendran,Gynecologist,MBBS,"Madras Medical College, Chennai",2011,DNB - Obstetrics & Gynecology,"DNB board, New Delhi",2015.0,13,Chennai,Karapakkam,Hospital,Apollo Cradle,800,Dr. Dhivyambigai Rajendran is a Best Lady gynecologist obstetricians in Chennai. Book Doctor's Appointment Online.,96.0,25,24,"8/7/2024, 8:16:05 PM",6,,female
48,903365,776754,742800,https://imagesx.practo.com/providers/dr-r-manipriya-gynecologist-chennai-95e529bf-5414-4099-99e0-ede3f982717d.jpg,/chennai/doctor/dr-r-manipriya-gynecologist-obstetrician?practice_id=742800&specialization=Gynecologist&referrer=doctor_listing&page_uid=da1ce50f-2f62-45a4-9569-8fa53788b378,Dr. R. Manipriya,Gynecologist,MBBS,"Sri Ramachandra University, Chennai",2014,MS - Obstetrics & Gynaecology,"Sri Ramachandra Medical College, Chennai",2019.0,10,Chennai,Adyar,Hospital,Iswarya Fertility Centre,700,,100.0,7,5,"8/7/2024, 8:16:05 PM",7,,female
49,748486,904268,1134530,https://imagesx.practo.com/providers/dr-sultana-naseema-banu-n-gynecologist-chennai-52bdb324-9695-4c72-b8af-19f2bad7b424.jpg,/chennai/doctor/dr-sultana-naseema-banu-n-gynecologist-obstetrician?practice_id=1134530&specialization=Gynecologist&referrer=doctor_listing&page_uid=da1ce50f-2f62-45a4-9569-8fa53788b378,Dr. Sultana Naseema Banu N,Gynecologist,MBBS,"Thanjavur Medical College, Thanjavur",2004,MS - Obstetrics & Gynaecology,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),2016.0,20,Chennai,MRC Nagar,Hospital,Apollo Spectra Hospitals,700,,100.0,3,2,"8/7/2024, 8:16:05 PM",8,,female
50,744968,494769,1303447,https://imagesx.practo.com/providers/dr-a-vinutha-gynecologist-chennai-932e07b9-e792-4282-aa01-c61f1750d7fd.jpg,/chennai/doctor/vinutha-2-gynecologist-obstetrician?practice_id=1303447&specialization=Gynecologist&referrer=doctor_listing&page_uid=da1ce50f-2f62-45a4-9569-8fa53788b378,Dr. A. Vinutha,Gynecologist,MBBS,University Of Mangalore,1990,MD - Obstetrics & Gynaecology,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),2002.0,22,Chennai,Thousand Lights,Hospital,Apollo Womens Hospital,1000,,100.0,5,5,"8/7/2024, 8:16:05 PM",9,,female
51,678163,625331,1134530,https://imagesx.practo.com/providers/dr-meenakshi-balasubramanian-gynecologist-chennai-5c250288-0e5c-4403-8ec0-80812d1cb60f.jpg,/chennai/doctor/dr-meenakshi-balasubramanian?practice_id=1134530&specialization=Gynecologist&referrer=doctor_listing&page_uid=8dc9279f-38fa-497a-a790-1ce5d31effe0,Dr. Meenakshi Balasubramanian,Gynecologist,DGO,"Madras Medical College, Chennai",2010,MBBS,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),2006.0,18,Chennai,MRC Nagar,Hospital,Apollo Spectra Hospitals,600,"Dr. Meenakshi hails from Chennai and had obtained her M.B.B.S degree from Kilpauk Medical College. Further, she is specialized in the field of Obstetrics and Gynaecology (O&G) from Madras Medical College.  Dr. Meenakshi has considerable experience in handling several complicated & challenging scenarios. She is known to have a dynamic personality and is proactive to patient needs and at the same time being friendly and comforting.  Apart from practicing at PROMED, Thiruvanmiyur, Dr.Meenakshi is also practicing at Andhra Mahila Sabha Hospital, R.A.Puram.",99.0,95,73,"8/7/2024, 8:16:05 PM",0,,female
52,664116,704263,1239240,https://imagesx.practo.com/providers/dr-sharadha-so-obstetrician-chennai-c38e0346-be2d-4035-b91f-e5dd5c0d6250.jpg,/chennai/doctor/sharadha-so-gynecologist-obstetrician?practice_id=1239240&specialization=Gynecologist&referrer=doctor_listing&page_uid=8dc9279f-38fa-497a-a790-1ce5d31effe0,Dr. Sharadha SO,Gynecologist,MBBS,Coimbatore Medical College,2006,DNB - Obstetrics & Gynecology,"National Board of Education, New Delhi",2012.0,15,Chennai,KK Nagar,Clinic,SRS Speciality Clinic,500,"Dr. Sharadha SO is a Obstetrician,Gynecologist and Infertility Specialist in KK Nagar, Chennai and has an experience of 10 years in these fields. Dr. Sharadha SO practices at SRS Speciality Clinic in KK Nagar, Chennai. She completed MBBS from Coimbatore Medical College in 2000,DNB - Obstetrics & Gynecology from CSI Kalyani Hospital in 2012 and DGO from Madurai Medical College in 2009. Some of the services provided by the doctor are: Natural Cycle IVF,Growth Scan,menopause advice,Prenatal Checkup and Diseases in Pregnancy etc.",100.0,229,187,"8/7/2024, 8:16:05 PM",1,,female
53,731217,422625,1303447,https://imagesx.practo.com/providers/dr-meenakshi-sundaram-gynecologist-chennai-9bd6c34a-eceb-4f0d-8464-40c019f32be6.jpg,/chennai/doctor/dr-meenakshi-sundaram-1-gynecologist-obstetrician?practice_id=1303447&specialization=Gynecologist&referrer=doctor_listing&page_uid=8dc9279f-38fa-497a-a790-1ce5d31effe0,Dr. Meenakshi Sundaram,Gynecologist,MBBS,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),1999,MD - Obstetrics & Gynaecology,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),2003.0,25,Chennai,Thousand Lights,Hospital,Apollo Womens Hospital,1500,"Dr Meenakshi Sundaram is a well-known doctor who specialises in Obstetrics and Gynaecology with over 20 years of experience. Dr Sundaram holds an MD and DNB in Obstetrics and Gynaecology. Practising at Apollo Women's Hospitals, Thousand Lights, Chennai, Dr Meenakshi is known for treating conditions like uterine fibroids, abnormal uterine bleeding, ovarian cysts, and menstrual disorders. Dr Meenakshi Sundaram excels in performing various procedures such as myomectomies (removal of uterine fibroids), laparoscopic sterilisation (minimally invasive procedure for permanent contraception), vaginal hysterectomies (removal of the uterus through the vagina), and tubectomy/tubal ligation (permanent birth control). Dr Meenakshi's consultation fees start from Rs. 1000. Discounts may be applicable.",92.0,12,10,"8/7/2024, 8:16:05 PM",2,,female
54,703493,792724,1274732,https://imagesx.practo.com/providers/dr-karunya-ramesh-obstetrician-chennai-cb1be39f-fd06-44d1-aa69-a6443017743e.jpg,/chennai/doctor/karunya-suresh-gynecologist-obstetrician?practice_id=1274732&specialization=Gynecologist&referrer=doctor_listing&page_uid=8dc9279f-38fa-497a-a790-1ce5d31effe0,Dr. Karunya Ramesh,Gynecologist,DGO,"Rajiv Gandhi University of Health Sciences, Bangalore, India",2015,MBBS,"Sri Ramachandra University, Chennai",2011.0,13,Chennai,Adyar,Clinic,Helios Multi Specialty Clinic,500,"Dr. Karunya Ramesh is a Obstetrician and Gynecologist in Adyar, Chennai and has an experience of 6 years in these fields. Dr. Karunya Ramesh practices at Helios Multi Specialty Clinic in Adyar, Chennai. She completed MBBS from Sri Ramachandra University, Chennai in 2011,  DGO from Rajiv Gandhi University of Health Sciences, Bangalore, India in 2015,FMAS from World Laparoscopy Hospital, Gurgaon, NCR, New Delhi in 2016. Some of the services provided by the doctor are: Gynaec Laparoscopy,Antenatal and Postnatal care, treatment of PCOS, Fibroid, Ovarian cysts, management of high risk pregnancy etc.",100.0,31,24,"8/7/2024, 8:16:05 PM",3,,female
55,448423,503067,947298,https://imagesx.practo.com/providers/dr-sangamithray-d-gynecologist-chennai-998a3b7d-fb07-4840-8971-a385ff98d6cb.jpg,/chennai/doctor/sangamithray-d-gynecologist-obstetrician?practice_id=947298&specialization=Gynecologist&referrer=doctor_listing&page_uid=8dc9279f-38fa-497a-a790-1ce5d31effe0,Dr. Sangamithray D,Gynecologist,MBBS,"University Of Mysore, India",1983,DGO,Bangalore University,1987.0,41,Chennai,Tondiarpet,Hospital,Apollo Hospital,500,"Dr Sangamithray D is a highly experienced Obstetrician and Gynaecologist with over years of experience. She holds degrees such as MBBS and DGO as well as a Diploma in Nuclear Medicine (Dip NM). She can treat conditions like adenomyosis, endometriosis, fertility issues, menopause, recurrent pregnancy loss, and uterine fibroids.Dr Sangamithray can also perform a variety of procedures such as ultrasounds, laparoscopic surgeries, hysterectomies, D&C, andd Caesarean sections (C-sections). ",100.0,3,0,"8/7/2024, 8:16:05 PM",4,,female
56,717809,850978,1132595,https://imagesx.practo.com/providers/dr-anilasre-atluri-gynecologist-chennai-fa7b5941-8eef-44ba-9bc1-84606661b1df.jpg,/chennai/doctor/dr-anilasre-atluri-gynecologist-obstetrician?practice_id=1132595&specialization=Gynecologist&referrer=doctor_listing&page_uid=8dc9279f-38fa-497a-a790-1ce5d31effe0,Dr. Anilasre Atluri,Gynecologist,MBBS,Gandhi medical college,2003,MS - Obstetrics & Gynaecology,Dr. NTR University of Health Sciences Andhra Pradesh,2007.0,21,Chennai,Alwarpet,Hospital,Apollo Spectra Hospital,700,,,0,0,"8/7/2024, 8:16:05 PM",5,,female
57,640524,273359,1129482,https://imagesx.practo.com/providers/dr-g-sindhu-bhargavi-gynecologist-chennai-b01cece0-7fbf-4b5b-8c6b-36003ad65b4c.jpg,/chennai/doctor/dr-sindhu-bhargavi-gynecologist-obstetrician?practice_id=1129482&specialization=Gynecologist&referrer=doctor_listing&page_uid=8dc9279f-38fa-497a-a790-1ce5d31effe0,Dr. G. Sindhu Bhargavi,Gynecologist,MBBS,Thanjavur Medical College,2004,DNB - Obstetrics & Gynecology,National Borad of Examinations Ministry of Health Government of India,2010.0,20,Chennai,Karapakkam,Hospital,Apollo Cradle,700,"Dr G. Sindhu Bhargavi is a Gynecologist, Infertility Specialist and Laparoscopic Surgeon in OMR, Chennai . Dr G. Sindhu Bhargavi practices at Eashwar Clinic, in Thoraipakkam and Apollo in OMR, Chennai. She completed MBBS from Thanjavur Medical College in 1998, DNB (Obstetrics and Gynecology) from National Board of Examinations Ministry of Health Government of India in 2008 and Fellowship in Infertility from ICOG in 2015. She is a member of FOGSI.  Area of Specialization includes Normal & High-risk pregnancies, Laparoscopic procedures, Fertility related treatments, Sterilization procedure, Hysterectomy, Fibroids and Cosmetic Gynecology.",100.0,16,14,"8/7/2024, 8:16:05 PM",6,,female
58,843022,1031660,1129485,https://imagesx.practo.com/providers/dr-indumathy-thayar-obstetrician-chennai-fc87b37e-dace-484f-84ab-8f6447feb76b.jpg,/chennai/doctor/dr-indumathy-thayar-gynecologist-obstetrician?practice_id=1129485&specialization=Gynecologist&referrer=doctor_listing&page_uid=8dc9279f-38fa-497a-a790-1ce5d31effe0,Dr. Indumathy Thayar,Gynecologist,MBBS,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),2003,MD - Obstetrics & Gynaecology,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),2008.0,21,Chennai,Vanagaram,Hospital,Apollo Speciality Hospital,1000,"Dr Indumathi Thayar E is a highly respected Obstetrician and Gynaecologist with over years of experience. She holds an MBBS, MD, DNB, laparoscopy training, and a Diploma in Laparoscopy from Germany. Dr Thayar is known for treating conditions like adenomyosis, endometriosis, fertility issues, menopause-related concerns, recurrent pregnancy loss, and uterine fibroids (non-cancerous growths in the uterus). Dr Indumathi performs various procedures such as ultrasounds, laparoscopy (a minimally invasive surgical procedure used to examine organs inside the abdomen), hysterectomy (surgical removal of the uterus), D&C (Dilation and Curettage, a procedure to remove tissue from inside the uterus), and caesarean sections (C-sections). ",,0,0,"8/7/2024, 8:16:05 PM",7,,female
59,596426,498640,1156526,https://imagesx.practo.com/providers/dr-sathya-balasubramanyam-obstetrician-chennai-38a5d4fe-7737-4f54-8625-033e90a1869e.jpg,/chennai/doctor/sathya-balasubramany-gynecologist-obstetrician?practice_id=1156526&specialization=Gynecologist&referrer=doctor_listing&page_uid=8dc9279f-38fa-497a-a790-1ce5d31effe0,Dr. Sathya Balasubramanyam,Gynecologist,MBBS,University of kerala,1996,MD - Obstetrics & Gynaecology,University of kerala,1999.0,28,Chennai,T Nagar,Hospital,"Cloudnine Fertility - IVF Centre, T-Nagar",850,"Dr Sathya Balasubramanyam is Fertility Specialist associated with the Cloud Nine facility in Chennai. He is known for his wide expertise in the field of Obstetrics and Gynaecology as he was rendered as the Senior Consultant at the Institute of Reproductive Medicine & Women's Health. His area of specialisation is reproductive medicine where he usually deals with infertility issues. Having worked in Infertility and high-risk pregnancy units from 1999 and teaching hospitals for over 10 years he is proficient in the comprehensive management of subfertile couples including IVF and follow up of the resulting pregnancies. Dr Balasubramanyam has a number of areas of interest namely early embryonic development and implantation, managing high-risk pregnancies and deliveries, teaching, training and research in Obstetrics, Gynaecology and Reproductive Medicine. ",98.0,194,59,"8/7/2024, 8:16:05 PM",8,,male
60,744912,899704,1316061,https://imagesx.practo.com/providers/dr-v-bharathi-gynecologist-chennai-4885383c-af11-4e14-b248-97d91ebf9632.jpg,/chennai/doctor/v-bharathi-gynecologist-obstetrician?practice_id=1316061&specialization=Gynecologist&referrer=doctor_listing&page_uid=8dc9279f-38fa-497a-a790-1ce5d31effe0,Dr. V. Bharathi,Gynecologist,MBBS,"Sri Ramachandra Medical College, Chennai",2007,MS - Obstetrics & Gynaecology,"Sri Ramachandra Medical College, Chennai",2011.0,17,Chennai,Mandaveli,Clinic,Bharati Fertility & Women Center,750,"Dr. V. Bharathi is a Gynecologist,Infertility Specialist and Laparoscopic Surgeon (Obs & Gyn) in Mandaveli, Chennai and has an experience of 13 years in these fields. Dr. V. Bharathi practices at Bharati Fertility Center in Mandaveli, Chennai. She completed MBBS from Sri Ramachandra Medical College, Chennai in 2006,MS - Obstetrics & Gynaecology from Sri Ramachandra Medical College, Chennai in 2011, Post Doctoral Fellowship in Reproductive Medicine(2 years) from Madras Medical Mission for and Diploma in Reproductive Medicine (Germany) from International School of Medicine, Germany in 2017.  She is a member of Indian Medical Association (IMA) and Indian Society for Assisted Reproduction (ISAR). Some of the services provided by the doctor are: Pregnancy with PCOD,Maternal Fetal Medicine,Post Pregnancy Classes,Vaginal Birth After Cesarean (VBAC) and Female Sexual Problems etc.",97.0,64,60,"8/7/2024, 8:16:05 PM",9,,female
