rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification.1,college.1,completion_year.1,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,Unnamed: 26,gender
35,873225,729012,1250516,https://imagesx.practo.com/providers/dr-abhijit-bhatta-general-physician-kolkata-ffa7a53a-4dd9-403c-a065-71d246c670cb.jpg,/kolkata/doctor/dr-abhijit-bhatta-general-physician-1?practice_id=1250516&specialization=General Physician&referrer=doctor_listing&page_uid=8dea762a-f742-418e-a001-4085af51be1e,Dr. Abhijit Bhatta,General Physician,MBBS,Calcutta University,1994,MD - General Medicine,Calcutta University,1998.0,30,Kolkata,Mukundapur,Hospital,Manipal Hospitals,1000,,,0,0,"8/8/2024, 10:38:32 AM",4,,male
36,886187,768731,1440046,https://imagesx.practo.com/providers/dr-md-abdullah-asghar-general-physician-kolkata-9e007ce4-3559-4f67-8087-2d0e3e6a4ece.jpg,/kolkata/doctor/abdullah-asghar-general-physician?practice_id=1440046&specialization=General Physician&referrer=doctor_listing&page_uid=8dea762a-f742-418e-a001-4085af51be1e,Dr. Md Abdullah Asghar,General Physician,MBBS,West Bengal State University,2016,,,,8,Kolkata,Dumdum,Clinic,Dr Sadia Rifat Clinic,500,Professional and Friendly,,0,0,"8/8/2024, 10:38:32 AM",5,,male
37,741685,895387,660156,https://imagesx.practo.com/providers/dr-subhasish-biswas-general-physician-kolkata-6fe3bc93-ae97-48fd-adfb-033bc9ad1b81.jpg,/kolkata/doctor/dr-subhasish-biswas-general-physician?practice_id=660156&specialization=General Physician&referrer=doctor_listing&page_uid=8dea762a-f742-418e-a001-4085af51be1e,Dr. Subhasish Biswas,General Physician,MBBS,Ranchi University,1989,MD - General Medicine,Ranchi University,1995.0,35,Kolkata,Southern Avenue,Hospital,AMRI Medical Centre,600,Dr. Subhasish Biswas works as a general physcian and have a rick experience of 31 years.,,0,0,"8/8/2024, 10:38:32 AM",6,,male
38,895238,1105174,1250516,https://imagesx.practo.com/providers/dr-subhayu-b-general-physician-kolkata-a26d0316-33dc-4630-834c-d3ab2cdd0702.jpg,/kolkata/doctor/dr-subhayu-b-general-physician?practice_id=1250516&specialization=General Physician&referrer=doctor_listing&page_uid=8dea762a-f742-418e-a001-4085af51be1e,Dr. Subhayu B,General Physician,MBBS,Calcutta University,1996,,,,27,Kolkata,Mukundapur,Hospital,Manipal Hospitals,1500,,,0,0,"8/8/2024, 10:38:32 AM",7,,male
39,521789,553561,1110703,https://imagesx.practo.com/providers/dr-subhash-chandra-garai-general-physician-kolkata-f9d0d6b1-8781-48b1-bbce-4f0a7e043a01.jpg,/kolkata/doctor/subhash-chandra-garai-general-physician?practice_id=1110703&specialization=General Physician&referrer=doctor_listing&page_uid=8dea762a-f742-418e-a001-4085af51be1e,Dr. Subhash Chandra Garai,General Physician,MBBS,NRS Medical College and Hospital,1983,,,,41,Kolkata,Nagerbazar,Clinic,Care & Cure Health Clinic,500,Consultant Physician with expertise in Medicine and Gastroenterology.,100.0,1,0,"8/8/2024, 10:38:32 AM",8,,
40,769348,927749,1337517,https://imagesx.practo.com/providers/dr-arnab-datta-general-physician-kolkata-f6ebccde-e5f0-4853-b3d3-f16bc9d3df05.jpg,/kolkata/doctor/dr-arnab-datta-general-physician?practice_id=1337517&specialization=General Physician&referrer=doctor_listing&page_uid=8dea762a-f742-418e-a001-4085af51be1e,Dr. Arnab Datta,General Physician,MBBS,"The West Bengal University of Health Sciences (WBUHS), Kolkata",2017,,,,7,Kolkata,Garia,Clinic,Dr Arnab Datta-Home Clinic,700, Arnab Datta is a doctor and a tech lover with a hunch to serve people and free them off their ailment.,83.0,6,5,"8/8/2024, 10:38:32 AM",9,,male
41,866452,851276,1274844,https://imagesx.practo.com/providers/dr-sadajit-banerjee-general-physician-kolkata-42e8eab5-116d-4079-8f17-2d7288717748.jpg,/kolkata/doctor/sadajit-banerjee-general-physician?practice_id=1274844&specialization=General Physician&referrer=doctor_listing&page_uid=b45fa4ba-30f1-457a-b831-761fdb204039,Dr. Sadajit Banerjee,General Physician,MBBS,"Devi Ahilya Vishwa Vidhyalaya, Indore, M.P.",2012,MRCP (UK),"CPA, Uk",2022.0,11,Kolkata,Beliaghata,Clinic,Techno India Dama Healthcare & Medical Centre,800,"Experience of working for more than 10 years, in Kolkata, New Delhi, London and different other NHS hospitals in UK. Specialised in Internal medicine with exposure to Acute Medicine and Geriatric Medicine in National Health Services in the UK. Holistic approach towards treating long term and acutely ill patients. Respecting patients needs and counselling well the patient and care-giver is an important aspect that is taken care of.",,0,0,"8/8/2024, 10:38:32 AM",0,,male
42,605393,616537,711006,https://imagesx.practo.com/providers/dr-pratik-dasgupta-internal-medicine-kolkata-c1dd4fc7-77a2-4d81-9c85-928924754c03.jpg,/kolkata/doctor/dr-pratik-dasgupta-internal-medicine?practice_id=711006&specialization=General Physician&referrer=doctor_listing&page_uid=b45fa4ba-30f1-457a-b831-761fdb204039,Dr. Pratik Dasgupta,General Physician,MBBS,Gauhati  University,1996,MD - Medicine,Gauhati University,2000.0,24,Kolkata,Baghajatin,Hospital,IRIS Hospital,900,,100.0,4,0,"8/8/2024, 10:38:32 AM",1,,male
43,882365,1089506,1440046,https://imagesx.practo.com/providers/dr-sadia-rifat-general-physician-kolkata-c33d2b71-1f46-4161-ac39-708c093fc37b.jpg,/kolkata/doctor/sadia-rifat-general-physician?practice_id=1440046&specialization=General Physician&referrer=doctor_listing&page_uid=b45fa4ba-30f1-457a-b831-761fdb204039,Dr. Sadia Rifat,General Physician,MBBS,West Bengal University of Health Science,2021,,,,3,Kolkata,Dumdum,Clinic,Dr Sadia Rifat Clinic,250,Professional,,0,0,"8/8/2024, 10:38:32 AM",2,,female
44,867513,1149951,1327211,https://imagesx.practo.com/providers/dr-sriya-mukherjee-general-physician-kolkata-d3bfa46c-9203-4e5a-aee5-f23b42d6faa4.jpg,/kolkata/doctor/dr-sriya-mukherjee-general-physician?practice_id=1327211&specialization=General Physician&referrer=doctor_listing&page_uid=b45fa4ba-30f1-457a-b831-761fdb204039,Dr. Sriya Mukherjee,General Physician,MBBS,"The West Bengal University of Health Sciences (WBUHS), Kolkata",2016,,,,8,Kolkata,Tollygunge,Clinic,Safe Care Health Services,500,"Dr. Shriya Mukherjee extensive medical expertise, dedication to advancing healthcare services.  Her and compassionate patient care well-deserved reputation as a highly skilled and respected general physician.  Her commitment to providing personalized care and improving the lives of her patients make her an invaluable member of the medical community.",,0,0,"8/8/2024, 10:38:32 AM",3,,female
45,754419,911584,735842,https://imagesx.practo.com/providers/dr-subhasish-gangopadhyay-general-physician-kolkata-d2753397-a898-4275-b70a-90a89bf656e1.jpg,/kolkata/doctor/subhasish-gangopadhyay-general-physician?practice_id=735842&specialization=General Physician&referrer=doctor_listing&page_uid=b45fa4ba-30f1-457a-b831-761fdb204039,Dr. Subhasish Gangopadhyay,General Physician,MBBS,Calcutta Univeristy,1986,MD - General Medicine,"Barkatulla University, Bhopal",1990.0,38,Kolkata,Salt Lake,Hospital,Manipal Hospital Broadway,950,,,0,0,"8/8/2024, 10:38:32 AM",4,,male
46,848149,1039046,711006,https://imagesx.practo.com/providers/dr-biswanath-sharma-sarkar-general-physician-kolkata-9c096bf5-9a68-408c-be49-46a5d93aeec1.jpg,/kolkata/doctor/dr-biswanath-sharma-sarkar-general-physician?practice_id=711006&specialization=General Physician&referrer=doctor_listing&page_uid=b45fa4ba-30f1-457a-b831-761fdb204039,Dr. Biswanath Sharma Sarkar,General Physician,MBBS,Calcutta University,1998,,,,25,Kolkata,Baghajatin,Hospital,IRIS Hospital,600,,,0,0,"8/8/2024, 10:38:32 AM",5,,male
47,668361,720076,905893,https://imagesx.practo.com/providers/dr-debjit-ghosh-general-physician-kolkata-01840d22-4c28-4b62-bd7a-60313ed803d7.jpg,/kolkata/doctor/dr-debjit-ghosh-cardiologist?practice_id=905893&specialization=General Physician&referrer=doctor_listing&page_uid=b45fa4ba-30f1-457a-b831-761fdb204039,Dr. Debjit Ghosh,General Physician,MBBS,Calcutta University,2001,,,,20,Kolkata,Salt Lake,Hospital,ILS Hospitals,600,,,0,0,"8/8/2024, 10:38:32 AM",6,,male
48,763908,925300,1332396,https://imagesx.practo.com/providers/dr-gita-das-banik-general-physician-kolkata-602dd5a7-4388-44a0-b81c-d60470f45f6e.jpg,/kolkata/doctor/drgita-das-banik-general-physician?practice_id=1332396&specialization=General Physician&referrer=doctor_listing&page_uid=b45fa4ba-30f1-457a-b831-761fdb204039,Dr. Gita Das Banik,General Physician,MBBS,"Lalit Narayan Mithila University, Darbhanga",1997,,,,27,Kolkata,Bangur Avenue,Clinic,Dr. Gita Das Banik Clinic,500,,,0,0,"8/8/2024, 10:38:32 AM",7,,female
49,881042,1067988,1439145,https://imagesx.practo.com/providers/dr-antarikhya-bordoloi-geriatrician-kolkata-d8f832d5-d04e-47e7-9abb-c1e79958ba24.jpg,/kolkata/doctor/antarikhya-bordoloi-geriatrician-2?practice_id=1439145&specialization=General Physician&referrer=doctor_listing&page_uid=b45fa4ba-30f1-457a-b831-761fdb204039,Dr. Antarikhya Bordoloi,General Physician,MBBS,Kathmandu Medical College,2009,MD - Geriatrics,"Mahatma Gandhi Mission's Medical College, Navi Mumbai",2021.0,8,Kolkata,New Town,Clinic,Compassia Health Services Pvt. Ltd.,800,"Dr. Antarikhya Bordoloi is a Geriatric Medicine (medicine for the elderly) in New Town, Kolkata and has a total experience of 7 years . She specializes in diagnosing and carefully treating various cases while making sure each patient is fully informed throughout the process. She is known for delivering compassionate care while helping you minimize your personal investment and creating a suitable treatment plan for your needs.   Earlier in her career, she has worked for renowned institutions like Family Medical Centre of the Indian Army, Refinery Hospital for Indian Oil Corporation Limited and currently serving at Apollo Multispeciality Hospital, Kolkata.",100.0,1,0,"8/8/2024, 10:38:32 AM",8,,female
50,848147,1039043,711006,https://imagesx.practo.com/providers/dr-pulak-ghosh-dastidar-general-physician-kolkata-4f86c990-d820-49e6-a2f3-2c06f0dbcbba.jpg,/kolkata/doctor/dr-pulak-ghosh-dastidar-general-physician?practice_id=711006&specialization=General Physician&referrer=doctor_listing&page_uid=b45fa4ba-30f1-457a-b831-761fdb204039,Dr. Pulak Ghosh Dastidar,General Physician,MBBS,Calcutta University,2004,,,,20,Kolkata,Baghajatin,Hospital,IRIS Hospital,800,,,0,0,"8/8/2024, 10:38:32 AM",9,,male
51,931118,1146774,1465502,https://imagesx.practo.com/providers/dr-romi-ray-pediatrician-kolkata-5ce59bf9-80e9-47b0-b4d1-ab55e1f6f1fd.jpg,/kolkata/doctor/romi-ray-pediatrician?practice_id=1465502&specialization=General Physician&referrer=doctor_listing&page_uid=ede10508-2b6f-47e1-b7b0-82aca5474dc6,Dr. Romi Ray,General Physician,MBBS,Calcutta Medical College,1994,Post Graduate Diploma in Maternity and Child Health (PGDMCH),Calcutta Medical College,2000.0,30,Kolkata,Beliaghata,Clinic,Apollo Clinic,600,,,0,0,"8/8/2024, 10:38:32 AM",0,,female
52,848207,1039278,711006,https://imagesx.practo.com/providers/dr-ratul-roy-general-physician-kolkata-31785a9d-1f5d-451b-82cd-61f7686e7218.jpg,/kolkata/doctor/dr-ratul-roy-general-physician?practice_id=711006&specialization=General Physician&referrer=doctor_listing&page_uid=ede10508-2b6f-47e1-b7b0-82aca5474dc6,Dr. Ratul Roy,General Physician,MD - Physician,Lugansk State Medical University,2014,,,,9,Kolkata,Baghajatin,Hospital,IRIS Hospital,600,,,0,0,"8/8/2024, 10:38:32 AM",1,,male
53,864242,915386,865012,https://imagesx.practo.com/providers/dr-komal-agarwal-general-physician-howrah-49b1a562-02e6-4341-a51a-f4cf031dd77d.jpg,/kolkata/doctor/komal-agarwal-2-general-physician?practice_id=865012&specialization=General Physician&referrer=doctor_listing&page_uid=ede10508-2b6f-47e1-b7b0-82aca5474dc6,Dr. Komal Agarwal,General Physician,MBBS,University Of West Bengal,2015,"MD - Dermatology , Venereology & Leprosy",Shrimanta Shakaradeva University of Health Sciences,2019.0,8,Kolkata,Minto Park,Clinic,Purnam Clinic,1100,,,0,0,"8/8/2024, 10:38:32 AM",2,,female
54,848210,591473,711006,https://imagesx.practo.com/providers/dr-dibyen-chatterjee-general-physician-kolkata-0d7b6117-da6a-4519-a147-f43466140d6c.jpg,/kolkata/doctor/dr-dibyen-chatterjee-general-physician?practice_id=711006&specialization=General Physician&referrer=doctor_listing&page_uid=ede10508-2b6f-47e1-b7b0-82aca5474dc6,Dr. Dibyen Chatterjee,General Physician,MBBS,"University Of Calcuta, India",2003,,,,20,Kolkata,Baghajatin,Hospital,IRIS Hospital,600,,,0,0,"8/8/2024, 10:38:32 AM",3,,male
55,868336,1070815,1327211,https://imagesx.practo.com/providers/dr-v-lokanathan-general-physician-kolkata-df0531c9-3d0d-449e-acb5-819e3064d7ab.jpg,/kolkata/doctor/dr-v-lokanathan-general-physician?practice_id=1327211&specialization=General Physician&referrer=doctor_listing&page_uid=ede10508-2b6f-47e1-b7b0-82aca5474dc6,Dr. V Lokanathan,General Physician,MBBS,"The West Bengal University of Health Sciences (WBUHS), Kolkata",2011,,,,13,Kolkata,Tollygunge,Clinic,Safe Care Health Services,500,,,0,0,"8/8/2024, 10:38:32 AM",4,,male
56,867515,1069436,1327211,https://imagesx.practo.com/providers/dr-ajites-ghoshal-anesthesiologist-kolkata-96c5c1d9-d343-46e9-8153-3c1ce97f4308.jpg,/kolkata/doctor/ajitesh-ghosal-anesthesiologist?practice_id=1327211&specialization=General Physician&referrer=doctor_listing&page_uid=ede10508-2b6f-47e1-b7b0-82aca5474dc6,Dr. Ajites Ghoshal,General Physician,MBBS,Calcutta University,1996,Diploma in Anesthesiology,Calcutta University,2001.0,18,Kolkata,Tollygunge,Clinic,Safe Care Health Services,700,,,0,0,"8/8/2024, 10:38:32 AM",5,,male
57,861686,1060354,1274844,https://imagesx.practo.com/providers/dr-dibyendu-patra-general-physician-kolkata-d5230eff-2d1d-4080-8c7f-0ddce4ab729b.jpg,/kolkata/doctor/dr-dibyendu-patra-general-physician-1?practice_id=1274844&specialization=General Physician&referrer=doctor_listing&page_uid=ede10508-2b6f-47e1-b7b0-82aca5474dc6,Dr. Dibyendu Patra,General Physician,MBBS,West Bengal University of Health Sciences,2009,,,,15,Kolkata,Beliaghata,Clinic,Techno India Dama Healthcare & Medical Centre,700,,,0,0,"8/8/2024, 10:38:32 AM",6,,male
58,867542,1069488,1327211,https://imagesx.practo.com/providers/dr-agnihotri-chakroborty-general-physician-kolkata-8bfd38e7-bee8-4d6f-b95d-351bfb9f9bf9.jpg,/kolkata/doctor/agnihotri-chakroborty-general-physician?practice_id=1327211&specialization=General Physician&referrer=doctor_listing&page_uid=ede10508-2b6f-47e1-b7b0-82aca5474dc6,Dr. Agnihotri Chakroborty,General Physician,MBBS,"The West Bengal University of Health Sciences (WBUHS), Kolkata",2019,,,,4,Kolkata,Tollygunge,Clinic,Safe Care Health Services,400,,,0,0,"8/8/2024, 10:38:32 AM",7,,female
59,867517,1069438,1327211,https://imagesx.practo.com/providers/dr-suman-sarkar-general-physician-kolkata-761496d3-d5e0-4bfa-bea8-4c4cd5920dde.jpg,/kolkata/doctor/suman-sarkar-1-general-physician?practice_id=1327211&specialization=General Physician&referrer=doctor_listing&page_uid=ede10508-2b6f-47e1-b7b0-82aca5474dc6,Dr. Suman Sarkar,General Physician,MBBS,"The West Bengal University of Health Sciences (WBUHS), Kolkata",2015,MD - Medicine,"The West Bengal University of Health Sciences (WBUHS), Kolkata",2022.0,9,Kolkata,Tollygunge,Clinic,Safe Care Health Services,600,,,0,0,"8/8/2024, 10:38:32 AM",8,,male
60,861685,1060351,1274844,https://imagesx.practo.com/providers/dr-arup-ratan-mallick-clinical-pharmacologist-kolkata-4d797747-391f-43d3-9bd4-ffdba50cdda5.jpg,/kolkata/doctor/dr-arup-ratan-mallick-pharmacist?practice_id=1274844&specialization=General Physician&referrer=doctor_listing&page_uid=ede10508-2b6f-47e1-b7b0-82aca5474dc6,Dr. Arup Ratan Mallick,General Physician,MBBS,West Bengal University of Health Sciences,2015,MD - Pharmacology,West Bengal University of Health Sciences,2022.0,8,Kolkata,Beliaghata,Clinic,Techno India Dama Healthcare & Medical Centre,600,,,0,0,"8/8/2024, 10:38:32 AM",9,,male
61,867518,1069442,1327211,https://imagesx.practo.com/providers/dr-soumik-mondal-general-physician-kolkata-6b3c865b-60c0-40e1-b4e9-efc2ddc0d911.jpg,/kolkata/doctor/soumik-mondal-general-physician?practice_id=1327211&specialization=General Physician&referrer=doctor_listing&page_uid=aa009d37-8edd-41e3-ae88-79dfe42d65ac,Dr. Soumik Mondal,General Physician,MBBS,"The West Bengal University of Health Sciences (WBUHS), Kolkata",2017,,,,7,Kolkata,Tollygunge,Clinic,Safe Care Health Services,700,,,0,0,"8/8/2024, 10:38:32 AM",0,,male
62,872915,54991,1407045,https://imagesx.practo.com/providers/dr-debasish-ghosh-general-physician-kolkata-a576cb20-bc9b-4498-a5b6-881ed940a3ed.jpg,/kolkata/doctor/dr-debasish-ghosh-general-physician?practice_id=1407045&specialization=General Physician&referrer=doctor_listing&page_uid=aa009d37-8edd-41e3-ae88-79dfe42d65ac,Dr. Debasish Ghosh,General Physician,MBBS,Calcutta University,2001,MS - ENT,Calcutta University,2006.0,21,Kolkata,Bhawanipore,Hospital,Samaritan Clinic Private Limited,1500,,,0,0,"8/8/2024, 10:38:32 AM",1,,male
63,855968,1050895,1274844,https://imagesx.practo.com/providers/dr-rohit-rungta-nephrology-kolkata-a36d4d9e-4dad-4927-b46c-b13e75acda4c.jpg,/kolkata/doctor/dr-rohit-rungta-1-nephrology?practice_id=1274844&specialization=General Physician&referrer=doctor_listing&page_uid=aa009d37-8edd-41e3-ae88-79dfe42d65ac,Dr. Rohit Rungta,General Physician,MBBS,LN mithilia University,2006,MD - General Medicine,Ranchi University,2012.0,11,Kolkata,Beliaghata,Clinic,Techno India Dama Healthcare & Medical Centre,1100,,,0,0,"8/8/2024, 10:38:32 AM",2,,male
64,871501,1074966,1407045,https://imagesx.practo.com/providers/dr-subhajit-das-general-physician-kolkata-1d270db7-487d-432c-aab6-753867c6f713.jpg,/kolkata/doctor/dr-subhajit-das-general-physician?practice_id=1407045&specialization=General Physician&referrer=doctor_listing&page_uid=aa009d37-8edd-41e3-ae88-79dfe42d65ac,Dr. Subhajit Das,General Physician,MBBS,West Bengal University of Health Sciences,2019,,,,4,Kolkata,Bhawanipore,Hospital,Samaritan Clinic Private Limited,1000,,,0,0,"8/8/2024, 10:38:32 AM",3,,male
65,871497,1074961,1407045,https://imagesx.practo.com/providers/dr-subham-kanti-bera-general-surgeon-kolkata-241a3f8b-16a4-4295-82ce-2547ae00d1a9.jpg,/kolkata/doctor/dr-subham-kanti-general-surgeon?practice_id=1407045&specialization=General Physician&referrer=doctor_listing&page_uid=aa009d37-8edd-41e3-ae88-79dfe42d65ac,Dr. Subham Kanti Bera,General Physician,MBBS,West Bengal University of Health Sciences,2017,,,,6,Kolkata,Bhawanipore,Hospital,Samaritan Clinic Private Limited,1200,,,0,0,"8/8/2024, 10:38:32 AM",4,,male
66,871500,1074965,1407045,https://imagesx.practo.com/providers/dr-sudeshna-mukherjee-general-physician-kolkata-76ac400a-9fa2-4ae3-82c3-d9007a2455c1.jpg,/kolkata/doctor/dr-sudeshna-mukherjee-general-physician?practice_id=1407045&specialization=General Physician&referrer=doctor_listing&page_uid=aa009d37-8edd-41e3-ae88-79dfe42d65ac,Dr. Sudeshna Mukherjee,General Physician,MBBS,West Bengal University of Health Sciences,2013,,,,10,Kolkata,Bhawanipore,Hospital,Samaritan Clinic Private Limited,1500,,,0,0,"8/8/2024, 10:38:32 AM",5,,female
