rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification.1,college.1,completion_year.1,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,Unnamed: 26,gender
74,580307,594080,911803,https://imagesx.practo.com/providers/dr-nitin-nayak-m-pediatrician-bangalore-16b7d023-154a-4499-9b47-4ed429ffd9d1.jpg,/bangalore/doctor/dr-nitin-nayak-m-nephrologist?practice_id=911803&specialization=Pediatrician&referrer=doctor_listing&page_uid=72b7d328-dc81-482c-9966-c84c60fcbc8d,Dr. Nitin Nayak M,Pediatrician,MBBS,Devaraj URS Medical College - Kolar,2005,Diploma in Child Health (DCH),"M S Ramaiah Medical College, Bangalore",2010.0,10,Bangalore,Rajajinagar,Hospital,NU Hospitals,800,Dr. Nitin Nayak M is a pediatrician with a fellowship in pediatric nephrology. He intends to use his skill in this rare speciality to cater to the unmet need of children with kidney diseases.,94.0,35.0,18,"8/8/2024, 4:51:31 PM",3,,male
75,553538,269628,635375,https://imagesx.practo.com/providers/dr-srinath-k-s-pediatrician-bangalore-e39186dc-e451-4a4f-859e-5dba642a73cd.jpg,/bangalore/doctor/dr-srinath-k-s-pediatrician?practice_id=635375&specialization=Pediatrician&referrer=doctor_listing&page_uid=72b7d328-dc81-482c-9966-c84c60fcbc8d,Dr. Srinath K.S.,Pediatrician,MBBS,Pondicherry University,1992,MD - Pediatrics,Pondicherry University,1995.0,29,Bangalore,Malleswaram,Hospital,Cloudnine Hospital,850,"Dr. Srinath K.S is a Pediatrician in Rajajinagar, Bangalore and has an experience of 22 years in this field. Dr. Srinath K.S practices at Dr. Srinath's Clinic in Bangalore. He completed MBBS in 1992, MD (Paediatrics) from JIPMER in 1995 and Diploma in Child Health (DCH) from JIPMER in 1994. He is a member of Indian Medical Association (IMA) and Indian Academy of Paediatrics (IAP). Some of the services provided by the doctor are Vaccination/ Immunization and Growth & Development Evaluation etc.",97.0,73.0,27,"8/8/2024, 4:51:31 PM",4,,male
76,617141,224406,797623,https://imagesx.practo.com/providers/dr-k-r-bharath-kumar-reddy-pediatrician-bangalore-915aaee5-69bd-4353-80ae-fb643b868f7f.jpg,/bangalore/doctor/dr-k-r-bharath-kumar-reddy-pediatrician-pediatrician?practice_id=797623&specialization=Pediatrician&referrer=doctor_listing&page_uid=72b7d328-dc81-482c-9966-c84c60fcbc8d,Dr. K R Bharath Kumar Reddy,Pediatrician,MBBS,"M S Ramaiah Medical College, Bangalore",2008,MD - Pediatrics,Indira Gandhi Institute Of Child Health Hospital,2012.0,16,Bangalore,Jayanagar,Hospital,Cloudnine Hospital - Jayanagar,1050,"Dr. K.R. Bharath Reddy is a Pediatric Pulmonologist associated with Shishuka Children's Hospital, Cloud Nine Kids Hospital and Indira Gandhi Institute of Child Health. He completed his Fellowship in Pediatric Pulmonology and Sleep from the National University Hospital, Singapore. His initial years of General Pediatric training was from the reputed Indira Gandhi Institute of Child Health, Bangalore. He has been trained in the diagnosis and management of rare respiratory conditions such as Primary Ciliary Dyskinesia and Cystic Fibrosis by the European Respiratory Society in Naples, Italy. His key areas of work include respiratory infections, respiratory allergies, asthma, pediatric sleep, ventilation and congenital respiratory disorders. Apart from being a highly trained pulmonologist, Dr. K.R. Bharath Reddy has presented over 20 scientific presentations at national and international conferences, and written various book chapters and original manuscripts. He also has various awards to his credit.",96.0,601.0,155,"8/8/2024, 4:51:31 PM",5,,male
77,537973,566767,761099,https://imagesx.practo.com/providers/dr-naveen-r-b-pediatrician-bangalore-c3c4e0bf-85cc-48ba-b8ee-c3de733aac9f.jpg,/bangalore/doctor/rb-naveen-pediatrician?practice_id=761099&specialization=Pediatrician&referrer=doctor_listing&page_uid=72b7d328-dc81-482c-9966-c84c60fcbc8d,Dr. Naveen R B,Pediatrician,MBBS,Sri Siddhartha Medical College & Research,2000,Diploma in Child Health (DCH),Jagadguru Jayadeva Murugarajendra Medical College (JJMMC),2005.0,24,Bangalore,Whitefield,Hospital,Cloudnine Hospital,900,"Dr. Naveen R B is a Pediatrician and Neonatologist in Indiranagar, Bangalore and has an experience of 11 years in these fields. Dr. Naveen R B practices at Little Krishna Specialty Clinic in Indiranagar, Bangalore and Cloudnine Hospital in Whitefield, Bangalore. He completed MBBS from Sri Siddhartha Medical College, Agalakote in 2000, DCH from JJM Medical College in 2005 and Fellowship in Neonatology from Jawaharlal Nehru Medical College, Belgaum in 2010.He is a member of Indian Medical Association (IMA) and Indian Academy of Paediatrics (IAP). Some of the services provided by the doctor are: Childhood Infections, Antenatal and Postnatal Exercise/ Physiotherapy, Growth & Development Monitoring, Development Assessment and Menstrual Disorders in Adolescent Girls etc.",92.0,251.0,128,"8/8/2024, 4:51:31 PM",6,,male
78,683570,390216,1141637,https://imagesx.practo.com/providers/dr-jayaram-y-r-pediatrician-bangalore-60a89dd1-4d45-4a82-b63f-0ccca45c5b00.jpg,/bangalore/doctor/dr-jayaram-y-r-pediatrician-1?practice_id=1141637&specialization=Pediatrician&referrer=doctor_listing&page_uid=72b7d328-dc81-482c-9966-c84c60fcbc8d,Dr. Jayaram Y R,Pediatrician,MBBS,Kasturba Medical  College,1981,Diploma in Child Health (DCH),Kasturba Medical  College,1985.0,39,Bangalore,JP Nagar 7 Phase,Clinic,Apollo Clinic,800,Dr Jayaram Y R has been practising for over 30 years. He has worked in prestigious hospitals like KMC Manipal and also Sevashrama Hospital. He is a senior and highly experienced Pediatrician/Child Specialist. He consults in the morning from 10am-1 pm and in the evening by appointment.,93.0,67.0,16,"8/8/2024, 4:51:31 PM",7,,male
79,798722,748931,630200,https://imagesx.practo.com/providers/dr-baliwanth-anandakrishnan-pediatrician-bangalore-ebca0474-cae0-4b5c-8c5c-7d5c97feb848.jpg,/bangalore/doctor/dr-baliwanth-anandakrishnan-pediatrician?practice_id=630200&specialization=Pediatrician&referrer=doctor_listing&page_uid=72b7d328-dc81-482c-9966-c84c60fcbc8d,Dr. Baliwanth Anandakrishnan,Pediatrician,MBBS,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),2003,Diploma in Child Health (DCH),The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),2015.0,21,Bangalore,Old Airport Road,Hospital,Manipal Hospitals Old Airport Road,900,"Dr. Baliwanth A is a renowned Paediatrician who has worked over 16 years in India & Abroad in both government and private medical institutions. He is currently a Consultant Paediatrician at Manipal Paediatrics, Koramangala and EKAA Multispeciality Clinic, Indiranagar.   After graduated from K.A.P.V Govt. Medical College, Tamilnadu, Dr. Baliwanth pursued his DCH from the ‘Institute of Child Health & Hospital for Children’ (ICH&HC), Egmore, Chennai, which is one of the Prestigious Paediatric Tertiary Care Institutes in India and is an exclusive Paediatric wing of Madras Medical College. He was selected in merit and specialized his Masters in Paediatrics - ‘Diplomate of National Board in Paediatrics’ (DNB Paediatrics) from ‘Kanchi Kamakoti CHILDS Trust Hospital’ (KKCTH), Chennai, which is one of the ‘State of Art’ Tertiary Care Children’s Hospital in the country. He got training in Advanced Neonatal Intensive Care (Clinical Fellow NICU level III) in Cloudnine Hospital, OAR, Bengaluru. This exposure also fine-tuned his skills in the management of newborn babies born extremely premature gestation. He got his expertise in managing newborn babies with breathing difficulties, feed intolerance and jaundice, etc.     Dr. Baliwanth was trained by a UK based academy in BAYLEY III, which is a tool to assess the development status of infants and toddlers.  He is also a certificate holder of the ‘British Paediatric Neurology Association’ (BPNA), and he claims that the majority of Febrile Seizures in Children are benign in nature and don’t require either extensive investigations or long term anti-seizure medications. He presented multiple e-papers in various Paediatric conferences across India.     Dr. Baliwanth is a part of the HEUS Programme (Handling Unexpected Emergency in School Children) of Department of Paediatric Emergency, Manipal Hospital and he trained many school teachers and parents across Bangaluru.     He is an expert in treating various Paediatric illnesses such as dengue fever, fever without focus, pneumonia, barking cough, prolonged cold, allergic rhinitis, wheezing, childhood asthma, skin rashes, puking, dysentery /diarrhea, constipation, and poor weight gain. He believes most of the fever in kids is viral in origin hence doesn’t require antibiotics especially in the first few days of fever. He always takes a detailed history and does a thorough clinical examination before starting antibiotics in Children with Fever.     Dr. Baliwanth follows antibiotic stewardship strictly and educate parents appropriately. Your kids will be safe in his hands.",98.0,49.0,31,"8/8/2024, 4:51:31 PM",8,,male
80,549100,570526,1131816,https://imagesx.practo.com/providers/dr-suruchi-goyal-agarwal-pediatrician-bangalore-75811651-b55a-4f90-8938-24898d92c0d9.jpg,/bangalore/doctor/dr-suruchi-goyal-agarwal-pediatrician?practice_id=1131816&specialization=Pediatrician&referrer=doctor_listing&page_uid=72b7d328-dc81-482c-9966-c84c60fcbc8d,Dr. Suruchi Goyal Agarwal,Pediatrician,MBBS,"Kempegowda Institute of Medical Sciences (KIMS), Bangalore",2002,"Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh)","Royal College of Pediatrics and Child Health, London",2007.0,20,Bangalore,Whitefield,Hospital,Manipal Hospital Varthur Road (formerly Columbia Asia Hospital),800,,67.0,36.0,31,"8/8/2024, 4:51:31 PM",9,,female
81,590709,605267,1152083,https://imagesx.practo.com/providers/dr-shashidhar-a-pediatrician-bangalore-b6fbe647-44c8-4bc4-b23d-786713a920b7.jpg,/bangalore/doctor/shashidhar-a-pediatrician?practice_id=1152083&specialization=Pediatrician&referrer=doctor_listing&page_uid=084ecdc2-0dbc-4583-86bb-417e807b9220,Dr. Shashidhar A,Pediatrician,MBBS,Jss Medical College Mysore,2008,MD - Pediatrics,"Kempegowda Institute of Medical Sciences (KIMS), Bangalore",2011.0,16,Bangalore,Koramangala 6 Block,Clinic,Tiny Tots Clinic,600,Dr. Shashidhar is a child and newborn specialist currently practicing in Koramangala.,96.0,25.0,12,"8/8/2024, 4:51:31 PM",0,,male
82,634942,404868,1163290,https://imagesx.practo.com/providers/dr-avinash-shanbhogh-pediatrician-bangalore-f22839bd-de5c-4a69-9e58-8cf1594c7b45.jpg,/bangalore/doctor/avinash-shanbhogh-pediatrician?practice_id=1163290&specialization=Pediatrician&referrer=doctor_listing&page_uid=084ecdc2-0dbc-4583-86bb-417e807b9220,Dr. Avinash Shanbhogh,Pediatrician,MBBS,Jagadguru Jayadeva Murugarajendra Medical College (JJMMC),2006,MD - Pediatrics,Jagadguru Jayadeva Murugarajendra Medical College (JJMMC),2010.0,18,Bangalore,Sarjapur Road,Hospital,Manipal Hospital,800,"Dr. Avinash is a specialist in the field pediatrics with skills in treating diseases related to children. His training has given him a broad insight into the subject of pediatrics, as he acquired all the necessary skills to deal with the vast and challenging problems encompassing the field  He coordinates care of the newborn immediately after birth and is skilled in many procedures. His core area of interests is neonatal critical care, Nutritional Assessment, Vaccination/ Immunization, Bronchial Asthma and allergy, Growth & Development Evaluation / Management and General Pediatrics etc. He manages children with minor and major illnesses, growth and development concerns  He is a professional who values ethics and practices evidence-based medicine and follows international and national protocols in patient management. His commitment to his patients is evidenced in his availability to work round the clock to ensure patient care. He counsels patients and family in an empathetic manner that makes him an excellent Pediatrician.",98.0,98.0,29,"8/8/2024, 4:51:31 PM",1,,male
83,553696,174137,1122944,https://imagesx.practo.com/providers/dr-sowmya-prashanth-pediatrician-bangalore-fecff23b-4fc1-4bcd-b21b-38f52fc35eef.jpg,/bangalore/doctor/dr-sowmya-prashanth-pediatrician?practice_id=1122944&specialization=Pediatrician&referrer=doctor_listing&page_uid=084ecdc2-0dbc-4583-86bb-417e807b9220,Dr. Sowmya Prashanth,Pediatrician,MBBS,"J.S.S Medical College, Mysore",1999,DNB - Paediatrics,"DNB board, New Delhi",2004.0,25,Bangalore,Jayanagar 5 Block,Hospital,Apollo Cradle & Children’s Hospital,800,Dr. Sowmya has vast experience in the field of Paediatrics and has been trained under the most eminent paediatrician of this state Dr D.G. Benakappa.,97.0,69.0,20,"8/8/2024, 4:51:31 PM",2,,female
84,615807,569752,1106241,https://imagesx.practo.com/providers/dr-vidheya-venkatesh-pediatrician-bangalore-3a75655f-c26c-4c83-8f26-c6a9f19408ac.jpg,/bangalore/doctor/dr-vidheya-venkatesh-pediatrician?practice_id=1106241&specialization=Pediatrician&referrer=doctor_listing&page_uid=084ecdc2-0dbc-4583-86bb-417e807b9220,Dr. Vidheya Venkatesh,Pediatrician,MBBS,"Bangalore Medical College and Research Institute, Bangalore",2001,Fellow of the Royal College of Pediatrics and Child Health (UK),"RCPCH, United Kingdom",2016.0,23,Bangalore,Bellandur,Hospital,Cloudnine Hospital,900,,87.0,86.0,54,"8/8/2024, 4:51:31 PM",3,,male
85,627375,555897,1132620,https://imagesx.practo.com/providers/dr-tanuja-mishra-pediatrician-bangalore-46fc7f48-18f8-4687-b492-486fa448f920.jpg,/bangalore/doctor/dr-tanuja-mishra-pediatrician-1?practice_id=1132620&specialization=Pediatrician&referrer=doctor_listing&page_uid=084ecdc2-0dbc-4583-86bb-417e807b9220,Dr. Tanuja Mishra,Pediatrician,MBBS,Berhampur University,1997,MD - Pediatrics,"Utkal University, Orissa, India",2003.0,27,Bangalore,Marathahalli,Hospital,Rainbow Children's Hospital,950,"Dr Tanuja Mishra is an experienced Pediatrician, Passionate and empathetic towards kids care; with special interest in vaccinations for kids, growth nutrition and treating infectious diseases & allergy disorders  Experience Over 18 years of experience in field of Pediatrics, had done MBBS from MKCG Medical College, Odisha, MD Pediatric from S.C.B. Medical  College, Cuttack, Odisha",92.0,66.0,27,"8/8/2024, 4:51:31 PM",4,,female
86,485440,420861,702709,https://imagesx.practo.com/providers/dr-rohit-khandelwal-pediatrician-bangalore-e463a5c6-4451-4008-bb89-84af779dfcf6.jpg,/bangalore/doctor/dr-rohit-khandelwal-pediatrician?practice_id=702709&specialization=Pediatrician&referrer=doctor_listing&page_uid=084ecdc2-0dbc-4583-86bb-417e807b9220,Dr. Rohit Khandelwal,Pediatrician,MBBS,"MKCG Medical College, Berhampur, Orissa",2005,MD - Pediatrics,Baba Farid University of Health sciences,2011.0,19,Bangalore,Kundalahalli,Clinic,Apollo Medical Centre,800,"Dr Rohit Khandelwal Is a Pediatrician in Marathahalli, Bangalore and Has an Experience of 12 Years in This Field. Dr Rohit Khandelwal Practices at Apollo Cradle in Marathahalli, Bangalore and Apollo Clinic, Varthur Road, Whitefield, Bangalore in Kundalahalli, Bangalore. He Completed MBBS (Gold Medalist) From M.K.C.G. Medical College in 2006 and M.D (Pediatrics) from Govt. Medical College, Amritsar in 2011. He has been awarded many Gold Medals for scoring highest marks in various subjects and also for scoring over-all highest marks in all semesters of MBBS - 2006. He has been the winner of IAP Pediatric quiz for undergraduate and postgraduate at various levels. He has presented many scientific papers in State And National Conferences and has been awarded for the same. He has to his credit  various publications of his Research works in National and International Journals. He has authored many chapters in general paediatrics and management of paediatric critical care books. Dr. Rohit Khandelwal is compassionate and friendly and has expertise in handling the pediatric age group who come for consultations. Besides consultations for common paediatric problems, he has an expertise in dealing with common newborn problems,Jaundice in newborn,Infant & Child nutrition, Childhood Infections, Growth & Development Evaluation/Management, Frequent respiratory tract  infections, Respiratory Allergies,Bronchial Asthma, Bronchiolitis,Urinary tract infections, Cerebral Palsy Treatment related conditions, Seizure disorder, Epilepsy, Congenital heart Diseases, Paediatric critical care evaluation, common endocrine issues, Short Stature, Malnutrition, Child not gaining  adequate weight and height,Acute and chronic and undiagnosed fever, Speech therapy, Vaccination/ Immunization and Post Vaccinations Care.  He is a Life Member of India Academy of Paediatrics. He is a Resource person and Senior trainer for training of all the paediatricians and MBBS doctors across India for the management of wheezing and asthma in children (ASTHMA TRAINING MODULE). He  is a certified BASIC LIFE SUPPORT Trainer and also an ADVANCED LIFE SUPPORT Trainer.    ",99.0,163.0,129,"8/8/2024, 4:51:31 PM",5,,male
87,862555,704713,1423395,https://imagesx.practo.com/providers/dr-shilpa-dinesh-pediatrician-bangalore-9aeca281-4810-4720-a900-f0b5a92edca3.jpg,/bangalore/doctor/dr-shilpa-dinesh-pediatrician?practice_id=1423395&specialization=Pediatrician&referrer=doctor_listing&page_uid=084ecdc2-0dbc-4583-86bb-417e807b9220,Dr. Shilpa Dinesh,Pediatrician,MBBS,KVG Medical College Sullia,2012,MD - Pediatrics,SDM College of Medical Sciences,2016.0,12,Bangalore,Rajajinagar,Hospital,Apollo Cradle and Children s Hospital - Rajajinagar,750,Dr Shilpa Dinesh is a pediatrician who has a,100.0,51.0,21,"8/8/2024, 4:51:31 PM",6,,female
88,617295,66241,693752,https://imagesx.practo.com/providers/dr-deepti-mahajan-pediatrician-bangalore-cf537212-46e7-42f0-a052-7e22505f7a16.jpg,/bangalore/doctor/dr-deepti-mahajan-pediatrician?practice_id=693752&specialization=Pediatrician&referrer=doctor_listing&page_uid=084ecdc2-0dbc-4583-86bb-417e807b9220,Dr. Deepti Mahajan,Pediatrician,MBBS,Indira Gandhi Medical College and Research Institute,2003,"Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh)","Royal College of Pediatrics and Child Health, London",2016.0,21,Bangalore,Sarjapur Road,Hospital,Motherhood Hospital,750,"Dr Deepti Mahajan is a leading senior Pediatrician in Bangalore currently associated with Motherhood Hospital,Sarjapur. She also runs her own Clinic named ""FORTITUDE CHILD CLINIC""  on panathur road , kadubeesanahalli.  She completed her MBBS from reputed Indira Gandhi Govt Medical College, Shimla, Himachal Pradesh in 2003. She went to pursue her career in Pediatrics after completing DCH from IGMC, Shimla in 2005. She further went on to pursue MRCPCH from Royal College of Pediatrics and Child Health, LONDON (UK), which is one of the most esteemed institution globally. To further enhance her expertise in care of children, she pursued Fellowship in Pediatric Emergency from Manipal Hospital, Bangalore. She further did AASC (allergy and Asthma Specialist course) and specialized herself in pediatric allergy and asthma treatment of the children. This is particularly significant in today's world where cases of various allergies and wheezing & asthma cases are on rise.  Dr. Deepti brings a rich national and international experience of more than 19 yrs experience in the field of  Pediatrics. She has worked with various corporate hospitals in Bangalore like Manipal  Hospital, Mallaya Hospital, Columbia Asia Hospital & Chinmaya Mission Hospital. She has successfully treated children for a wide range of illnesses like Dengue , Pneumonia, Infections, newborn baby care ,allergy , asthma , adolescent health issues , injuries , skin issues etc. Her experience of handling pediatric emergencies give her an edge over general pediatrics.  She aims at providing a holistic approach in the complete care of all the children -a newborn , child , adolescent and provide the best guidance about their growth , development , nutrition. She takes an extra effort to ease the pain of the child and parents and feels blessed to be able to bring a smile on their face. She is a dedicated professional treating her patients with utmost care & empathy.",88.0,48.0,40,"8/8/2024, 4:51:31 PM",7,,female
89,278876,366907,635375,https://imagesx.practo.com/providers/dr-bindu-p-pediatrician-bangalore-b3bec0ae-a926-4c7e-ba74-9d0fe9cc79b0.jpg,/bangalore/doctor/dr-bindu-p-pediatrician-1?practice_id=635375&specialization=Pediatrician&referrer=doctor_listing&page_uid=084ecdc2-0dbc-4583-86bb-417e807b9220,Dr. Bindu P,Pediatrician,MBBS,"Rajiv Gandhi University of Health Sciences, Bangalore, India",2005,MD - Pediatrics,"Karnataka Institute of Medical Sciences, Hubli, (KIMS)",2009.0,19,Bangalore,Malleswaram,Hospital,Cloudnine Hospital,1050,"Dr Bindu P is a Paediatrician and Neonatologist consulting at  Cloudnine Malleswaram and Sahakarnagar, Bangalore. She is an expert in the  field of Paediatrics & Neonatology. Dr Bindu has completed MBBS, Master of  Doctorate in Paediatrics and She has also done Diploma in Child Health from  Australia and further she pursued Fellowship in Neonatology. Dr Bindu has  professional membership in Indian Academy of Paediatrics as well as  National Neonatology Forum",95.0,97.0,31,"8/8/2024, 4:51:31 PM",8,,female
90,926721,255116,1422628,https://imagesx.practo.com/providers/dr-muzfar-ahmed-yaragatti-pediatrician-bangalore-b81919f5-63ae-4b63-b978-a95c942bf5cb.jpg,/bangalore/doctor/dr-muzaffar-ahmed-pediatrician?practice_id=1422628&specialization=Pediatrician&referrer=doctor_listing&page_uid=084ecdc2-0dbc-4583-86bb-417e807b9220,Dr. Muzfar Ahmed Yaragatti,Pediatrician,MBBS,University Of Rajiv Gandhi Life Sciences,2004,MD - Pediatrics,"Vijayanagara Institute of Medical Sciences (VIMS), Bellary",2008.0,20,Bangalore,Kanakpura Road,Hospital,DHEE Hospitals,600,"""Dr. Muzaffar Ahmed Yaragatti is Senior Consultant Pediatrician at DHEE Hospitals. With over 2 decades of experience Dr Muzaffar is known for his calm demeanour and patient listening that he provides to all his patients and families. An MD Pediatrics post graduate from Bellary Vijayanagar Institute of Medical Sciences he later worked in PESIMSR, Kuppam Medical College as an Assistant Professor and various corporate hospitals. He brings rich experience working in well-known hospitals including as a consultant at Rainbow Children’s Hospitals and Fortis Hospital where he was also involved in caring for sick children with critical illnesses and post cardiac surgeries. Dr. Muzaffar has amassed an expertise in following procedures some of which includes management of pre-term babies, high risk neonates as well as pre & post-operative cardiac cases.""										",93.0,41.0,16,"8/8/2024, 4:51:31 PM",9,,male
91,932654,1145757,1362746,https://imagesx.practo.com/providers/dr-prabhu-m-pediatrician-bangalore-07961963-fad8-4bcc-a142-acc8d8cd2105.jpg,/bangalore/doctor/dr-prabhu-m-2-pediatrician-1?practice_id=1362746&specialization=Pediatrician&referrer=doctor_listing&page_uid=56155c12-e7a2-492b-b475-86b94281e153,Dr. Prabhu M,Pediatrician,MBBS,The Tamilnadu Dr. MGRU,2006,MD - Pediatrics,Kathmandu University,2011.0,18,Bangalore,Electronics City,Hospital,Cloudnine Hospital,900,"Name-Dr Prabhu Magudeeswaran			                                                                Qualification- MBBS, M D -Pediatrics and Neonatology, MRCPCH, FIPM, AACC			 Designation-Neonatologist and Consultant Paediatrician.	 Work exp-14 +Years			 Location available- 11/B, 25th Cross Rd, 2nd Sector, Garden Layout, Sector 2, HSR Layout, Bengaluru, Karnataka 560102 			 Language-English, Tamil, Kannada.		 About Doctor            Dr Prabhu Magudeeswaran completed his MBBS from PSG Institute of Medical Science’s & Research, Coimbatore, MD from Manipal Hospitals, Bangalore, (MEMG). Fellowship in Neonatology from Rajiv Gandhi University o Health Science’s, MRCPCH from Royal College, London, of Paediatrics and Child Health (UK). He underwent several trainings and workshops to obtain profound knowledge in his specialized area and completed advanced courses in Paediatrics and Neonatology Life Support. His career spans over 14 years in the field of Paediatrics and Child Health and he is very passionate about ensuring high quality of care to the patient. He also worked with Ovum Hospital-Kalyan Nagar from 2013 to 2019.  Field of Expertise •	New born Care •	Preterm Care and Follow-up •	General Paediatrics & Vaccination •	Growth Development & Nutrition •	Paediatric Infections Diseases, Allergy & Asthma Care Fellowship- Fellowship in Perinatal Medicine Membership-IMA, MRCPCH, NNF	 Awards and Achievements •	 Presented a Paper on “Accuracy of Pulse Oximetry in screening for congenital heart disease in asymptomatic newborns at birth: A clinical study” in State level •	Neonatology Conference – KarNeocon, Bangalore at September 2012 •	Trained in basic ECHO and USG on newborn workshop conducted at Cloudnine hospital, Bangalore,2012 •	Poster presentation on comparing HHHFNC vs CPAP effectiveness as primary respiratory support in newborns at Neonatology Conference, February 2016 •	Trained in newborn whole body cooling at workshop held at M.S Ramaiah hospital, Bangalore,2015 •	NRP provider course certified, at workshop held at St Johns Hospitals, Bangalore, August 2018 •	Pediatric Advanced Life Support Course held at Bangalore, 2011 Certifications- Certification on Allergy and Asthma (AACC) affiliated to University of Colorado. Research and Publications Accuracy of Pulse Oximetry in screening for congenital heart disease in asymptomatic new-borns at birth: American Academy Journal of Paediatrics 		 ",99.0,120.0,70,"8/8/2024, 4:51:31 PM",0,,male
92,481061,525558,630200,https://imagesx.practo.com/providers/dr-anuradha-vinod-pediatrician-bangalore-5216afc8-0f99-4f7d-9174-ca3ecbb7ed62.jpg,/bangalore/doctor/dr-dr-anuradha-v-pediatrician?practice_id=630200&specialization=Pediatrician&referrer=doctor_listing&page_uid=56155c12-e7a2-492b-b475-86b94281e153,Dr. Anuradha Vinod,Pediatrician,MBBS,"Trivandrum Medical College, Trivandrum",2000,Diploma in Child Health (DCH),"Sri Avitom Thirunal Hospital for Children & Women, Trivandrum",2003.0,18,Bangalore,Old Airport Road,Hospital,Manipal Hospitals Old Airport Road,900,"Dr. Anuradha V is a leading Paediatrician currently associated with Manipal Hospital (Bangalore). Her specialization lies in Paediatric Allergy, General Paediatrics, Paediatric Medicine and Asthma Care. Apart from being a member of the Indian Paediatric Association, Karnataka Medical Council, Dr.Anuradha is committed to providing the healthcare treatment for children. Pediatricians are concerned with the health of infants, children, and teenagers. Dr. Anuradha's approach lies in performing diagnostic tests to obtain information about a patient's medical condition and administer therapies, medications, and vaccinations to treat illness, disorders, and injuries. A part of being a pediatrician is not only dealing with children but also dealing with the family. A typical day of Dr. Anuradha starts by visiting the newborn nursery, addressing concerns of the parents and moving further to the pediatric care.",100.0,96.0,54,"8/8/2024, 4:51:31 PM",1,,female
93,658064,434091,1146253,https://imagesx.practo.com/providers/dr-parimala-v-thirumalesh-pediatrician-bangalore-acfd7256-9e6f-439f-b7e7-a1126f48d38b.jpg,/bangalore/doctor/dr-parimala-v-thirumalesh-gynecologist-obstetrician?practice_id=1146253&specialization=Pediatrician&referrer=doctor_listing&page_uid=56155c12-e7a2-492b-b475-86b94281e153,Dr. Parimala V Thirumalesh,Pediatrician,MBBS,Sri Devaraj urs college,1995,MD - Pediatrics,Command Hospital Air Force,2000.0,24,Bangalore,Hebbal,Hospital,Aster CMI Hospital,1000,"Dr. Parimala V Thirumalesh is Consultant Neonatologist and Paediatrician with fifteen years of experience. She is a University Gold medalist in MBBS, secured University third rank in MD Paediatrics, underwent CCT South west London rotation training in Paediatrics and Neonatology from UK and completed her MRCPCH from Royal College of Paediatrics and Child Health, UK.  She has trained extensively in Paediatrics from Command Hospital Air force India and in Neonatology from St Michaels and Southmead Hospital, Bristol, UK which are the largest referral hospitals for Neonatal surgical and medical emergencies in UK. Her area of special interest is to make tertiary level neonatal care affordable as evidenced by the modified body cooling in birth asphyxiated neonates practiced in our NICU. She is certified as an NLS provider from Birmingham UK, APLS from Southampton Hospital, UK, BLS from Newham UK and is certified in Neonatal cranial ultrasound course from Bristol UK. She is an expert in providing advanced life support measures such as advanced ventilation, High frequency oscillation, Inhaled Nitric oxide therapy and therapeutic body cooling.",96.0,23.0,14,"8/8/2024, 4:51:31 PM",2,,female
94,796950,514336,918580,https://imagesx.practo.com/providers/dr-anil-m-u-paediatric-intensivist-bangalore-45047597-da54-4507-8545-f0741e7ec5cf.jpg,/bangalore/doctor/anil-m-u-paediatric-intensivist?practice_id=918580&specialization=Pediatrician&referrer=doctor_listing&page_uid=56155c12-e7a2-492b-b475-86b94281e153,Dr. Anil M U,Pediatrician,MBBS,"J.S.S Medical College, Mysore",2005,MD - Pediatrics,"Bangalore Medical College and Research Institute, Bangalore",2009.0,19,Bangalore,Yeshwanthpur,Hospital,SPARSH Hospital,900,"Dr. Anil. M.U is a leading Paediatrician currently associated with SPARSH Hospital (Bangalore). His specialization lies in Paediatric Allergy, General Paediatrics, Paediatric Critical care and asthma care. Apart from being a member of the Indian Paediatric Association, Karnataka Medical Council, Dr. Anil is committed towards providing the best healthcare treatment for children. Dr. Anil's approach lies in the holistic care of the child with the involvement of the family. The experience in taking care of very sick children in intensive care settings comes in handy when dealing with the routine outpatient clinic too. With Structured evaluation and minimal intervention, Dr.Anil believes in identifying and addressing nutritional, growth, developmental and behavioural problems too.",99.0,415.0,87,"8/8/2024, 4:51:31 PM",3,,male
