rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification.1,college.1,completion_year.1,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,Unnamed: 26,gender
26,598051,616976,1157935,https://imagesx.practo.com/providers/dr-madhukiran-yarlagadda-joint-replacement-surgeon-chennai-2bde8502-bb24-44da-a972-e70b76adf05e.jpg,/hyderabad/doctor/dr-madhukiran-yarlagadda-orthopedist-1?practice_id=1157935&specialization=Orthopedist&referrer=doctor_listing&page_uid=bad2f9fc-8012-4ea5-adba-463a5eb5b17c,Dr. Madhukiran Yarlagadda,Orthopedist,MS - Orthopaedics,"Sri Ramachandra University, Chennai",2013,MBBS,"Sri Ramachandra University, Chennai",2009,15,Hyderabad,Kondapur,Clinic,Ortho Xperts Spine & Joint Clinics,700,"Dr. Madhukiran yarlagadda  is a Consultant Spine Surgeon practicing in  Kondapur, Hyderabad, India. Trained in NUHS Singapore. Had undergone various fellowships in Spine surgery and is also a well trained in Joint replacement surgeon. He credited with the following  1. Our team is the first in South east Asia to perform Robotic spine surgeries, Belong to the very few in the world to do such surgeries 2. Endoscopic Transforaminal spine surgery – Another feather in the cap to have performed in Chennai 3. We have one of the largest case series of performing Peadiatric scoliosis and adult degerative complex scoliosis in the country 4. A trained hip and knee replacement surgeon performing good number of joint replacements.",98.0,52,41,"8/7/2024, 6:46:09 PM",5,,male
27,873278,360559,1433462,https://imagesx.practo.com/providers/dr-suresh-babu-joint-replacement-surgeon-hyderabad-28920725-9c7f-4859-99f5-d80c68670384.jpg,/hyderabad/doctor/dr-suresh-babu-1-orthopedist?practice_id=1433462&specialization=Orthopedist&referrer=doctor_listing&page_uid=bad2f9fc-8012-4ea5-adba-463a5eb5b17c,Dr. Suresh Babu,Orthopedist,MBBS,"Kurnool Medical College, Kurnool",2003,MS - Orthopaedics,"Kurnool Medical College, Kurnool",2008,17,Hyderabad,Kondapur,Clinic,Vibha Ortho Neuro Care Clinic,650,,100.0,150,25,"8/7/2024, 6:46:09 PM",6,,male
28,852885,410762,663465,https://imagesx.practo.com/providers/dr-g-k-sudhakar-reddy-orthopedic-surgeon-hyderabad-a4c095c4-72a7-48a9-9a63-5db7a9c1fbc8.jpg,/hyderabad/doctor/dr-g-k-sudhakar-reddy-orthopedic-surgeon?practice_id=663465&specialization=Orthopedist&referrer=doctor_listing&page_uid=bad2f9fc-8012-4ea5-adba-463a5eb5b17c,Dr. G K Sudhakar Reddy,Orthopedist,MBBS,"Osmania Medical College, Hyderabad",1997,MS - Orthopaedics,"Gandhi Medical College, Hyderabad",2002,27,Hyderabad,Gachibowli,Hospital,Continental Hospitals,900,"Dr. Sudhakar Reddy has extensive experience in orthopedics. After his under graduation (MBBS - Osmania Medical College) and masters training (M.S Ortho - Gandhi Medical College) in India, he worked in the UK for 13 years and underwent specialist training in all fields of orthopedics attaining MRCS and subsequently FRCS Tr & Orth. He also completed MCh Tr & Orth from the prestigious Wrightington Hospitals /Edge Hill University in U.K. He has a  diploma in sports and exercise medicine from U.K and attended a Fellowship in sports injuries and joint replacements from the centre of excellence in France (Centre Albert Trillat, Croix Rousse Hospital, Lyon).  He offers a spectrum of orthopedic surgeries as per international standards and evidence-based, ranging from Joints replacements, ligament injuries, Arthroscopy (Keyhole joint surgeries) to complex trauma management.",95.0,385,105,"8/7/2024, 6:46:09 PM",7,,male
29,690230,256076,1264725,https://imagesx.practo.com/providers/dr-jayini-p-rammohen-joint-replacement-surgeon-hyderabad-782e9281-1cfd-452f-a9a8-a23be28301f3.jpg,/hyderabad/doctor/drjayinirammohen-orthopedist1?practice_id=1264725&specialization=Orthopedist&referrer=doctor_listing&page_uid=bad2f9fc-8012-4ea5-adba-463a5eb5b17c,Dr. Jayini P Rammohen,Orthopedist,MBBS,"Deccan College of Medical Sciences, Hyderabad",2002,MS - Orthopaedics,"Sri Ramachandra University, Chennai",2008,22,Hyderabad,Kondapur,Clinic,Jayini Multi Specialty Clinics,650,"Dr. Jayini P Rammohen is a chief orthopedic surgeon, Pace Hospitals, Hi-tech, besides Avasa Hotel. He has done his masters from MS ortho  SRMC (Porur) Chennai. Fellowship in arthroplasty in KIMS. Observership in arthroscopy (sports medicine) in Medicity Madantha, New Delhi.  Over years of experience, Dr. Jayini has mastered the art of judgment of clinically diagnosing patients means fewer investigations. Dr. Jayini is not only a competent surgeon but also an excellent clinician and gives the right and cost-effective advice for the patients suffering from sports injuries, joint problems, arthritis, backache, pediatric orthopedics problems. In the short experience of working in silicon hub of Hyderabad  the expertise the art of diagnosing software related orthopaedic health problems, IT employees suffering from modern lifestyle disorders like neck pain, upper back ache, shoulder pain, low backache, knee pains, osteoporosis etc., he has expertise in diagnosing software & it employees suffering from modern lifestyle disorders.  After his completion of masters degree he had the opportunity to work in Gandhi General Hospital for 6 months with enormous hands-on experience, then joined KIMS Hospital Secunderabad a tertiary care center, where he was fortunate enough to work with senior consultants with more than a decade of international exposure & experience, he was lucky enough to acquire from all. Meanwhile did his fellowship in joint replacement. He been a consultant in continental hospitals for a period of 10 months and was a senior consultant in KIMS Kondapur",92.0,1687,583,"8/7/2024, 6:46:09 PM",8,,
30,857143,419384,663465,https://imagesx.practo.com/providers/dr-b-chakradhar-reddy-orthopedic-surgeon-hyderabad-bcf83c39-bcbf-408d-affa-fd262faeee12.jpg,/hyderabad/doctor/b-chakradhar-reddy-orthopedist?practice_id=663465&specialization=Orthopedist&referrer=doctor_listing&page_uid=bad2f9fc-8012-4ea5-adba-463a5eb5b17c,Dr. B.Chakradhar Reddy,Orthopedist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,1999,MS - Orthopaedics,University of Dundee(U. K),2002,25,Hyderabad,Gachibowli,Hospital,Continental Hospitals,900,"Dr B.Chakradhar Reddy is an Allopath Orthopedist, Shoulder Surgeon Joint Replacement Surgeon  at SLG Hospitals Nizampet,  Dr. B.Chakradhar Reddy is a true genius in his field. He has not only been great in his academics, but has also proved his worth in his hands-on experience at a very early stage of his career. From then on for 17 years, his expert hands have only gained exponential excellence in various orthopaedic surgical fields  EDUCATION: Dr. B.Chakradhar Reddy’s potential as a medical expert first surfaced when he secured a rank in the top 500 in Engineering Agricultural and Medical Common Entrance Test (EAMCET), which is undoubtedly an extremely competitive and popular exam in all over India. It came with its unique perks – a chance to study in the best colleges. Dr. B.Chakradhar Reddy takes pride in graduating from Sri Venkateswara Medical College, Tirupati. He completed his MBBS course in 1998.  From the same college, he took up the course of Master of Surgery in Orthopaedics and most-deservingly, secured the 16th rank in the state when he passed the course in 2002.  FOREIGN PURSUITS: Dr. B.Chakradhar Reddy has, till now, been the best at whatever he does in the field of orthopaedics. So, it’s no wonder that when he was looking for further studies, he would look for the best place to do the same. He secured a place in the best University even in a foreign land – Ninewells Hospital & Medical School. Ninewells Hospital & Medical School comes from University of Dundee, Scotland. It was and still is one of the best institutes for medical studies in the world. In 2006, Dr. Reddy completed his M.Ch. in Orthopaedics from the said institute.  After his higher studies in Scotland in 2006, he had the opportunity of taking some additional training in the UK. Dr. Reddy is not the kind of person who believes in luck, but he is the kind of person who believes in seizing every opportunity he gets to better himself. He went through some hard and rigorous training sessions in Edinburgh and Glasgow, UK. He has cleared the prestigious Membership of the Royal Colleges of Surgeons of Great Britain and Ireland (MRCS) and Fellowship of the Royal Colleges of Surgeons (FRCS).  His academic credit does not end here. He even went forward to pursue post-FRCS shoulder fellowship at Kirkcaldy under the supervision of world-renowned doctors, Dr. Sunil Sharma and Dr. Robert D. Cook. He trained his skilful hands under the guidance of Dr. Richard Pickard and Dr Andrew clarification require as a Joint Replacement Fellow and in Shoulder Replacment fellowship in Golden Jubilee National Hospital, near Glasgow, Scotland.   Dr. Chakradhar is a well known Orthopedic Shoulder Surgeon and one of the British expats in Hyderabad, of Indian Origin. moved to India in April 2014.  Dr. Reddy has a reputation for being empathetic. His patients don’t shy away from telling how wonderful treatment they get from his service. What makes his treatment better than his competitors is that he explains the issue to the patient in a way that they can understand both the severity and the treatment clearly. A clear mind always has a positive attitude towards the doctor and his work, which, undoubtedly, contributes in yielding a better result at the end.    B.Chakradhar Reddy has a bigger vision, and he has already started working on it. Alongside worked at Apollo Kondapur as a Full time Senior Orthopedic Consultant till  May 2019. he also had his own clinic at Madinaguda, Hyderabad – Dr. Chakri’s  Orthopedic Clinic.  In the short time that he has opened his clinic, it has already earned a lot of goodwill from the profile of the doctor who runs it – Dr. Reddy, of course! In his own words, his aim is “to provide my patients with the highest quality healthcare.” He is dedicated to the newest advancements and keeps the clinic updated with the latest healthcare technologies.  ",92.0,148,71,"8/7/2024, 6:46:09 PM",9,,male
31,260991,350676,742807,https://imagesx.practo.com/providers/dr-p-ramu-general-physician-hyderabad-a6a79adf-5653-4fa7-8604-a8b3ed0fcfc1.jpg,/hyderabad/doctor/pujari-ramu-orthopedist?practice_id=742807&specialization=Orthopedist&referrer=doctor_listing&page_uid=64f86ad8-27ec-45fa-a8ee-b94357d03221,Dr. P. Ramu,Orthopedist,MBBS,"Andhra Medical College, Visakhapatnam",1996,Diploma in Anesthesiology,"Andhra Medical College, Visakhapatnam",2000,28,Hyderabad,Miyapur,Hospital,Jayaa Hospital,500,"M.B.B.S,D.A.DNB ORTHO",91.0,128,54,"8/7/2024, 6:46:09 PM",0,,male
32,648146,685474,1220510,https://imagesx.practo.com/providers/dr-ramesh-gajula-orthopedic-surgeon-hyderabad-28b2b107-e71e-4a13-b1a4-adf8c27cfeb7.jpg,/hyderabad/doctor/ramesh-gajula-pain-management-specialist?practice_id=1220510&specialization=Orthopedist&referrer=doctor_listing&page_uid=64f86ad8-27ec-45fa-a8ee-b94357d03221,Dr. Ramesh Gajula,Orthopedist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2001,MS - Orthopaedics,Dr. NTR University of Health Sciences Andhra Pradesh,2018,23,Hyderabad,Uppal,Clinic,"PANACEA Spine, Pain, Ortho And Sleep Center",700,,98.0,98,57,"8/7/2024, 6:46:09 PM",1,,male
33,736438,663736,1308855,https://imagesx.practo.com/providers/dr-g-p-r-k-rohit-reddy-joint-replacement-surgeon-hyderabad-471d0786-403a-4412-bfe1-e8dd00332e77.jpg,/hyderabad/doctor/dr-g-p-r-k-rohit-reddy-orthopaedics?practice_id=1308855&specialization=Orthopedist&referrer=doctor_listing&page_uid=64f86ad8-27ec-45fa-a8ee-b94357d03221,Dr. G P R K Rohit Reddy,Orthopedist,MBBS,Rajiv Gandhi University of Health Sciences,2011,MS - Orthopaedics,"Adichunchangiri Institute of Medical Sciences, Mandya",2014,13,Hyderabad,Madhapur,Clinic,Vaidya Poly Clinic,600,"Orthopaedic Surgeon specialised in Trauma, Joint Replacement, Arthroscopic(keyhole)Surgery and Sports Injuries. Consultant Orthopaedic Surgeon KIMS Hospital, Secunderabad 9AM-5PM;  Vaidya Poly Clinic , Madhapur 7PM-9PM.",100.0,13,0,"8/7/2024, 6:46:09 PM",2,,male
34,526119,282705,1154495,https://imagesx.practo.com/providers/dr-v-surya-prakash-rao-orthopedic-surgeon-hyderabad-f00251da-9f31-438d-a50c-614f6bdcfcd9.jpg,/hyderabad/doctor/dr-surya-prakash-rao-orthopedist?practice_id=1154495&specialization=Orthopedist&referrer=doctor_listing&page_uid=64f86ad8-27ec-45fa-a8ee-b94357d03221,Dr. V Surya Prakash Rao,Orthopedist,MBBS,"Jawaharlal Institute of Postgraduate Medical Education and Research (JIPMER), Puducherry",1992,MS - Orthopaedics,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,1996,28,Hyderabad,Hitech City,Hospital,Medicover Hospitals,1000,Orthospine surgeon All conditions of spine including spinal deformities and revision spine SURGERY,85.0,73,31,"8/7/2024, 6:46:09 PM",3,,male
35,887943,1091499,1444951,https://imagesx.practo.com/providers/dr-madhu-reddy-p-orthopedic-surgeon-hyderabad-5e5e8bfc-5278-4502-9b71-ad237c9ef5b6.jpg,/hyderabad/doctor/madhu-reddy-p-orthopedist?practice_id=1444951&specialization=Orthopedist&referrer=doctor_listing&page_uid=64f86ad8-27ec-45fa-a8ee-b94357d03221,Dr. Madhu Reddy P,Orthopedist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2015,Diploma in Orthopaedics,Vinayaka Mission Medical College Foundation,2019,9,Hyderabad,Attapur,Clinic,M & M Ortho Multispeciality Hospitals,600,"Dr. P. Madhu Reddy  is an Senior  Orthopedist ( Gold Medalist) Fellowship joint Replacement(FIJR),FIT,MIS,FIAS,(SPORTS MEDICINE) FIPM Re-generative medicine specialist Navigation & Robotic Joint Replacement Spine Surgeon & Sports Medicine Surgeon Senior consultant orthopaedic surgeon   in  Hyderabad and has an experience of 8 years in this field. Dr. P. Madhu Reddy  practices at M&M Ortho  Hospitals Multispecialty in Pillar No:128 Above Balaji Grand Bazar, Attapur Hyderabad. He completed MBBS from Dr. NTR University of Health Sciences Andhra Pradesh in 2015 and Diploma in Orthopaedics from vinayaka missions research foundation in 2019.   He is a member of Medical Council of India (MCI) and Andhra Pradesh Medical Council. Some of the services provided by the doctor are: Foot Pressure/Vascular Assessment,Foot Injury Treatment, Ankle-Brachial Index, Lower Extremity Wound Care and High-Risk Wound Care",100.0,4,3,"8/7/2024, 6:46:09 PM",4,,male
36,871525,794668,771879,https://imagesx.practo.com/providers/dr-m-ranganath-reddy-joint-replacement-surgeon-hyderabad-792ea833-b7c4-4c70-abf1-872d8d33056a.jpg,/hyderabad/doctor/dr-ranganath-reddy-orthopedist?practice_id=771879&specialization=Orthopedist&referrer=doctor_listing&page_uid=64f86ad8-27ec-45fa-a8ee-b94357d03221,Dr. M.Ranganath Reddy,Orthopedist,MBBS,"Jawaharlal Nehru Medical College, Belgaum",2003,Diploma in Orthopaedics,"Manipal Academy Of Higher Education, Manipal, India",2008,21,Hyderabad,Ameerpet,Hospital,Aster Prime Hospital,800,"Dr. Ranganath Reddy is a Joint Replacement Surgeon and Orthopedist in Madinaguda, Hyderabad and has an experience of 14 years in these fields. Dr. Ranganath Reddy practices at Sidharth Hospital,Madinaguda, Hyderabad.   He completed MBBS from Jawaharlal Nehru Medical College, Belgaum in 2005, Diploma in Orthopaedics from Manipal University in 2008, has completed his DNB in Orthopedics in 2011and Fellowship in Joint Replacement from Apollo Hospitals in 2013. He has also done Clinical attachment In Hip and Knee Replacement from Wrightington in 2019.  ",96.0,131,95,"8/7/2024, 6:46:09 PM",5,,male
37,635198,360763,771879,https://imagesx.practo.com/providers/dr-ravindranath-v-s-orthopedic-surgeon-hyderabad-7346fbcb-066c-4ffe-a062-b537f6d6fd5e.jpg,/hyderabad/doctor/dr-b-sai-babu-dentist?practice_id=771879&specialization=Orthopedist&referrer=doctor_listing&page_uid=64f86ad8-27ec-45fa-a8ee-b94357d03221,Dr. Ravindranath V S.,Orthopedist,MBBS,"Osmania Medical College, Hyderabad",1983,MS - Orthopaedics,Dr. NTR University of Health Sciences Andhra Pradesh,1993,39,Hyderabad,Ameerpet,Hospital,Aster Prime Hospital,500,,75.0,16,11,"8/7/2024, 6:46:09 PM",6,,male
38,256842,346949,1154495,https://imagesx.practo.com/providers/dr-sunil-apisingi-orthopedic-surgeon-hyderabad-8f460e50-1feb-48d3-9b96-d793180d71c5.jpg,/hyderabad/doctor/dr-sunil-apisingi-orthopedist?practice_id=1154495&specialization=Orthopedist&referrer=doctor_listing&page_uid=64f86ad8-27ec-45fa-a8ee-b94357d03221,Dr. Sunil Apisingi,Orthopedist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,1996,MS - Orthopaedics,"Postgraduate Institute Of Medical Education And Research, Chandigarh",2000,23,Hyderabad,Hitech City,Hospital,Medicover Hospitals,500,"A Prominent Name In The Area Of Sports Medicine, Dr. Sunil Has Over 14 Years Of Experience Working With Reputed Corporate Hospitals. His Specialties Include Sports Medicine For Knee & Shoulder, Computer Navigated Knee Replacement And Shoulder & Knee Arthroscopy. Apart From Being A Co-editor For International Book On Sports Medicine, He Published Papers In JBIS, AM, JBIS, BR, CORR And AISM. This Apart, He Was Also A Faculty For National And International Conferences On Knee And Shoulder Arthroscopy.",60.0,10,5,"8/7/2024, 6:46:09 PM",7,,male
39,218046,313331,710831,https://imagesx.practo.com/providers/dr-aravind-gandra-orthopedic-surgeon-hyderabad-fbacd182-9878-461a-9ec5-dde88fd25fd9.jpg,/hyderabad/doctor/dr-aravind-gandra-orthopedist?practice_id=710831&specialization=Orthopedist&referrer=doctor_listing&page_uid=64f86ad8-27ec-45fa-a8ee-b94357d03221,Dr. Aravind Gandra,Orthopedist,MS - Orthopaedics,"Bharati Vidyapeeth University, Pune",2009,MBBS,Rajiv Gandhi University of Health Sciences,2003,21,Hyderabad,Chanda Nagar,Clinic,Cure Super Speciality Ortho & Spine Clinics,500,"Dr.Aravind Gandra started medical training at JMM Medical College in 1996 and received MBBS and then went on to do M.S Orthopedics from Bharathi Vidyapeeth Medical College, Pune, Maharastra in 2009. Having completed his training worked in Sunshine Hospital where he has done his Fellowship in Arthroplasty and then joined Global Hospital and have done his Fellowship in Spine for a period of 2 years and gained immense experience in Spine, an Arthroplastan Trauma for a period of 3 years also assisted Musculoskeletal Oncology Limb Salvage Surgeries.  His areas of strength are a degenerative spine deformities correction like posterolateral decompression and fusion including TLIF/PLIF,  cervical decompression, and fusion both anterior and posterior, spondylolisthesis fixations at all levels, potts paraplegia at any level.  He has done about knee arthroplasties of various companies and about 30 THR's, he has done all kinds of trauma.",92.0,184,55,"8/7/2024, 6:46:09 PM",8,,male
40,256852,346968,1154495,https://imagesx.practo.com/providers/dr-vinay-kishore-orthopedic-surgeon-hyderabad-e2c656aa-86c4-42e7-8244-25e180fe4d23.jpg,/hyderabad/doctor/dr-vinay-kishore-orthopedist?practice_id=1154495&specialization=Orthopedist&referrer=doctor_listing&page_uid=64f86ad8-27ec-45fa-a8ee-b94357d03221,Dr. Vinay Kishore,Orthopedist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2003,Diploma in Orthopaedics,Dr. NTR University of Health Sciences Andhra Pradesh,2006,21,Hyderabad,Hitech City,Hospital,Medicover Hospitals,500,,100.0,9,6,"8/7/2024, 6:46:09 PM",9,,male
41,770807,935406,763726,https://imagesx.practo.com/providers/dr-lokesh-venkat-bheemisetty-joint-replacement-surgeon-hyderabad-54896ab0-99e9-4cc6-8095-11d96dda5874.jpg,/hyderabad/doctor/dr-lokesh-venkat-bheemisetty-orthopedist?practice_id=763726&specialization=Orthopedist&referrer=doctor_listing&page_uid=d16120d3-0a33-43f7-bf98-0b16966398cb,Dr. Lokesh Venkat Bheemisetty,Orthopedist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2014,MS - Orthopaedics,"MVJ Medical College and Research Hospital, Bangalore",2017,10,Hyderabad,Khajaguda,Clinic,"Regenio Orthopaedics (Arthroscopy, Sports Injuries)",600,"Dr Bheemisetty Venkata Lokesh is a highly skilled Orthopaedic Surgeon with extensive experience and expertise in the field. With a robust educational background and a commitment to advancing Orthopaedic care, Dr Bheemisetty Venkata Lokesh is a valuable asset to the medical community. Having completed his MBBS at Alluri Sita Rama Raju Academy of Medical Sciences, NTR University, and MS in Orthopaedics at MVJ Medical College and Research Hospital, RGUHS University, he brings a wealth of knowledge to his practice.  His clinical focus spans a comprehensive array of Orthopaedic services, from performing surgical interventions for Fractures and Dislocations to intricate Joint Replacement procedures. Dr Lokesh ensures exceptional patient care through  unwavering focus on clinical excellence, prioritising holistic wellbeing and safety of his patients. He demonstrates unwavering passion in delivering optimal healthcare. His active participation in conferences, including presentations at KOACON, and attendance at specialised workshops underscore his commitment to ongoing learning and staying abreast of the latest developments in Orthopaedics. His dedication to patient care and comprehensive Orthopaedic expertise makes Dr Bheemisetty Venkata Lokesh a beacon of medical excellence.",100.0,3,0,"8/7/2024, 6:46:09 PM",0,,male
42,640969,593553,1207781,https://imagesx.practo.com/providers/dr-m-balaraju-naidu-orthopedic-surgeon-hyderabad-fe36c622-416d-4edc-a8d6-2f2034792b2b.jpg,/hyderabad/doctor/dr-balaraju-orthopedist-orthopedist?practice_id=1207781&specialization=Orthopedist&referrer=doctor_listing&page_uid=d16120d3-0a33-43f7-bf98-0b16966398cb,Dr. M Balaraju Naidu,Orthopedist,MS - Orthopaedics,"Gandhi Medical College, Hyderabad",2014,MBBS,"Gandhi Medical College, Hyderabad",2010,14,Hyderabad,Champapet,Hospital,ONUS ROBOTIC HOSPITALS,500,"Dr. Balaraju Naidu stands as a beacon of excellence in the field of orthopedic surgery, particularly renowned for his expertise in Robotic Joint Replacements. With an international training background and a wealth of experience across countries such as the UK, Italy, Germany, and France, Dr. Naidu has emerged as a globally acclaimed  Chief Robotic Orthopedic Surgeon.  *Educational Achievements:* A graduate of MS (Ortho) and MBBS from Gandhi Hospital, Gandhi Medical College, Dr. Naidu holds a DNB-Orthopaedics degree. His pursuit of knowledge extended to an Advanced Management Program in Healthcare from the prestigious Indian School of Business. Notably, he received the Prathibha Award for securing top marks in SSC, underscoring his academic brilliance.  *Awards and Recognitions:* Dr. Balaraju Naidu's outstanding contributions to orthopedic surgery have earned him numerous accolades. Notable among these are 1) The Best Doctor Award from Sri. Roshiah, Former CM and Governor in 2018. 2) The HYBIZ Media Award presented by Sri. KTR, Former Honorable Minister for IT and E&C in 2021. 3)Three Best Rated Award in 2022, the Nationwide Award for the most promising healthcare professional in 2022, 4) The Best Orthopedic Doctor Award from Sri Harish Rao Garu, Former Honorable Minister for Health Telangana in 2022. 5) The APJ Abdul Kalam Health Excellence Award in 2023 and 6) The Times Health Excellence Award in Service Excellence in Robotic Orthopedic Surgery in 2023 further solidify his stature in the medical community.  *International and National Fellowships:* Dr. Naidu's pursuit of excellence led him to undertake fellowships in various countries. Under the mentorship of esteemed surgeons, he completed fellowships in Robotic Joint Replacement Surgery in Italy, Hip and Knee Replacement Surgery in Milan, Computer Navigation Replacement Surgery in Germany, Peri Prosthetic Fracture Fixation in France, and Arthroplasty and Arthroscopy in the United Kingdom.  *Professional Associations and Publications:* Actively involved in research and clinical audit activities, Dr. Naidu has contributed significantly to the field with publications and presentations at state, national, and international conferences. His membership in prestigious organizations such as SICOT, ISKSAA, IOA, ISH KS, TOSA, and TCOS reflects his commitment to advancing orthopedic knowledge.  *Areas of Interest:* While Dr. Balaraju Naidu's primary focus lies in Robotic Joint Replacement Surgeries, he is proficient in trauma, knee, hip, and upper limb procedures. His dedication to staying at the forefront of orthopedic advancements is evident in his continuous efforts to acquire and implement the latest techniques. Dr. Naidu not only practices cutting-edge orthopedics but also advocates for preventive care and health fitness, embodying a holistic approach to patient well-being.              He graduated  MS(Orth) and MBBS from Gandhi Hospital, Gandhi Medical College. He also passed DNB-Orthopaedics. While his main interest remains in Robotic and Computer Navigation Joint Replacement Surgeries, also performs all Trauma, Knee, Hip and Upper Limb procedures.",100.0,1297,1225,"8/7/2024, 6:46:09 PM",1,,male
43,857898,591708,663465,https://imagesx.practo.com/providers/dr-gowtham-chowdary-kankanala-trauma-surgeon-vijayawada-a642d100-712b-4291-ab76-667432f33b78.jpg,/hyderabad/doctor/gowtham-chowdary-kankanala-orthopedist?practice_id=663465&specialization=Orthopedist&referrer=doctor_listing&page_uid=d16120d3-0a33-43f7-bf98-0b16966398cb,Dr. Gowtham Chowdary Kankanala,Orthopedist,MBBS,BLDEA's Shri B M patil Medical College. Bijapur,1995,MS - Orthopaedics,BLDEA's Shri B M patil Medical College. Bijapur,2001,25,Hyderabad,Gachibowli,Hospital,Continental Hospitals,900,"He is an extensively trained Orthopaedic Surgeon who handles extremely complex trauma cases including complex fractures, dislocations, soft tissue injuries, complicated non-union, and malunions. My expertise is in Lower Limb Arthroplasty procedures - HIP & KNEE Primary and Revision Replacement Surgeries. He had successfully performed over 1000 joint procedures including arthroscopic repairs and replacement procedures. He is one of the very few surgeons who perform Ilizarov Reconstruction Procedure in Andhra Pradesh to deal with malunited fractures and lengthening of the limb in case of non-unions. He believes in quality over quantity and do not believe in short cuts and you will be sure to get nothing but the best in terms of my service and honesty.",,0,0,"8/7/2024, 6:46:09 PM",2,,male
44,934937,1053924,1467524,https://imagesx.practo.com/providers/dr-praveen-goparaju-spine-surgeon-ortho-hyderabad-add8cf20-d215-452d-84dd-110ee23a9245.jpg,/hyderabad/doctor/praveen-goparaju-spine-surgeon?practice_id=1467524&specialization=Orthopedist&referrer=doctor_listing&page_uid=d16120d3-0a33-43f7-bf98-0b16966398cb,Dr. Praveen Goparaju,Orthopedist,MBBS,"Guntur Medical College, Guntur",2014,MS - Orthopaedics,"Nizam Institute of Medical Sciences, Hyderabad",2019,10,Hyderabad,Hafeezpet,Clinic,My Doctor Multi-Speciality Hospital,500,"Dr. Praveen Goparaju, MD, an esteemed consultant orthopaedic spine surgeon with a focus on minimally invasive spine surgery. My professional career is grounded in the application of advanced, minimally invasive techniques that facilitate expedited patient recovery while minimizing postoperative discomfort. he prioritize a patient-centric approach, fostering open communication and providing comprehensive counsel to ensure my patients are well-informed and comfortable with their treatment plans. his commitment extends beyond surgical intervention to include a strong emphasis on preventive care, advocating for lifestyle modifications that enhance spinal health. As a leader in his  domain, he excel in navigating complex clinical situations and collaborate effectively with a multidisciplinary team of medical experts to achieve optimal patient outcomes.",,0,0,"8/7/2024, 6:46:09 PM",3,,
45,937404,1117043,1470470,https://imagesx.practo.com/providers/dr-tarun-jayakumar-orthopedic-surgeon-hyderabad-2d8dc4b9-69b2-4c6f-b46c-18ff280a4054.jpg,/hyderabad/doctor/tarun-jayakumar-22-orthopedist-1?practice_id=1470470&specialization=Orthopedist&referrer=doctor_listing&page_uid=d16120d3-0a33-43f7-bf98-0b16966398cb,Dr. Tarun Jayakumar,Orthopedist,MBBS,JJMMC Davangere RGUHS Bangalore,2016,MS - Orthopaedics,Rajiv Gandhi University of Health Sciences,2020,7,Hyderabad,Gachibowli,Clinic,AHA Clinic,600,"Dr. Tarun Jayakumar is an esteemed orthopaedic surgeon specializing in arthroplasty and robotic joint replacement surgery. With a patient-centric and tailored approach to care, he ensures that each patient's unique needs and concerns are addressed comprehensively. He is currently working as a Consultant in the Department of Orthopaedics at Sunshine Bone and Joint Institute, KIMS-Hospitals, Gachibowli, Hyderabad.  He is also certified in multiple robotic-assisted platforms including the Stryker MAKO SmartRobotics™ system, the VELYS Robotic system (Depuy, J&J) which enables him to offer precision and enhanced outcomes for his patients.  Patient-Centric Approach Dr. Tarun's practice is founded on the principles of active listening and compassionate care. He prioritizes understanding each patient's symptoms, medical history, and concerns, ensuring a personalized treatment plan that aligns with their specific needs.  Active Involvement in Research and Conferences Dr. Tarun is actively involved in clinical research and scientific teaching programs, contributing to the advancement of orthopaedic knowledge and practice. He frequently attends and participates in national and international conferences, sharing his insights and learning from global experts in the field. His commitment to continuous learning and professional development underscores his dedication to providing the highest quality of care to his patients. He is available for consultation  from Monday to Saturday at KIMS-Hospitals, Gachibowli- 9am to 5pm and AHA Clinics, Gachibowli- 6pm to 9pm",,0,0,"8/7/2024, 6:46:09 PM",4,,
46,891868,899816,1169963,https://imagesx.practo.com/providers/dr-ajay-kumar-palagiri-orthopedic-surgeon-hyderabad-0ee43b2b-26ea-484f-8f0b-1359a7ba959a.jpg,/hyderabad/doctor/dr-ajay-kumar-raju-ortho-surgeon?practice_id=1169963&specialization=Orthopedist&referrer=doctor_listing&page_uid=d16120d3-0a33-43f7-bf98-0b16966398cb,Dr. Ajay Kumar Palagiri,Orthopedist,MBBS,VINAYAKA MISSION UNIVERSITY PONDICHERRY,2012,MS - Orthopaedics,"VINAYAKA MISSION UNIVERSITY PONDICHERRY,",2020,12,Hyderabad,Madinaguda,Hospital,Siddarth Neuro Centre,600,,100.0,2,2,"8/7/2024, 6:46:09 PM",5,,male
