rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification.1,college.1,completion_year.1,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,Unnamed: 26,gender
29,757242,915452,1326070,https://imagesx.practo.com/providers/dr-meenu-virdi-cardiologist-delhi-4e054d27-90c5-44d1-8f79-458d3b73e22d.jpg,/delhi/doctor/dr-meenu-virdi-cardiologist?practice_id=1326070&specialization=General Physician&referrer=doctor_listing&page_uid=2934ef11-080c-4a5b-9c44-8087f617f479,Dr. Meenu Virdi,General Physician,MD - Physician,"Kazakh National Medical University, Almaty, Kazakhstan",2005,,,,18,Delhi,Chhatarpur Extension,Clinic,Diya Clinic,900,,96.0,130,63,"8/7/2024, 11:43:34 PM",8,,female
30,730267,851765,1290579,https://imagesx.practo.com/providers/dr-siddharth-sehgal-general-physician-delhi-fc8db5bf-0d64-45fe-929e-314143e1c3aa.jpg,/delhi/doctor/dr-siddharth-sehgal-general-physician?practice_id=1290579&specialization=General Physician&referrer=doctor_listing&page_uid=2934ef11-080c-4a5b-9c44-8087f617f479,Dr. Siddharth Sehgal,General Physician,MBBS,Kasturba Medical  College,2002,,,,22,Delhi,Patel Nagar West,Clinic,Medical Care Clinic,500,"Dr. Siddharth Sehgal is an accomplished Physician with 17 years of experience in the medical field. He finished his MBBS from Kasturba Medical College in 2000 and then moved to United States of America. In 2017 he moved to West Africa as Director Operations for Primus Health Care, Benin and Nigeria.  He came back to India in 2018 and is currently working as a Visiting Physician at Apollo Spectra Hospital, Rohtak Road, New Delhi and at Medical Care Clinic Dr. Siddharth is highly skilled in diagnosing and treating a variety of human diseases and injuries. He possesses exceptional understanding of drug properties and interactions, procedural techniques, and preventative health-care methods.  Ability to provide psychological diagnosis, treatment and rehabilitation for patients with mental and physical dysfunctions. Extraordinary decision-making skills, critical thinking capabilities and problem-solving skills when identifying the treatment option for various injuries and ailments.  Dr. Siddharth has strong ability to plainly explain physical problems as well as treatment solutions so patients have a clear understanding of what is happening to their bodies and how treatment can help them.  SERVICES: ·	Administer treatment, medication, therapy, vaccinations and other medical care to treat diseases, injuries, and illnesses. ·	Prescribe medication or specialized care to meet specific patient needs. ·	Monitor the progress and current condition of patients to determine whether current treatments are working or if modifications are needed. ·	Collect patient information (including examination results, medical history, and other reports).  Record information in electronic filing systems / manual filing systems. ·	Explain test results and recommended procedures to patients. ·	Answer patient questions and use active listening skills to understand and address concerns. ·	Provide emotional support and medical attention to others as needed, including patients, patient’s family and coworkers. ·	Analyze images or test data to make diagnoses and develop treatment plans.",97.0,36,27,"8/7/2024, 11:43:34 PM",9,,male
31,410575,471796,934945,https://imagesx.practo.com/providers/dr-gagan-n-jain-internal-medicine-delhi-8d402125-3fbd-4d9f-b1fa-12364fd604f5.jpg,/delhi/doctor/gagan-n-jain-rheumatologist?practice_id=934945&specialization=General Physician&referrer=doctor_listing&page_uid=a7cca726-d3ea-428d-ab8c-34527b61315c,Dr. Gagan N. Jain,General Physician,MBBS,"Bharati Vidyapeeth University, Pune",2010,MD - General Medicine,"Bharati Vidyapeeth University, Pune",2014.0,14,Delhi,Pitampura,Hospital,Hemraj Jain Hospital,300,"Dr. Gagan Jain has done MBBS, MD (internal medicine ,PGCD (Boston University). He is a specialist in treating diabetes, hypertension, heart-related problems, arthritis, infections, dengue, joint problems. He also has a fellowship in rheumatology in arthritis. ",97.0,60,35,"8/7/2024, 11:43:34 PM",0,,male
32,686146,751103,708453,https://imagesx.practo.com/providers/dr-arpita-a-sethi-general-physician-delhi-d8ede54a-9f3d-47c6-91d8-84764157b2fc.jpg,/delhi/doctor/arpita-a-sethi-general-physician?practice_id=708453&specialization=General Physician&referrer=doctor_listing&page_uid=a7cca726-d3ea-428d-ab8c-34527b61315c,Dr. Arpita A. Sethi,General Physician,MBBS,"Barkatulla University, Bhopal",2007,,,,17,Delhi,Ashok Vihar Phase 2,Clinic,Dr. Yatin Sethi ENT Centre,700,,100.0,20,12,"8/7/2024, 11:43:34 PM",1,,female
33,775778,941889,1025902,https://imagesx.practo.com/providers/dr-rohan-mahajan-gastroenterologist-delhi-1a3d324a-2bbf-4077-bd7e-2de22f5527ba.jpg,/delhi/doctor/dr-dr-rohan-mahajan-gastroenterologist?practice_id=1025902&specialization=General Physician&referrer=doctor_listing&page_uid=a7cca726-d3ea-428d-ab8c-34527b61315c,Dr. Rohan Mahajan,General Physician,MBBS,"Dr. D Y Patil University, Pune",2011,MD - General Medicine,"Mahatma Jyotiba Phule Rohilkhand University, Bareilly",2015.0,13,Delhi,Uttam Nagar,Clinic,Mahajan Hospital,1100,"Dr. Rohan Mahajan is an experienced gastroenterologist and a skilled endoscopy expert.  Calm, genuine and a kind human being.",99.0,203,153,"8/7/2024, 11:43:34 PM",2,,male
34,886901,1095411,1444075,https://imagesx.practo.com/providers/dr-subhash-garg-general-physician-delhi-e56eedee-8974-4198-8bd1-9c5c72f58675.jpg,/delhi/doctor/105713-general-physician?practice_id=1444075&specialization=General Physician&referrer=doctor_listing&page_uid=a7cca726-d3ea-428d-ab8c-34527b61315c,Dr. Subhash Garg,General Physician,MBBS,"Government medical College and Hospital, Patiala",1978,,,,46,Delhi,Dwarka Sector 4,Clinic,Neelam Clinic,500,Dr Subhash Garg had done  mbbs graduate from the govt medical College Patiala Punjab ,100.0,3,2,"8/7/2024, 11:43:34 PM",3,,male
35,706230,798078,1276931,https://imagesx.practo.com/providers/dr-gaurav-thukran-general-physician-delhi-73091a7e-50ee-4d44-a7ba-259956b2283d.jpg,/delhi/doctor/dr-gaurav-thukran-general-physician-1?practice_id=1276931&specialization=General Physician&referrer=doctor_listing&page_uid=a7cca726-d3ea-428d-ab8c-34527b61315c,Dr. Gaurav Thukran,General Physician,MD - Physician,Tver State Medical University,2014,,,,10,Delhi,Dwarka Sector 8,Clinic,Ashirwad Poly Clinic,800,,94.0,228,182,"8/7/2024, 11:43:34 PM",4,,male
36,830382,745129,1365095,https://imagesx.practo.com/providers/dr-sumedha-narula-pulmonologist-delhi-5e1ef7a3-0ad1-406e-bedb-3b022adb1c1b.jpg,/delhi/doctor/dr-sumedha-narula-pulmonologist?practice_id=1365095&specialization=General Physician&referrer=doctor_listing&page_uid=a7cca726-d3ea-428d-ab8c-34527b61315c,Dr. Sumedha Narula,General Physician,MD - Tuberculosis & Respiratory Diseases / Pulmonary Medicine,"Swami Vivekanand Subharti University, Meerut",2015,MBBS,"Bharati Vidyapeeth University, Pune",2013.0,11,Delhi,Dwarka Sector 12,Clinic,Doctors' Hub,1000,,100.0,27,23,"8/7/2024, 11:43:34 PM",5,,female
37,886806,1095258,1443157,https://imagesx.practo.com/providers/dr-sunil-pratap-general-physician-delhi-a45c7912-a2fe-4b2f-bd9e-9ab1c6d8485c.jpg,/delhi/doctor/sunil-pratap-physiotherapist?practice_id=1443157&specialization=General Physician&referrer=doctor_listing&page_uid=a7cca726-d3ea-428d-ab8c-34527b61315c,Dr. Sunil Pratap,General Physician,MBBS,H.N.B Garhwal University,2016,,,,7,Delhi,Dwarka Sector 7,Clinic,Aarogya Institute And Physiotherapy Research Centre,500,"Dr. Sunil Pratap is a Physiotherapist in Dwarka, Delhi and has an experience of 3 years in these fields. Dr. Sunil Pratap practices at Aarogya Physiotherapy Clinic Centre in Dwarka, Delhi.",,0,0,"8/7/2024, 11:43:34 PM",6,,male
38,562114,209114,1134730,https://imagesx.practo.com/providers/dr-reshma-chauhan-general-physician-delhi-bc44b8f2-a8a2-4236-8db3-ca4283ef78eb.jpg,/delhi/doctor/dr-reshma-chauhan-general-physician?practice_id=1134730&specialization=General Physician&referrer=doctor_listing&page_uid=a7cca726-d3ea-428d-ab8c-34527b61315c,Dr. Reshma Chauhan,General Physician,MD - Physician,I.M. Sechenov Moscow Medical Academy,2009,,,,13,Delhi,Sarita Vihar,Clinic,Prime Medical Clinic,700,"Dr. Reshma Chauhan practicing physician from last 8 years and is trained in all the disciplines comes under the profile of a family physician.""",95.0,20,9,"8/7/2024, 11:43:34 PM",7,,female
39,895632,1105695,1420897,https://imagesx.practo.com/providers/dr-shubham-mishra-internal-medicine-delhi-8d5076b1-76cf-430a-b03a-9c7b2057bc23.jpg,/delhi/doctor/dr-shubham-mishra-2-general-physician-1?practice_id=1420897&specialization=General Physician&referrer=doctor_listing&page_uid=a7cca726-d3ea-428d-ab8c-34527b61315c,Dr. Shubham Mishra,General Physician,MBBS,"Ayush and Health Sciences University of Chattisgarh , Raipur",2018,DNB - General Medicine,National Board Of Examination,2023.0,5,Delhi,East Of Kailash,Clinic,Apollo Clinic,1200,"Dr. Shubham Mishra is a distinguished medical professional based in Delhi, India, renowned for his exceptional expertise in the field of medicine. Holding esteemed degrees including MBBS(Gold Medallist), DNB (Internal Medicine),MNAMS (Member of the National Academy of Medical Sciences), and CCEBDM. With over 5 years of clinical experience, Dr. Mishra is dedicated to providing comprehensive healthcare solutions to his patients. His commitment to excellence is underscored by his board certification, showcasing his mastery in Internal Medicine. Driven by a passion for enhancing patient well-being, he has developed proficiency in addressing a spectrum of medical conditions, specializing in Diabetes, Hypertension, Allergies, Asthma, and Infectious Diseases.",100.0,25,25,"8/7/2024, 11:43:34 PM",8,,
40,687769,753814,1262937,https://imagesx.practo.com/providers/dr-shakti-k-internal-medicine-delhi-81083424-8e5c-4cc9-a592-aaf14c50ca3a.jpg,/delhi/doctor/shakti-4-internal-medicine?practice_id=1262937&specialization=General Physician&referrer=doctor_listing&page_uid=a7cca726-d3ea-428d-ab8c-34527b61315c,Dr. Shakti K,General Physician,MD - Physician,Peoples' Friendship University of Russia,1998,DNB - General Medicine,National Board Of Examination,2011.0,26,Delhi,Greater Kailash Part 1,Clinic,Spandan Medical & Research Centre,1500,,100.0,13,12,"8/7/2024, 11:43:34 PM",9,,female
41,202371,299721,705384,https://imagesx.practo.com/providers/dr-surya-aggarwal-general-physician-delhi-c715d2f0-4411-4b14-aae4-4b39a1df028e.jpg,/delhi/doctor/dr-surya-aggarwal-general-physician?practice_id=705384&specialization=General Physician&referrer=doctor_listing&page_uid=91d36f99-4582-4413-8a26-6f38777aafeb,Dr. Surya Aggarwal,General Physician,MBBS,Himalayan Institute of Medical Sciences,2009,MD - General Medicine,Himalayan Institute of Medical Sciences,2013.0,15,Delhi,Preet Vihar,Clinic,34 Heart Care,800,"Dr. Surya Aggarwal is MD in Medicine and also had a great experience in dealing with various ailments especially diabetes, high Blood pressure, Cholesterol issues, Weight management, heart conditions, various infections, various deficiencies, Different types of Headaches, etc. He is the chief of operations and the brain behind this center. ",98.0,110,69,"8/7/2024, 11:43:34 PM",0,,male
42,444089,509152,1018041,https://imagesx.practo.com/providers/dr-jaspreet-singh-lamba-general-physician-delhi-ee59f491-6a95-43b4-9437-86095d93d30f.jpg,/delhi/doctor/jaspreet-singh-lamba-internal-medicine-1?practice_id=1018041&specialization=General Physician&referrer=doctor_listing&page_uid=91d36f99-4582-4413-8a26-6f38777aafeb,Dr. Jaspreet Singh Lamba,General Physician,MBBS,"Indira Gandhi Medical College, Shimla",1997,MD - General Medicine,Jagadguru Jayadeva Murugarajendra Medical College (JJMMC),2001.0,27,Delhi,Malviya Nagar,Clinic,Healence Clinic & Diagnostics,1000,"Dr. J.S. Lamba is a senior physician, diabetologist and non- invasive cardiologist with a long drawn experience in treating cardiac and diabetic patients. He has a good hold on cardiac diagnostic techniques like Echocardiography, TMT (Stress Test) and Holter. He is associated with reputed hospitals of South Delhi. He is well informed about the latest developments in his areas of specialization.",98.0,373,126,"8/7/2024, 11:43:34 PM",1,,male
43,794745,966400,653653,https://imagesx.practo.com/providers/dr-preeti-lall-general-physician-delhi-81ff2738-cdaa-4e22-a0e0-dd95f3cb6efc.jpg,/delhi/doctor/dr-preeti-lall-general-physician?practice_id=653653&specialization=General Physician&referrer=doctor_listing&page_uid=91d36f99-4582-4413-8a26-6f38777aafeb,Dr. Preeti Lall,General Physician,MBBS,University of Delhi,2015,,,,9,Delhi,Dwarka Sector 19,Clinic,IPSC Pain and Spine Hospital,500,.....,100.0,3,0,"8/7/2024, 11:43:34 PM",2,,female
44,632559,658770,1190309,https://imagesx.practo.com/providers/dr-bimal-kumar-dubey-general-physician-delhi-a05e848e-1fc1-465a-8c64-c74926cf037a.jpg,/delhi/doctor/bimal-kumar-dubey-general-physician?practice_id=1190309&specialization=General Physician&referrer=doctor_listing&page_uid=91d36f99-4582-4413-8a26-6f38777aafeb,Dr. Bimal Kumar Dubey,General Physician,MD - Physician,Stavropol State Medical Academy,1997,,,,27,Delhi,Rohini,Clinic,Dr B K Dubey,700,Dr. Bimal Kumar Dubey is a Practicing as general physician since 2001,94.0,86,55,"8/7/2024, 11:43:34 PM",3,,male
45,843366,1032125,1365095,https://imagesx.practo.com/providers/dr-anil-kumar-varshney-internal-medicine-new-delhi-93b6ece4-c06d-488f-be0e-5c0b34261bf0.jpg,/delhi/doctor/anil-kumar-varshney-general-physician?practice_id=1365095&specialization=General Physician&referrer=doctor_listing&page_uid=91d36f99-4582-4413-8a26-6f38777aafeb,Dr. Anil Kumar Varshney,General Physician,MBBS,Banaras Hindu University,1980,MD - Medicine,Banaras Hindu University,1983.0,44,Delhi,Dwarka Sector 12,Clinic,Doctors' Hub,1000,"Prof. Dr. A K Varshney is an internal medicine specialist with Extensive clinical, teaching and Administrative experience of more than forty  years. He Was Former professor, Sr. Consultant and Head (Nursing Home), Department of Medicine at Atal Bihari Vajpayee Institute of Medicial Sciences and Dr Ram Manohar Lohia Hospital, New Delhi. He was post graduate teacher, supervisor and examiner for MD (Medicine) Students  He had been an adviser to UPSC, Delhi for Combined Medical Services.He was visiting physician to 7 Prime Ministers of india during the period 1996 to 2021. His field of special interest are Hypertension, Diabetes and metabolic Disorders, thyroid disorders, asthma and respiratory diseases, gastrointestinal disroders, infectios diseases, geriatric health evaluation and preventive health check-ups. Book an appointment with Prof. Dr. A K Varshney on mydoctorshub. Com",100.0,13,1,"8/7/2024, 11:43:34 PM",4,,male
46,795779,967670,1362952,https://imagesx.practo.com/providers/dr-ankit-tyagi-general-physician-delhi-8922c7ee-7303-46a4-8d92-87f7afcc8986.jpg,/delhi/doctor/ankit-tyagi-general-physician?practice_id=1362952&specialization=General Physician&referrer=doctor_listing&page_uid=91d36f99-4582-4413-8a26-6f38777aafeb,Dr. Ankit Tyagi,General Physician,MBBS,DY Patil Education Society Deemed University,2015,MD - General Medicine,"Chaudhary Charan Singh University ,Meerut",2019.0,9,Delhi,Madhu Vihar,Clinic,Stethohope Clinic,800,,100.0,40,37,"8/7/2024, 11:43:34 PM",5,,male
47,188006,288510,701378,https://imagesx.practo.com/providers/dr-nirmala-lahoti-general-physician-delhi-e0ca6513-82b0-4f33-a8aa-8fe62cbc2057.jpg,/delhi/doctor/nirmala-lahoti-neurologist?practice_id=701378&specialization=General Physician&referrer=doctor_listing&page_uid=91d36f99-4582-4413-8a26-6f38777aafeb,Dr. Nirmala Lahoti,General Physician,MBBS,"Punjab  University, Chandigarh",1981,MD - Medicine,"Punjab  University, Chandigarh",1986.0,36,Delhi,Preet Vihar,Clinic,Delhi Multi Speciality Clinic,1200,"Dr. Nirmala Lahoti is an East Delhi-based Consultant Physician & (Special Interest in Neurology) with more than two decades of experience. Dr. Nirmala Lahoti is well known for providing exceptional treatment for Neurological Disorders. Dr. Nirmala Lahoti completed her graduation and post-graduation from Highly Regarded Christian Medical College, Ludhiana In 1981 and 1986 respectively. Dr. Nirmala Lahoti has worked as Senior Resident for 3 years in Department of Medicine at Guru Teg Bahadur Hospital & Department of Neurology Safdarjung Hospital and Pool Officer for three years in Department of Neurology, G. B Pant Hospital, also worked as a consultant in Shanti Mukund Hospital, Pushpanjali Hospital & Max Super Speciality Hospital Delhi.  At present, Dr. Nirmala Lahoti is associated with multiple medical facilities in Delhi such as Delhi Multi Speciality Clinic, Gagan Vihar, Delhi, Garg Heart Centre, AGCR Enclave Delhi and R.S Grover Hospital, Priyadarshni Vihar, Delhi.",95.0,329,66,"8/7/2024, 11:43:34 PM",6,,female
48,893734,1103534,1449083,https://imagesx.practo.com/providers/dr-bhim-singh-orthopedic-surgeon-delhi-99d1f782-e6b9-4f82-956d-cdd660e1e098.jpg,/delhi/doctor/singh-bhim-sports-medicine-specialist?practice_id=1449083&specialization=General Physician&referrer=doctor_listing&page_uid=91d36f99-4582-4413-8a26-6f38777aafeb,Dr. Bhim Singh,General Physician,MBBS,"Guru Gobind Singh Indraprastha University, Delhi",2014,MD - Sports Medicine,"Guru Gobind Singh Indraprastha University, Delhi",2019.0,10,Delhi,Hauz Khas,Clinic,CESMOR(Sports Medicine & Orthopedic),1500,"Dr Singh is an expert and renowned MD Sports Medicine catering to wholesome care of sportspersons and fitness enthusiasts from all age groups.  He has worked with multiple sports teams and sports clubs and covered multiple events from their training sessions to competition/game day field coverage.  As an avid fitness enthusiasts himself he has developed unique way of treating sportspersons and understanding their queries and game zeal to excel in their sport and help reach ultimate glory on podium.  His extensive experience in Sports Injury Treatment & Prevention, Young Athlete Care, Sports Nutrition & Supplements and Sports Performance Enhancement of your sport and treatment of injury is unique and unparalleled.  The most important aspect of Dr Singh as MD sports medicine is to put you back to your game as early and safe as possible. His unique services include non surgical management of your neck, back, shoulder, hip, knee, ankle, foot, wrist, hand, thigh, hamstring, groin, muscles, cartilage, ligament and tendon injuries and pain.  Sports taping, dry needling, electrotherapy, sports physiotherapy, platelet rich plasma injections, joint lubrication injections, joint pain reliving injections, joint and bone injury immobilization.  Pediatric/young athlete who are starting their sporting career are main focus to give injury free career with advice on sports taping, nutrition, technique and specialization for young athlete and guide parents in choosing sports for their best suitability. Anti doping and nutrition supplements services are provided in compliance  with anti doping agency. Performance evaluation and enhancement to get that extra edge over others is what he do profoundly. Pain free active lifestyle and making athlete, a super athlete is the motto, for Dr Singh as md sports medicine specialist.",100.0,41,38,"8/7/2024, 11:43:34 PM",7,,male
49,724837,814985,1297367,https://imagesx.practo.com/providers/dr-nikhilesh-pathak-diabetologist-delhi-9be033a4-a972-4eed-9fde-344bb28e58b9.jpg,/delhi/doctor/dr-nikhilesh-pathak-general-physician?practice_id=1297367&specialization=General Physician&referrer=doctor_listing&page_uid=91d36f99-4582-4413-8a26-6f38777aafeb,Dr. Nikhilesh Pathak,General Physician,MBBS,"Maulana Azad Medical  College, Delhi University",2014,,,,9,Delhi,Patel Nagar East,Clinic,Satya Clinic,800,"Dr Nikhilesh Jai Pathak- A knowledgeable, resourceful & highly dedicated physician familiar with the diagnosis and treatment of multiple disease states & health concern. Driven to communicate well and establish strong rapport with all patients . He worked with Prestigious Maulana Azad Medical College/ LNJP ( Delhi ) & Sir Ganga Ram Hospital ( Delhi ) as CMO / Emergency Consultant . A proven leader within Intensive care Medicine , engaging in very complex analyses to provide appropriated patient ailment . He is a member of renowned AHA and ADA . Specialist in : Diabetes, Thyroid & Parathyroid , Obesity , Lipid Disorder , Migraine & Other Harmonal disorder .                    * VACCINATION. OBESITY MANAGEMENT * DIET CHARTING & MANAGEMENT",100.0,30,26,"8/7/2024, 11:43:34 PM",8,,male
50,901779,965103,1132658,https://imagesx.practo.com/providers/dr-shubhra-gupta-internal-medicine-delhi-e5e78112-680e-4636-bd42-f9032103241f.jpg,/delhi/doctor/dr-shubhra-gupta-sharma-internal-medicine?practice_id=1132658&specialization=General Physician&referrer=doctor_listing&page_uid=91d36f99-4582-4413-8a26-6f38777aafeb,Dr. Shubhra Gupta,General Physician,MBBS,"L.P.S Institute of Cardiology, G.S.V.M Medical College, Kanpur",2002,DNB - General Medicine,"Maharaja Agrasen Medical College, Agroha",2010.0,18,Delhi,Greater Kailash Part 1,Hospital,Apollo Spectra Hospital,1000,,100.0,18,4,"8/7/2024, 11:43:34 PM",9,,female
51,290910,376579,680128,https://imagesx.practo.com/providers/dr-satbir-singh-cardiologist-delhi-84385c3c-3d05-4652-9e83-846e6f33be4b.jpg,/delhi/doctor/satbir-singh-cardiologist?practice_id=680128&specialization=General Physician&referrer=doctor_listing&page_uid=cb648b34-092d-4a8c-89b9-a10987476179,Dr. Satbir Singh,General Physician,MBBS,"Govt. Medical College, Amritsar (Punjab, India)",1999,DNB - General Medicine,"DNB board, New Delhi",2006.0,25,Delhi,Pusa Road,Hospital,BLK-Max Super Speciality Hospital,1300,"Graduate From Gmc Amritsar Postgraduation From Sir Ganga Ram Hospital (Dnb Medicine) Super Speciality Cardiology From Sir Ganga Ram Hospital (Dnb Cardiology) Consultant Cardiologist At Fortis Escorts Heart Institute And At Jhrc,jabalpur M. P Consultant Cardiologist At Dashmesh Hospital, Jail Road Associate Director & Sr. Consultant Interventional Cardiology At Blk Superspeciality Hospital, Pusa Road, Delhi",97.0,209,109,"8/7/2024, 11:43:34 PM",0,,male
52,727596,690254,1300129,https://imagesx.practo.com/providers/dr-ramit-singh-sambyal-general-physician-delhi-8bcb6a04-c1e8-4578-b70f-77817c8677b9.jpg,/delhi/doctor/ramit-singh-sambyal-emergency-critical-care?practice_id=1300129&specialization=General Physician&referrer=doctor_listing&page_uid=cb648b34-092d-4a8c-89b9-a10987476179,Dr. Ramit Singh Sambyal,General Physician,MBBS,"Government Medical College, Jammu",2013,,,,11,Delhi,Safdarjung Enclave,Clinic,Rxpert Clinic,1000,"Dr. Ramit Singh Sambyal who is one of the best general physician in Vasant kunj, Delhi a qualified general physician with a master's in emergency medicine. He has 7+ years of experience in treating general medical issues like Viral Fever, as well as emergency cases. He is certified in Basic Life Support (BLS) and Advanced Cardiovascular Life Support (ACLS) treatment protocols.  Dr ramit Singh Sambyal- best general physician in Vasant kunj, Delhi As a general medicine doctor, Dr. Sambyal treats all non-surgical medical conditions including cardiovascular like febrile seizure treatment, neurological, gastrointestinal, and to name the prominent ones. He is an expert in treating viral fevers and typhoid, which are the most common diseases that affect people living in cities.     Dr. Ramit Sambyal has excelled as the best general physician in Vasant Kunj, Delhi in medical treatment. Dr. Ramit Sambyal is a qualified general physician with a diagnostic approach towards treating a broad spectrum of medical conditions. His medical and scientific approach, combined with extensive knowledge of drugs and treatment options accentuates his accuracy in the treatment protocol. Patients have trust and faith in his diagnosis and treatment, as there have been instances of many successful recoveries from complex dengue treatment to mild seasonal fever.     Dr. Ramit Sambyal is a warm and friendly doctor. He gives adequate consultation time and also relates well with the medical issues of the patients. His optimistic attitude makes him the best general physician in Vasant Kunj, Delhi as he gives positive vibes and hopes to the patients for their quick and safe recovery.",98.0,50,40,"8/7/2024, 11:43:34 PM",1,,male
53,719469,853898,1292377,https://imagesx.practo.com/providers/dr-rohan-rajpuut-general-physician-delhi-a2f32f59-d552-44fb-8e8d-fc3b433a5095.jpg,/delhi/doctor/rohan-rajpuut-general-physician?practice_id=1292377&specialization=General Physician&referrer=doctor_listing&page_uid=cb648b34-092d-4a8c-89b9-a10987476179,Dr. Rohan Rajpuut,General Physician,MBBS,Sharda University,2017,,,,7,Delhi,Mayur Vihar Ph-I,Clinic,Poonam Medical Centre ,349,Dr Rohan Rajpuut is a MBBS doctor and Cognitive behavior therapy expert deals with treating patients and giving counselling to help people to live a better positive and productive  life,75.0,8,3,"8/7/2024, 11:43:34 PM",2,,male
54,886582,1079149,1420897,https://imagesx.practo.com/providers/dr-kartikeya-kohli-internal-medicine-delhi-46a6a17f-524f-45e9-9126-99fd39ff72a1.jpg,/delhi/doctor/dr-kartikeya-kohli-general-physician?practice_id=1420897&specialization=General Physician&referrer=doctor_listing&page_uid=cb648b34-092d-4a8c-89b9-a10987476179,Dr. Kartikeya Kohli,General Physician,MBBS,"Kasturba Medical College, Manipal University",2006,DNB - General Medicine,"National Board of Examination, India",2013.0,18,Delhi,East Of Kailash,Clinic,Apollo Clinic,1200,"With 18 years of extensive clinical experience in Internal Medicine and its allied specialties, Dr. Kartikeya Kohli is a dedicated and highly skilled medical professional. His educational background includes an MBBS, DNB in Internal Medicine, MRCP UK, and advanced training in Nephrology from prestigious institutions. Dr. Kohli brings a holistic perspective to patient care, integrating diverse knowledge and practical learnings to provide the highest standard of medical treatment.  Throughout his career, Dr. Kohli has served in various esteemed medical institutions, including Sita Ram Bhartia Institute of Science and Research, Sanjeevan Hospital, and Indraprastha Apollo Hospital. His roles have ranged from Consultant Internal Medicine to Senior Resident in Nephrology and Neurology, where he has honed his skills and expertise.  In addition to his clinical practice, Dr. Kohli is actively involved in academic activities, facilitating and moderating sessions to impart clinical knowledge to the medical community. He is a published author with contributions to Medical Dialogues and has presented research at national conferences, reflecting his commitment to advancing medical knowledge.  Dr. Kohli is certified by the ECFMG and holds multiple postgraduate diplomas from the Royal College of Physicians. His dedication to community service is evident through his work with the Delhi Medical Association, organizing free health camps, and participating in various public health initiatives.  Passionate about improving patient outcomes, Dr. Kohli continually strives to stay at the forefront of medical advancements to serve his patients with compassion and excellence.",100.0,15,13,"8/7/2024, 11:43:34 PM",3,,male
55,328159,406479,789800,https://imagesx.practo.com/providers/dr-anirban-biswas-diabetologist-delhi-4418e680-7cf2-432b-8c6e-fe2493902ca5.jpg,/delhi/doctor/anirban-biswas-diabetologist?practice_id=789800&specialization=General Physician&referrer=doctor_listing&page_uid=cb648b34-092d-4a8c-89b9-a10987476179,Dr. Anirban Biswas,General Physician,MBBS,MGM Medical College and Hospital,2002,MD - General Medicine,"Shyam Shah Medical College, Rewa",2005.0,22,Delhi,CR Park,Clinic,Biswas Heart And Mind Clinic,1000,"Dr. Anirban Biswas is among the famous Diabetologist in Delhi. He has done his MBBS, MD ( gold medalist) from MGM Medical College, Indore, Postgraduate program in Diabetology (JOHN HOPKINS INSTITUTE, USA- 2nd rank university in the world) and Post Graduate Diploma in Diabetes and Renal disease( from ROYAL COLLEGE OF PHYSICIANS , UK). He has received his Fellowship in Non-Invasive Cardiology from Apollo Hospital, New Delhi. Throughout a meritorious student in his career, he is the recipient of Governor's Gold Medal in PMT (GENERAL CATEGORY). Dr. Biswas has received several certificates of excellence from ADA (American Diabetes Association), ASH (American Society of Hypertension) and AACC (Cleveland Clinic, USA) & Royal College of Physicians (UK).  He is a professional member of European Society of Cardiology , life member of American College of Physicians (ACP) & Indian Academy of Echo-cardiography (IAE). He is Program chair in cardiology at TEXILA AMERICAN UNIVERSITY, a global institute.   He has presented numerous papers & lectures in various conferences throughout the world and is honored with several gold medal awards in the field of medical sciences. He has expertise in treating diabetes,thyroid, obesity, hormonal disorders, cardiology, internal medicine, arthritis, COPD and asthma & allergies.  He regularly conducts free camps for diabetes patients at his clinic. His clinic offers certain tests like blood sugar, lipid profile, hba1c, spirometry, bio-aesthesiometry, TMT & 2D Echo at an affordable cost. Previously, he was associated with Indraprastha Apollo Hospital, Max Devki Devi Heart & Vascular Institute.  Presently, he is serving as a Senior Consultant Diabetologist at Fortis C-doc Hospital, National Heart Institute and as a Medical Director at Biswas Heart and Mind Clinic and Delhi Detox and Deaddiction Centre. He has treated close to 10,000 patients with successful results. He has also helped more than 1200 patients get rid of insulin . He gives ample time to his patients and tries to solve all their queries. He can be contacted throughout the day and is eager to guide you through your problems.",90.0,277,89,"8/7/2024, 11:43:34 PM",4,,male
56,770126,934387,1338220,https://imagesx.practo.com/providers/dr-manish-verma-general-physician-delhi-58ff0365-c862-4870-b6e9-21a7fdd08026.jpg,/delhi/doctor/manish-verma-general-physician-1?practice_id=1338220&specialization=General Physician&referrer=doctor_listing&page_uid=cb648b34-092d-4a8c-89b9-a10987476179,Dr. Manish Verma,General Physician,MBBS,"University College of Medical Sciences, Delhi University",2018,,,,6,Delhi,Najafgarh,Clinic,Primecare Clinic,200,,50.0,2,2,"8/7/2024, 11:43:34 PM",5,,male
