rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification.1,college.1,completion_year.1,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,Unnamed: 26,gender
49,703890,297969,663465,https://imagesx.practo.com/providers/dr-kavitha-naragoni-gynecologist-hyderabad-03a0f364-3dfb-4120-ac75-eb882bdd52bb.jpg,/hyderabad/doctor/dr-kavitha-naragoni-gynecologist-obstetrician?practice_id=663465&specialization=Gynecologist&referrer=doctor_listing&page_uid=9af7ea2d-3ab3-41aa-bcb8-ed96e2f48391,Dr. Kavitha Naragoni,Gynecologist,MBBS,"Gandhi Medical College, Hyderabad",1995,DNB - Obstetrics & Gynecology,"Krishna Institute of Medical Sciences, Karad",1996,22,Hyderabad,Gachibowli,Hospital,Continental Hospitals,900,"After post graduation worked in ST. Ann's hospital, Vijayawada, which is a 200, bedded obstetric hospital, for a period of 8 months. Underwent laparoscopy training at V.G.hospital, Coimbatore. Joined in Andhra hospitals, Vijayawada as consultant in OBGYN department. It is a 200 bedded multispecialty referral hospital for coastal Andhra and few Telangana districts. Had an opportunity to operate various procedures like total laparoscopic hysterectomy, severe endometriosis, complex adnexal masses, ectopic and other laparoscopic procedures more than 2000 in number. Also well versed with hysteroscopy, vaginal and abdominal procedures.",65.0,26.0,17,"8/7/2024, 6:46:09 PM",8,,female
50,685395,749999,1261366,https://imagesx.practo.com/providers/dr-m-chandrakanth-rao-gynecologist-hyderabad-f57ca3f0-eff4-47f6-83a4-d087becee326.jpg,/hyderabad/doctor/dr-chandrakanth-1-gynecologist-obstetrician?practice_id=1261366&specialization=Gynecologist&referrer=doctor_listing&page_uid=9af7ea2d-3ab3-41aa-bcb8-ed96e2f48391,Dr. M.Chandrakanth Rao,Gynecologist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,1996,DGO,"Devi Mahalaxmi College, Mumbai",2010,28,Hyderabad,Boduppal,Clinic,Akshaya Hospital,850,,67.0,9.0,6,"8/7/2024, 6:46:09 PM",9,,male
51,720278,848142,1293204,https://imagesx.practo.com/providers/dr-manav-chintawar-laparoscopic-surgeon-obs-gyn-hyderabad-7ed79be2-98e0-44f8-8271-edb0945743ee.jpg,/hyderabad/doctor/manav-chintawar-obstetrics-gynecology?practice_id=1293204&specialization=Gynecologist&referrer=doctor_listing&page_uid=df235232-ab64-487e-beea-c074e699b705,Dr. Manav Chintawar,Gynecologist,MBBS,"Mamata Medical College, Khammam",2016,MS - Obstetrics & Gynaecology,"Rajiv Gandhi University of Health Sciences, Bangalore, India",2019,8,Hyderabad,Ramanthapur,Clinic,Manasa Hospital,350,"Dr. Manav Chintawar is Specialized in high risk pregnancy, expertise in doing normal delivery, scarless hysterecomy,laparascopic hysterctomy. Gynaec laparoscopy.",100.0,2.0,0,"8/7/2024, 6:46:09 PM",0,,male
52,672897,642035,1247158,https://imagesx.practo.com/providers/dr-durga-vytla-infertility-specialist-hyderabad-11b3c1cf-5a29-41e2-9822-e4dd53a65575.jpg,/hyderabad/doctor/dr-durga-vytla-gynecologist-obstetrician-1?practice_id=1247158&specialization=Gynecologist&referrer=doctor_listing&page_uid=df235232-ab64-487e-beea-c074e699b705,Dr. Durga Vytla,Gynecologist,MBBS,Manipal University,2008,DGO,Rajiv Gandhi University of Health Sciences,2012,15,Hyderabad,Miyapur,Clinic,Hegde Fertility,600,"Dr Durga Vytla is a consultant infertility specialist and gynaecologist at Hegde Hospital , Madhapur.  She is Reproductive Medicine specialist with over 9 years of working experience in the field of obstetrics, gynaecology and infertility. She has undergone her Fellowship in Reproductive Medicine from Institute of Human Reproduction , Guwahati. She is trained in various ART procedure like Ovulation induction , IUI, IVF-ICSI , 3D ultrasound , oocyte retrieval , Embryo transfer , FET , surrogacy , Hysteroscopy and Andrology.",97.0,199.0,171,"8/7/2024, 6:46:09 PM",1,,female
53,251445,335453,734645,https://imagesx.practo.com/providers/dr-samatha-kumar-gynecologist-hyderabad-47c3c3df-ba9e-4a2f-8f76-d927e1efc670.jpg,/hyderabad/doctor/dr-samatha-kumar-gynecologist-obstetrician?practice_id=734645&specialization=Gynecologist&referrer=doctor_listing&page_uid=df235232-ab64-487e-beea-c074e699b705,Dr. Samatha Kumar,Gynecologist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2003,MD - Obstetrics & Gynaecology,Dr. NTR University of Health Sciences Andhra Pradesh,2006,20,Hyderabad,Banjara Hills,Clinic,Cloudnine Hospital (formerly The Birthplace),1100,"Dr. Samatha has immense experience in managing high risk pregnancies. Not only does she help women enjoy their pregnancies, but she is also adept at understanding the intricacies of a women’s body through a deep knowledge of gynecological and prenatal care.  Attentive and approachable, Dr. Samatha is sensitive to the unique needs of each individual woman. In addition to having an extensive experience in dealing with twin and triplet pregnancies, she also comes with a strong background in fetal medicine.  With expertise in women's health, including prenatal care, reproductive health, menstrual disorders, and contraceptive choices, she prides herself on creating a supportive patient environment. She loves spending time with her active two year old son. This also helps her connect better with expectant parents who find her insights and advice invaluable.",95.0,153.0,69,"8/7/2024, 6:46:09 PM",2,,female
54,826738,1007036,675874,https://imagesx.practo.com/providers/dr-preethi-kondakindi-gynecologist-hyderabad-ca5a8654-e55d-4f26-8f1a-5f79511a1773.jpg,/hyderabad/doctor/dr-preethi-kondakindi-gynecologist-obstetrician?practice_id=675874&specialization=Gynecologist&referrer=doctor_listing&page_uid=df235232-ab64-487e-beea-c074e699b705,Dr. Preethi Kondakindi,Gynecologist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2014,MS - Obstetrics & Gynaecology,Dr. NTR University of Health Sciences Andhra Pradesh,2018,6,Hyderabad,Madhapur,Hospital,Hegde Hospital,400,,100.0,1.0,0,"8/7/2024, 6:46:09 PM",3,,female
55,553035,600004,1122372,https://imagesx.practo.com/providers/dr-m-sarada-reddy-gynecologist-hyderabad-85e7f68e-b738-45c0-834f-e1d5f29f9506.jpg,/hyderabad/doctor/dr-m-sarada-reddy-gynecologist-obstetrician-1?practice_id=1122372&specialization=Gynecologist&referrer=doctor_listing&page_uid=df235232-ab64-487e-beea-c074e699b705,Dr. M Sarada Reddy,Gynecologist,MBBS,"Stanley Medical College & Hospital , Chennai",1982,DGO,"JIPMER , Pondicherry",1988,42,Hyderabad,Jubilee Hills,Clinic,Apollo Cradle & Children’s Hospital,700,,77.0,13.0,8,"8/7/2024, 6:46:09 PM",4,,female
56,693417,770840,1267160,https://imagesx.practo.com/providers/dr-madhavi-gynecologist-hyderabad-bcbb109c-aa53-41be-867e-db7414277bfd.jpg,/hyderabad/doctor/sahitya-veeravalli-gynecologist-obstetrician?practice_id=1267160&specialization=Gynecologist&referrer=doctor_listing&page_uid=df235232-ab64-487e-beea-c074e699b705,Dr. Madhavi,Gynecologist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2002,DGO,Dr. NTR University of Health Sciences Andhra Pradesh,2006,20,Hyderabad,Chanda Nagar,Hospital,Vijaya Nursing Home,750,,92.0,25.0,16,"8/7/2024, 6:46:09 PM",5,,female
57,708050,801294,1278407,https://imagesx.practo.com/providers/dr-madhavi-latha-gynecologist-hyderabad-15f8aec6-31b1-4ca6-9bd3-e2d9ed53f119.jpg,/hyderabad/doctor/dr-madhavi-latha-gynecologist-obstetrician?practice_id=1278407&specialization=Gynecologist&referrer=doctor_listing&page_uid=df235232-ab64-487e-beea-c074e699b705,Dr. Madhavi Latha,Gynecologist,MBBS,"Osmania Medical College, Hyderabad",2001,DNB - Obstetrics & Gynecology,"National Board of Examination, India",2010,23,Hyderabad,Madinaguda,Clinic,Dr. Madhavi's Gynaecology Clinic,600,"Dr. Madhavi Latha is a Gynecologist and Obstetrician in Madinaguda, Hyderabad and has an experience of 19 years in these fields. Dr. Madhavi Latha practices at Dr. Madhavi's Gynaecology Clinic in Madinaguda, Hyderabad and Apollo Clinic in Chanda Nagar, Hyderabad. She completed MBBS from Osmania Medical College, Hyderabad in 2001 and DNB - Obstetrics & Gynecology from National Board of Examinations Ministry of Health Government of India in 2010. She is a member of the Medical Council of India (MCI). Some of the services provided by the doctor are: Nutrition for Pregnant Women, Laparoscopic Gynaecology, Gynaec Laparoscopy, Maternal-Fetal Medicine and Pre and Post Delivery Care ",87.0,70.0,36,"8/7/2024, 6:46:09 PM",6,,female
58,619833,641003,1177787,https://imagesx.practo.com/providers/dr-parinaaz-parhar-infertility-specialist-hyderabad-ddbfa5c5-39cf-426c-8e55-ea968eb50f03.jpg,/hyderabad/doctor/dr-parinaaz-parhar-gynecologist-obstetrician?practice_id=1177787&specialization=Gynecologist&referrer=doctor_listing&page_uid=df235232-ab64-487e-beea-c074e699b705,Dr. Parinaaz Parhar,Gynecologist,MBBS,"Maharashtra Universtity of Health Sciences, Nashik",2007,MS - Obstetrics & Gynaecology,"Maharashtra Universtity of Health Sciences, Nashik",2013,16,Hyderabad,Secunderabad,Hospital,Oasis Fertility,0,"""                  Dr.  Parinaaz Parhar, a seasoned reproductive medicine specialist, boasts of over a decade of expertise in the field. A gold medalist in her MBBS from MUHS, Nashik, she did her MS in Obstetrics and Gynaecology from the reputed B.J medical College, Pune followed by a coveted 2 year fellowship of National Board in Reproductive Medicine from Ruby Hall Clinic, Pune. She has been heading the Secunderabad branch of Oasis Fertility since 2018.  She has authored chapters in international books and presented her research in the field at both national and international conferences                                Passionate about resolving intricate challenges, her focus lies in aiding patients grappling with diminished ovarian reserve, recurrent implantation failure and other challenging fertility issues. Through a blend of clinical proficiency and compassionate care, she navigates patients through the complexities of fertility treatment and has helped hundreds of couples realize their dream of parenthood.                  With a commitment to advancing reproductive healthcare, Dr. Parinaaz remains dedicated to both patient-centric practices and pioneering research, ensuring individuals receive tailored, effective solutions on their journey to parenthood.                  Her unwavering dedication and comprehensive approach make her a beacon of hope for those seeking fertility assistance.   ",100.0,65.0,60,"8/7/2024, 6:46:09 PM",7,,female
59,385459,450074,703528,https://imagesx.practo.com/providers/dr-tayi-yamuna-gynecologist-hyderabad-962c4b03-2344-4e34-8369-92541891648e.jpg,/hyderabad/doctor/dr-tayi-yamuna-gynecologist-obstetrician?practice_id=703528&specialization=Gynecologist&referrer=doctor_listing&page_uid=df235232-ab64-487e-beea-c074e699b705,Dr. Tayi Yamuna,Gynecologist,MBBS,"University Of Madras, India",1974,MD - Obstetrics & Gynaecology,"University Of Madras, India",1977,45,Hyderabad,AS Rao Nagar,Clinic,Apollo Clinic,650,,88.0,8.0,4,"8/7/2024, 6:46:09 PM",8,,female
60,853388,732910,1373279,https://imagesx.practo.com/providers/dr-meera-jindal-gynecologist-hyderabad-4c0d6a11-2e6f-403c-870e-9d4af29428b9.jpg,/hyderabad/doctor/dr-dr-meera-jindal-gynecologist-obstetrician?practice_id=1373279&specialization=Gynecologist&referrer=doctor_listing&page_uid=df235232-ab64-487e-beea-c074e699b705,Dr. Meera Jindal,Gynecologist,MBBS,Vardhaman Mahavir medical College & Safdarjung Hospital,2009,MS - Obstetrics & Gynaecology,Vardhaman Mahavir medical College & Safdarjung Hospital,2014,13,Hyderabad,Kompally,Hospital,Oasis Fertility,0,"Dr Meera Jindal is an expert fertility specialist and her special interest includes the treatment of poor responders, PCOS, recurrent IVF failures, endometriosis, etc. With rich experience and a holistic approach, she has helped several couples attain parenthood. Dr Meera completed her MBBS, MS, and Diploma in OBG from V.M.M.C & Safdarjung Hospital, New Delhi. She also did her DNB from New Delhi and FNB from Oasis Fertility. Dr Meera has undergone Gynecological Endoscopic Training from Kewal Laparoscopic Training centre, Maharashtra. Very passionate about research, Dr Meera has 15 publications to her credit both in national and international journals.  Prior to Oasis Fertility, Dr Meera Jindal worked at Aster Ramesh Hospitals, Vijayawada, R&R Hospital, Jhunjhunun, Fehmi Care Hospital, Hyderabad, and Maharaja Agrasen Hospital, New Delhi.  ",100.0,20.0,20,"8/7/2024, 6:46:09 PM",9,,female
61,899115,1109861,675874,https://imagesx.practo.com/providers/dr-mamidi-mythiri-obstetrician-hyderabad-4cbe5b19-3ef4-4c10-8be0-784fc2fa031c.jpg,/hyderabad/doctor/dr-mamidi-mythiri-gynecologist-obstetrician?practice_id=675874&specialization=Gynecologist&referrer=doctor_listing&page_uid=204ed8e0-774e-4036-bc5a-dc86ef4c7ce4,Dr. Mamidi Mythiri,Gynecologist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2009,MS - Obstetrics & Gynaecology,Dr. NTR University of Health Sciences Andhra Pradesh,2013,15,Hyderabad,Madhapur,Hospital,Hegde Hospital,600,,100.0,1.0,1,"8/7/2024, 6:46:09 PM",0,,female
62,584873,592093,1122372,https://imagesx.practo.com/providers/dr-swathi-gogineni-obstetrician-hyderabad-ce56c219-3349-4c30-84cd-67a4739fee20.jpg,/hyderabad/doctor/dr-swathi-gogineni?practice_id=1122372&specialization=Gynecologist&referrer=doctor_listing&page_uid=204ed8e0-774e-4036-bc5a-dc86ef4c7ce4,Dr. Swathi Gogineni,Gynecologist,MBBS,"Osmania Medical College, Hyderabad",2003,MS - Obstetrics & Gynaecology,"Osmania Medical College, Hyderabad",2008,16,Hyderabad,Jubilee Hills,Clinic,Apollo Cradle & Children’s Hospital,700,"Dr. Swathi Gogineni is a Gynacologist&Obstetrician and Infertility Specialist, currently Practising at Apollo Cradle Jubilee Hills, Cradle Clinic Manikonda & Astra Health Care OU Colony. She has Completed her MBBS and Masters in Gynaecology & Obstetrics from Osmania Medical College Hyderabad, then she has completed her DNB in 2009. She has total 9 years of experience after Post Graduation. She has done her fellowship in Infertility from Apollo Hospitals Chennai. She is trained in Obstetric practice gynaecological laparoscopic surgeries and IVF Procedures.",82.0,33.0,21,"8/7/2024, 6:46:09 PM",1,,female
63,625355,429504,709266,https://imagesx.practo.com/providers/dr-tejashwini-g-gynecologist-hyderabad-1d38710f-9c70-438c-b6df-2bafb3de75ab.jpg,/hyderabad/doctor/dr-tejaswini-gadikoppula-gynecologist-obstetrician?practice_id=709266&specialization=Gynecologist&referrer=doctor_listing&page_uid=204ed8e0-774e-4036-bc5a-dc86ef4c7ce4,Dr. Tejashwini G,Gynecologist,MBBS,"SVS College, Mahboob nagar",2009,DGO,"Gandhi Medical College, Hyderabad",2012,15,Hyderabad,Nacharam,Hospital,Prasad Hospital,300,"Dr. Tejaswini, Chief Consultant Gynecologist & Infertility specialist at Prasad Hospitals, Nacharam for 9 yrs. Post graduated in Gynecology from Gandhi Medical College, She is a Member of the Institutional Stem cell Committee at Prasad’s research foundation, Member of The American Society for Reproductive Medicine, European Society of Human Reproduction and Embryology and has been part of infertility workshops and seminars.  Dr. Tejaswini is very popular for her empathetic and quality patient care. Her main interest is in treating PCOD & infertility.  Dr. Tejaswini is the senior-most Infertility specialist in Dr. Suma Prasad’s team and has high success in IUI and IVF cases. Dr.Tejashwani is being supported by the infrastructure with 24hrs Labour room services (Prasad Hospitals – hospital in and around Nacharam). She has good protocols for Labour Room care. She has been efficiently managing high-risk pregnancies. Dr.Tejashwani’s success rate in PCOD & infertility at Prasad Hospitals has been increasing rapidly from the past couple of years.",96.0,96.0,54,"8/7/2024, 6:46:09 PM",2,,female
64,700352,787010,1272448,https://imagesx.practo.com/providers/dr-susmitha-reddy-d-gynecologist-hyderabad-7c358fc7-c75a-4915-a7bc-68ab827ffd5e.jpg,/hyderabad/doctor/susmitha-reddy-d-gynecologist-obstetrician?practice_id=1272448&specialization=Gynecologist&referrer=doctor_listing&page_uid=204ed8e0-774e-4036-bc5a-dc86ef4c7ce4,Dr. Susmitha Reddy D,Gynecologist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2010,DNB - Obstetrics & Gynecology,Dr. NTR University of Health Sciences Andhra Pradesh,2013,14,Hyderabad,Nizampet,Clinic,Matrusri Hospital,400,,95.0,57.0,32,"8/7/2024, 6:46:09 PM",3,,female
65,715444,261491,1121812,https://imagesx.practo.com/providers/dr-b-radhika-gynecologist-hyderabad-42ff1d0d-1308-44cd-a054-d3967119d910.jpg,/hyderabad/doctor/dr-b-radhika-gynecologist-obstetrician?practice_id=1121812&specialization=Gynecologist&referrer=doctor_listing&page_uid=204ed8e0-774e-4036-bc5a-dc86ef4c7ce4,Dr. B. Radhika,Gynecologist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2001,MD - Obstetrics & Gynaecology,Dr. NTR University of Health Sciences Andhra Pradesh,2004,20,Hyderabad,Hitech City,Hospital,Medicover Woman & Child Hospitals,800,,80.0,25.0,11,"8/7/2024, 6:46:09 PM",4,,female
66,748820,871831,1318965,https://imagesx.practo.com/providers/dr-syeda-nishat-hyderi-gynecologist-hyderabad-4cdcd6db-ef93-4aab-9db4-eb88c39f67f4.jpg,/hyderabad/doctor/dr-nishat-gynecologist-obstetrician?practice_id=1318965&specialization=Gynecologist&referrer=doctor_listing&page_uid=204ed8e0-774e-4036-bc5a-dc86ef4c7ce4,Dr. Syeda Nishat Hyderi,Gynecologist,MBBS,"Government Medical College, Aurangabad Maharashtra",2003,DNB - Obstetrics & Gynecology,"National Board of Education, New Delhi",2011,21,Hyderabad,Langar Houz,Clinic,Dr Second Opinion,600,,93.0,57.0,32,"8/7/2024, 6:46:09 PM",5,,female
67,777507,129780,1315720,https://imagesx.practo.com/providers/dr-sunitha-ilinani-infertility-specialist-hyderabad-f224e771-c799-478d-96bb-282f22e40a1a.jpg,/hyderabad/doctor/dr-sunitha-ilinani-gynecologist-obstetrician?practice_id=1315720&specialization=Gynecologist&referrer=doctor_listing&page_uid=204ed8e0-774e-4036-bc5a-dc86ef4c7ce4,Dr. Sunitha Ilinani,Gynecologist,MBBS,Kasturba Medical  College,1997,MD - Obstetrics & Gynaecology,Kasturba Medical  College,2001,27,Hyderabad,Banjara Hills,Clinic,Apollo Fertility,700,"Dr Sunitha Ilinani M.B.B.S, M.D  is Medical directory and a consultant in assisted conception and infertility and medical director at Surya fertility centre.   Dr Sunitha Ilinani has the clinical experience of around 12 years and received extensive training infertility and assisted conception at some of the best centres in India and abroad including Houston's fertility institute Texas.   She has special interested in reproductive endocrinology and constantly updates herself in assisted reproduction by participating in both national and international conferences.   She has been a speaker at various CME programs and also conducted infertility workshops. She is a member of several associations like Fogsi, Isar, Eshre and did her post-graduation from Manipal Academy of Higher Education. ",96.0,1049.0,139,"8/7/2024, 6:46:09 PM",6,,female
68,937442,792722,1466996,https://imagesx.practo.com/providers/dr-himabindu-namala-gynecologist-hyderabad-971023e1-9b81-4184-a1b8-e43e0abc4a7b.jpg,/hyderabad/doctor/himabindu-namala-gynecologist-obstetrician?practice_id=1466996&specialization=Gynecologist&referrer=doctor_listing&page_uid=204ed8e0-774e-4036-bc5a-dc86ef4c7ce4,Dr. Himabindu Namala,Gynecologist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2012,MS - Obstetrics & Gynaecology,Dr. NTR University of Health Sciences Andhra Pradesh,2018,12,Hyderabad,Kushaiguda,Clinic,Suvidha Hospitals,600,,67.0,3.0,2,"8/7/2024, 6:46:09 PM",7,,female
69,935551,875198,1468459,https://imagesx.practo.com/providers/dr-shravani-pulluri-gynecologist-hyderabad-8d7d90ba-6967-4100-8117-32df5505f400.jpg,/hyderabad/doctor/shravani-pulluri-obstetrics-gynecology?practice_id=1468459&specialization=Gynecologist&referrer=doctor_listing&page_uid=204ed8e0-774e-4036-bc5a-dc86ef4c7ce4,Dr. Shravani Pulluri,Gynecologist,DGO,"Rajiv Gandhi University of Health Sciences, Bangalore, India",2017,MBBS,Rajiv Gandhi University of Health Sciences,2013,11,Hyderabad,Madinaguda,Clinic,Nest Fertility & IVF,500,"Dr.Shravani is a gynaecologist and infertility specialist. She is an expert in the field of reproductive medicine and IVF as well as obstetrics and gynecology.She did her MBBS and post graduation from Rajiv Gandhi University of Health Sciences, Bangalore   She is a registered member of Karnataka Medical council and Telangana Medical Council. She is also a permanent member of Indian Medical Association (IMA)   She has presented posters at AICOG. She is also a permanent member of Indian Fertility Society(IFS). She has also done her fellowship in infertility from IMA. She has received Dr.A P J Abdul Kalaam Memorial Excellence Award2020 for her best and dedicated services to the medical field.   During this period she has been trained in various Assisted Reproductive Technology (ART) procedures like Ovulation Induction, Intra Uterine Insemination (IUI), In vitro Fertilisation (IVF), Intra cytoplasmic Sperm Injection(ICSI), Ovum Pick Up (OPU) and Embryo Transfer (ET),normal deliveries,cesarean sections,laparoscopic surgeries.   She is very experienced in managing several types of acute and chronic surgical, medical, obstetrical and gynecological patients as well as in providing Post IVF pregnancy care till delivery   She has a lot of interest in practicing recent trends in ART and minimal stimulation.   She is very compassionate about offering her patient a good success rate.",100.0,5.0,5,"8/7/2024, 6:46:09 PM",8,,female
70,553024,235619,1122372,https://imagesx.practo.com/providers/dr-prameela-sekhar-k-gynecologist-hyderabad-1aafbf3d-8879-4f9f-a142-77bf0f09e524.jpg,/hyderabad/doctor/dr-prameela-gynecologist-obstetrician?practice_id=1122372&specialization=Gynecologist&referrer=doctor_listing&page_uid=204ed8e0-774e-4036-bc5a-dc86ef4c7ce4,Dr. Prameela Sekhar K,Gynecologist,MBBS,"Gandhi Medical College, Hyderabad",1986,DGO,"Osmania Medical College, Hyderabad",1998,38,Hyderabad,Jubilee Hills,Clinic,Apollo Cradle & Children’s Hospital,700,"""Dr. Prameela Sekhar K is a Gynecologist and Obstetrician in Jubilee Hills, Hyderabad and has an experience of 31 years in these fields. Dr. Prameela Sekhar K practices at Apollo Hospitals in Jubilee Hills, Hyderabad,Apollo Cradle in Kondapur, Hyderabad and Apollo Cradle in Jubilee Hills, Hyderabad. She completed MBBS from Gandhi Medical College, Hyderabad in 1985,DGO from Osmania Medical College, Hyderabad in 1998 and DNB - Obstetrics & Gynecology from Diploma National Board in 2001. She is a member of Member Of Obstetric & Gynecological Society, Hyderabad and Member Of Obstetric & Gynecological Society, Mumbai. Some of the services provided by the doctor are: Hysteroscopy,Normal Vaginal Delivery (NVD),High-Risk Pregnancy Care and Laparoscopic Surgery (Obs & Gyn) etc.""",87.0,38.0,21,"8/7/2024, 6:46:09 PM",9,,female
71,933602,1149517,1467184,https://imagesx.practo.com/providers/dr-k-v-anusha-reddy-gynecologist-hyderabad-425a69f4-f5ae-43b2-b30b-ef8a1a042bc6.jpg,/hyderabad/doctor/k-v-anusha-reddy-gynecologist-obstetrician?practice_id=1467184&specialization=Gynecologist&referrer=doctor_listing&page_uid=04bf90fd-339f-4253-8c35-cab7c58921fc,Dr. K V Anusha Reddy,Gynecologist,MBBS,"Sri Siddhartha Medical College, Tumkur.",2013,DGO,"S V S Medical College, Mahabubnagar",2017,9,Hyderabad,Rajendra Nagar,Clinic,Her Care Clinic,450,"Dr. K V Anusha Reddy has Completed his MBBS From Rajiv Gandhi University of Health Sciences, Bangalore in 2012 , DGO from SVS Medical college 2017 , FMAS from WLH Delhi , FRM from IMA.",,0.0,0,"8/7/2024, 6:46:09 PM",0,,female
72,571261,586590,734645,https://imagesx.practo.com/providers/dr-maljini-gynecologist-hyderabad-ff26d725-b154-4286-9795-ace95669ea53.jpg,/hyderabad/doctor/dr-maljini?practice_id=734645&specialization=Gynecologist&referrer=doctor_listing&page_uid=04bf90fd-339f-4253-8c35-cab7c58921fc,Dr. Maljini,Gynecologist,MBBS,"Karnataka University, India",1994,MD - Obstetrics & Gynaecology,"Jawaharlal Nehru Medical College, Ajmer",1999,30,Hyderabad,Banjara Hills,Clinic,Cloudnine Hospital (formerly The Birthplace),1100,,98.0,58.0,35,"8/7/2024, 6:46:09 PM",1,,female
73,553026,71895,1122372,https://imagesx.practo.com/providers/dr-shanthi-reddy-v-gynecologist-hyderabad-f1c628bf-3502-421f-8da8-07aaf26deaaf.jpg,/hyderabad/doctor/dr-shanthi-reddy-gynecologist-obstetrician?practice_id=1122372&specialization=Gynecologist&referrer=doctor_listing&page_uid=04bf90fd-339f-4253-8c35-cab7c58921fc,Dr. Shanthi Reddy V,Gynecologist,MBBS,"University Of Mysore, India",1988,MD - Obstetrics & Gynaecology,Kuvempu Univerisity,1994,36,Hyderabad,Jubilee Hills,Clinic,Apollo Cradle & Children’s Hospital,700,,60.0,5.0,3,"8/7/2024, 6:46:09 PM",2,,female
74,872783,743833,1402710,https://imagesx.practo.com/providers/dr-padmavathi-ravipati-infertility-specialist-bangalore-0f7d198c-80be-491f-80a7-a60fa25d3466.jpg,/hyderabad/doctor/dr-padmavathi-ravipati-gynecologist-obstetrician?practice_id=1402710&specialization=Gynecologist&referrer=doctor_listing&page_uid=04bf90fd-339f-4253-8c35-cab7c58921fc,Dr. Padmavathi Ravipati,Gynecologist,MBBS,JJMMC Davangere RGUHS Bangalore,2011,MS - Obstetrics & Gynaecology,JJMMC Davangere RGUHS Bangalore,2015,13,Hyderabad,Jubilee Hills,Clinic,ART Fertility Clinics,500,"Dr. Padmavathi Ravipati is a ""Clinical Head & Fertility Specialist at Oasis Fertility, &gt; 5+ years of Experience, an expert in IVF and Reproductive Medicine.  Fertility specialist. Her areas of special interest include recurrent implantation failure, poor ovarian reserve, PCOS, and high risk pregnancy. MBBS and MS (Obstetricians & Gynecologists) from JJM Medical College, Davangere. Fellowship in Obstetric Ultrasonography from Nowrosjee Wadia Maternity Hospital, Mumbai, and Fellowship in Reproductive Medicine from Manipal Fertility.""",100.0,80.0,77,"8/7/2024, 6:46:09 PM",3,,female
75,753321,895291,1313248,https://imagesx.practo.com/providers/dr-sindhura-bandi-gynecologist-hyderabad-71819128-063b-484c-a1fd-2597af3658e6.jpg,/hyderabad/doctor/sindhura-bandi-gynecologist-obstetrician?practice_id=1313248&specialization=Gynecologist&referrer=doctor_listing&page_uid=04bf90fd-339f-4253-8c35-cab7c58921fc,Dr. Sindhura Bandi,Gynecologist,MBBS,"JNMC, Belgaum",2011,MS - Obstetrics & Gynaecology,Rajiv Gandhi University of Health Sciences,2015,13,Hyderabad,Kokapet,Clinic,Medi Hub Medical Clinics,800,"Dr. Sindhura Bandi Is Consultant Gynaecologist and Infertility Specialist. She did her Mbbs from JNMC, Belgaum and Underwent Postgraduate Training in Bangalore. With Specialist Training in Infertility  and Minimal Access Surgery ,  She Has Expertise in Reproductive Medicine, Advanced Laparoscopy, Vaginal Surgery and Pelvic Ultrasound Scanning. She Is Certified in Reproductive Medicine and Pelvic Ultrasound Scanning.",100.0,1.0,1,"8/7/2024, 6:46:09 PM",4,,female
76,826736,527060,724827,https://imagesx.practo.com/providers/dr-p-prasuna-rani-obstetrician-hyderabad-f2a63815-dbcc-46bd-8818-136ffc8ab920.jpg,/hyderabad/doctor/dr-p-prasuna-rani-gynecologist-obstetrician?practice_id=724827&specialization=Gynecologist&referrer=doctor_listing&page_uid=04bf90fd-339f-4253-8c35-cab7c58921fc,Dr. P.Prasuna Rani,Gynecologist,MBBS,"Gandhi Medical College, Hyderabad",1996,DGO,"Osmania Medical College, Hyderabad",2000,24,Hyderabad,Gachibowli,Clinic,Cloudnine Hospital,1100,"Dr. Prasuna, who comes from a rich experience of 19 years in Obstetrics and Gynecology, especially in antenatal and postnatal care, is also a specialist in fertility treatments. She is also a certified Menopause Practitioner and has been practicing reproductive medicine for many years. She completed MBBS from Gandhi Medical College, Hyderabad in 1989 and DGO from Osmania Medical College, Hyderabad in 1998. She is a member of Federation of Obstetric and Gynecological Societies of India (FOGSI). Some of the services provided by the doctor are a high-risk pregnancy, gynecologist, period problems, well woman health check, and gynec problems etc.   ",89.0,161.0,40,"8/7/2024, 6:46:09 PM",5,,female
